time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.45182946727049045,3.7036446768111597,298.15,0.0,-1
0.0,2,charge,0.4182206918558307,3.7009265841569228,298.15,0.0,-1
0.0,3,charge,0.3654367321111912,3.6646167817395443,298.15,0.0,-1
0.0,1,charge,0.45182946727049045,3.7036446768111597,298.15,3.0,0
0.0,1,charge,0.4518294672704918,3.7775233914107726,298.15,3.0,0
0.0,2,charge,0.4182206918558307,3.7009265841569228,298.15,3.5,0
0.0,2,charge,0.4182206918558307,3.7878083761815358,298.15,3.5,0
0.0,3,charge,0.3654367321111912,3.6646167817395443,298.15,4.5,0
0.0,3,charge,0.3654367321111924,3.774001582204868,298.15,4.5,0
0.9999999999999999,1,charge,0.4520252014154413,3.780279598916209,298.1509951565248,3.0,0
0.9999999999999999,2,charge,0.4184626097730927,3.791072273484243,298.1511780193229,3.5,0
0.9999999999999999,3,charge,0.36576241227460055,3.7779932631951416,298.1516321650841,4.5,0
2.0,1,charge,0.45222093556039383,3.782134797935745,298.1519947248557,3.0,0
2.0,2,charge,0.4187045276903564,3.7932615119846593,298.1523612950223,3.5,0
2.0,3,charge,0.36608809243801105,3.780624985728645,298.1532717492383,4.5,0
3.0,1,charge,0.45241666970534344,3.783620793839595,298.1529985076385,3.0,0
3.0,2,charge,0.4189464456076183,3.79501898910727,298.15354963093534,3.5,0
3.0,3,charge,0.36641377260141933,3.782751415345912,298.1549186090322,4.5,0
4.0,1,charge,0.45261240385029633,3.7849084966484474,298.15400633400685,3.0,0
4.0,2,charge,0.4191883635248802,3.7965446923948454,298.15474283941626,3.5,0
4.0,3,charge,0.3667394527648294,3.784607888878965,298.15657253925156,4.5,0
5.0,1,charge,0.45280813799524583,3.786069657682286,298.15501805533205,3.0,0
5.0,2,charge,0.4194302814421436,3.797922834971728,298.1559407539347,3.5,0
5.0,3,charge,0.3670651329282399,3.786292186895871,298.15823334570393,4.5,0
6.0,1,charge,0.4530038721401984,3.7871409739638255,298.15603353846603,3.0,0
6.0,2,charge,0.4196721993594058,3.799196098130965,298.15714322391887,3.5,0
6.0,3,charge,0.36739081309164817,3.787854144673677,298.15990084788785,4.5,0
7.0,1,charge,0.45319960628515105,3.7881438759113104,298.15705266149996,3.0,0
7.0,2,charge,0.4199141172766678,3.8003896101851957,298.15835011069754,3.5,0
7.0,3,charge,0.3677164932550597,3.789323087652675,298.1615748768019,4.5,0
7.999999999999999,1,charge,0.45339534043010055,3.7890922171031884,298.1580753109779,3.0,0
7.999999999999999,2,charge,0.4201560351939312,3.8015193397896487,298.1595612846473,3.5,0
7.999999999999999,3,charge,0.3680421734184683,3.7907176104180658,298.16325527245715,4.5,0
9.0,1,charge,0.45359107457505315,3.7899953614590274,298.15910138002465,3.0,0
9.0,2,charge,0.42039795311119343,3.802596344124484,298.16077662312466,3.5,0
9.0,3,charge,0.36836785358187846,3.7920505848086616,298.16494188181923,4.5,0
10.0,1,charge,0.4537868087200027,3.7908601347946265,298.1601307669595,3.0,0
10.0,2,charge,0.4206398710284554,3.8036286156248935,298.1619960089606,3.5,0
10.0,3,charge,0.3686935337452886,3.793331205239229,298.16663455714325,4.5,0
11.0,1,charge,0.4539825428649556,3.791691634535117,298.16116337430964,3.0,0
11.0,2,charge,0.42088178894571865,3.8046220097985834,298.1632193293924,3.5,0
11.0,3,charge,0.3690192139086968,3.7945663687867706,298.1683331546913,4.5,0
12.0,1,charge,0.45417827700990515,3.792493781059748,298.1621991080838,3.0,0
12.0,2,charge,0.4211237068629809,3.805581088429305,298.1644464752201,3.5,0
12.0,3,charge,0.36934489407210724,3.795761366949101,298.17003753375917,4.5,0
13.0,1,charge,0.45437401115485765,3.7932696983420793,298.1632378772064,3.0,0
13.0,2,charge,0.42136562478024164,3.806509485484063,298.1656773401844,3.5,0
13.0,3,charge,0.36967057423551547,3.796920348743229,298.17174755597006,4.5,0
14.0,1,charge,0.4545697452998084,3.7940219091243756,298.1642795931194,3.0,0
14.0,2,charge,0.42160754269750617,3.807410102418924,298.1669118205327,3.5,0
14.0,3,charge,0.36999625439892697,3.798046645468466,298.1734630847654,4.5,0
15.0,1,charge,0.4547654794447609,3.794752477253145,298.1653241694995,3.0,0
15.0,2,charge,0.42184946061476847,3.808285327653026,298.1681498146927,3.5,0
15.0,3,charge,0.3703219345623356,3.7991429941719232,298.17518398502733,4.5,0
16.0,1,charge,0.45496121358971053,3.7954631271491404,298.16637152202935,3.0,0
16.0,2,charge,0.42209137853202927,3.8091371661895455,298.16939122302716,3.5,0
16.0,3,charge,0.37064761472574576,3.800211682978585,298.17691012284126,4.5,0
17.0,1,charge,0.45515694773466314,3.7961553258133938,298.16742156823005,3.0,0
17.0,2,charge,0.4223332964492938,3.8099673153592963,298.17063594767313,3.5,0
17.0,3,charge,0.3709732948891559,3.801254636900029,298.1786413653887,4.5,0
18.0,1,charge,0.45535268187961286,3.796830334461529,298.1684742273456,3.0,0
18.0,2,charge,0.4225752143665557,3.8107772234747,298.1718838924499,3.5,0
18.0,3,charge,0.3712989750525641,3.802273487149903,298.18037758091606,4.5,0
19.0,1,charge,0.45554841602456553,3.797489246337463,298.16952942026944,3.0,0
19.0,2,charge,0.42281713228381673,3.8115681442443288,298.17313496279695,3.5,0
19.0,3,charge,0.3716246552159747,3.8032696430753714,298.18211863873057,4.5,0
20.0,1,charge,0.45574415016951497,3.7981330189197617,298.17058706949274,3.0,0
20.0,2,charge,0.42305905020107865,3.812341179856424,298.1743890657309,3.5,0
20.0,3,charge,0.3719503353793842,3.804244347210791,298.183864409227,4.5,0
21.0,1,charge,0.4559398843144676,3.7987625020653697,298.1716470990578,3.0,0
21.0,2,charge,0.4233009681183433,3.8130973083064106,298.17564610982356,3.5,0
21.0,3,charge,0.3722760155427944,3.8051987035154298,298.18561476395695,4.5,0
22.0,1,charge,0.45613561845942024,3.799378456730306,298.1727094345342,3.0,0
22.0,2,charge,0.4235428860356043,3.8138374024683612,298.17690600520456,3.5,0
22.0,3,charge,0.3726016957062029,3.8061336955653635,298.1873695757294,4.5,0
23.0,1,charge,0.4563313526043697,3.799981566905026,298.1737740030107,3.0,0
23.0,2,charge,0.4237848039528662,3.814562247417351,298.1781686635755,3.5,0
23.0,3,charge,0.37292737586961305,3.8070502069045355,298.1891287187163,4.5,0
24.0,1,charge,0.4565270867493224,3.8005724543599317,298.1748407330813,3.0,0
24.0,2,charge,0.42402672187013074,3.815272555097371,298.1794339982261,3.5,0
