time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
0.0,1,0.2999999999999999,0.1632993161855456,3.579989813911057,298.15,0.0,0.0,0.0,3.579989813911057,3.579989813911057,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,2,0.4999999999999999,0.1632993161855456,3.7740358870091377,298.15,0.0,0.0,0.0,3.7740358870091377,3.7740358870091377,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,3,0.7000000000000008,0.1632993161855456,3.963071966203608,298.15,0.0,0.0,0.0,3.963071966203608,3.963071966203608,298.15,0.0,0.0,0.0,0.0,False,,0.0
90.0,1,0.3264685258835709,0.1658006697381758,3.7522154524207214,298.35836613022855,4.5,4.5,90.0,3.7278573097226,3.7522154524207214,298.35836613022855,-0.75,-7.290033486908791,-0.0,-0.0,False,,0.0
90.0,2,0.5280038875149666,0.1658006697381758,3.9512197196522387,298.3349687008701,4.5,4.5,90.0,3.925028998006078,3.9512197196522387,298.3349687008701,-0.75,-7.290033486908791,-0.0,-0.0,False,,0.0
90.0,3,0.7325917419273064,0.1658006697381758,4.172543065347268,298.34682257584217,5.0,5.0,90.0,4.137654733592399,4.172543065347268,298.34682257584217,-0.75,-7.290033486908791,-0.0,-0.0,False,,0.0
180.0,1,0.3705827356895222,0.1611923188234572,3.878152216197332,298.8915195061017,7.5,7.5,90.0,3.8460056848014648,3.878152216197332,298.8915195061017,-0.75,-7.0596159411728605,-0.2046664103031226,-0.0,False,,0.0
180.0,2,0.5560077750299335,0.1611923188234572,3.9778803203280404,298.5256495995074,4.5,4.5,90.0,3.9653766970133857,3.9778803203280404,298.5256495995074,-0.75,-7.0596159411728605,-0.2046664103031226,-0.0,False,,0.0
180.0,3,0.7651834838546114,0.1611923188234572,4.210233320515156,298.5538667015647,5.0,5.0,90.0,4.192976155491275,4.210233320515156,298.5538667015647,-0.75,-7.0596159411728605,-0.2046664103031226,-0.0,False,,0.0
270.0,1,0.4146969454954738,0.14446530923739762,3.9272963565586823,299.4294115984962,7.5,7.5,90.0,3.9029565007622984,3.9272963565586823,299.4294115984962,-0.75,-6.223265461869881,-0.0,-0.0,False,,0.0
270.0,2,0.5995693778309934,0.14446530923739762,4.081648004504114,298.9453192988574,7.0,7.0,90.0,4.054979534271303,4.081648004504114,298.9453192988574,-0.75,-6.223265461869881,-0.0,-0.0,False,,0.0
270.0,3,0.7684426580473446,0.14446530923739762,4.060064598520864,298.5536702500522,0.5,0.5,90.0,4.0708031357817145,4.097544636282663,298.553984632028,-0.75,-6.223265461869881,-0.0,-0.0,False,,0.0
360.0,1,0.45881115530142547,0.13985072877284668,3.9733340829111423,299.9551556195542,7.5,7.5,90.0,3.9507629050713287,3.9733340829111423,299.9551556195542,-0.75,-5.992536438642334,-0.582146611307568,-0.0,False,,0.0
