time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
0.0,1,0.2999999999999999,0.1632993161855456,3.579989813911057,298.15,0.0,0.0,0.0,3.579989813911057,3.579989813911057,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,2,0.4999999999999999,0.1632993161855456,3.7740358870091377,298.15,0.0,0.0,0.0,3.7740358870091377,3.7740358870091377,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,3,0.7000000000000008,0.1632993161855456,3.963071966203608,298.15,0.0,0.0,0.0,3.963071966203608,3.963071966203608,298.15,0.0,0.0,0.0,0.0,False,,0.0
90.0,1,0.31470473660198384,0.1640548140135329,3.682150305616144,298.22065708569755,2.5,2.5,90.0,3.6687802882415617,3.682150305616144,298.22065708569755,-0.75,-7.202740700676645,-0.0,-0.0,False,,0.0
90.0,2,0.5280038875149666,0.1640548140135329,3.9512197196522387,298.3349687008701,4.5,4.5,90.0,3.925028998006078,3.9512197196522387,298.3349687008701,-0.75,-7.202740700676645,-0.0,-0.0,False,,0.0
90.0,3,0.7162958709636545,0.1640548140135329,4.075239477897444,298.205469667592,2.5,2.5,90.0,4.058604457481091,4.075239477897444,298.205469667592,-0.75,-7.202740700676645,-0.0,-0.0,False,,0.0
180.0,1,0.34117326248555485,0.1558996688724034,3.7681419213375253,298.4324533597031,4.5,4.5,90.0,3.7498155853186144,3.7681419213375253,298.4324533597031,-0.75,-6.79498344362017,-0.0,-0.0,False,,0.0
180.0,2,0.5435616028010593,0.1558996688724034,3.9083237636845696,298.3982612168602,2.5,2.5,90.0,3.905837742352594,3.9104416411184095,298.3982612168602,-0.75,-6.79498344362017,-0.0,-0.0,False,,0.0
180.0,3,0.7228142193491174,0.1558996688724034,4.029483982673767,298.21512119471333,1.0,1.0,90.0,4.029331593864868,4.034558830104443,298.21512119471333,-0.75,-6.79498344362017,-0.0,-0.0,False,,0.0
270.0,1,0.3558779990875391,0.15137346279055008,3.7245075284142724,298.5027269245344,2.5,2.5,90.0,3.7222511420077025,3.727231825700916,298.5027269245344,-0.75,-6.568673139527505,-0.0,-0.0,False,,0.0
270.0,2,0.5591193180871519,0.15137346279055008,3.919121499072454,298.45854763443236,2.5,2.5,90.0,3.9136504216157983,3.919121499072454,298.45854763443236,-0.75,-6.568673139527505,-0.0,-0.0,False,,0.0
270.0,3,0.7260733935418502,0.15137346279055008,4.011427644431265,298.21711019182595,0.5,0.5,90.0,4.011784369772101,4.014243147584345,298.21711019182595,-0.75,-6.568673139527505,-0.0,-0.0,False,,0.0
360.0,1,0.3705827356895232,0.14663846100258748,3.7351436550605452,298.5694397539353,2.5,2.5,90.0,3.7297257506249384,3.7351436550605452,298.5694397539353,-0.75,-6.331923050129375,-0.0,-0.0,False,,0.0
360.0,2,0.5653424042015887,0.14663846100258748,3.871959843357817,298.4643917761024,1.0,1.0,90.0,3.8736830142400285,3.880466908721567,298.4643917761024,-0.75,-6.331923050129375,-0.0,-0.0,False,,0.0
