time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
0.0,1,0.2999999999999999,0.1632993161855456,3.579989813911057,298.15,0.0,0.0,0.0,3.579989813911057,3.579989813911057,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,2,0.4999999999999999,0.1632993161855456,3.7740358870091377,298.15,0.0,0.0,0.0,3.7740358870091377,3.7740358870091377,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,3,0.7000000000000008,0.1632993161855456,3.963071966203608,298.15,0.0,0.0,0.0,3.963071966203608,3.963071966203608,298.15,0.0,0.0,0.0,0.0,False,,0.0
90.0,1,0.31470473660198384,0.16661683502736868,3.682150305616144,298.22065708569755,2.5,2.5,90.0,3.6687802882415617,3.682150305616144,298.22065708569755,-0.75,-7.3308417513684345,-0.0,-0.0,False,,0.0
90.0,2,0.5155577152860925,0.16661683502736868,3.879421003605451,298.2123016060699,2.5,2.5,90.0,3.864478914476922,3.879421003605451,298.2123016060699,-0.75,-7.3308417513684345,-0.0,-0.0,False,,0.0
90.0,3,0.7228142193491157,0.16661683502736868,4.11570120319427,298.25343814290244,3.5,3.5,90.0,4.091853519762746,4.11570120319427,298.25343814290244,-0.75,-7.3308417513684345,-0.0,-0.0,False,,0.0
180.0,1,0.35881894640793527,0.14907673597080912,3.8648611946891895,298.7477788270407,7.5,7.5,90.0,3.827968384440287,3.8648611946891895,298.7477788270407,-0.75,-6.453836798540456,-0.0,-0.0,False,,0.0
180.0,2,0.5155577152860922,0.14907673597080912,3.7925533606072985,298.2112367152086,0.0,0.0,90.0,3.79781369149636,3.810563837869428,298.2123016060699,-0.75,-6.453836798540456,-0.0,-0.0,False,,0.0
180.0,3,0.7228142193491176,0.14907673597080912,3.9907651456106583,298.2526261767489,0.0,0.0,90.0,3.9985148090453877,4.018031322831389,298.25343814290244,-0.75,-6.453836798540456,-0.0,-0.0,False,,0.0
270.0,1,0.40293315621388653,0.13059124876284858,3.914565002319215,299.28880135699495,7.5,7.5,90.0,3.8901345520838566,3.914565002319215,299.28880135699495,-0.75,-5.529562438142429,-0.0,-0.0,False,,0.0
270.0,2,0.5622308611443697,0.13059124876284858,4.059188350155768,298.67354569020915,7.5,7.5,90.0,4.01776896616226,4.059188350155768,298.67354569020915,-0.75,-5.529562438142429,-0.0,-0.0,False,,0.0
270.0,3,0.7228142193491202,0.13059124876284858,3.9871037277316814,298.2518205848717,0.0,0.0,90.0,3.9885863762571736,3.9907651456106583,298.2526261767489,-0.75,-5.529562438142429,-0.0,-0.0,False,,0.0
360.0,1,0.4470473660198382,0.11314713434884086,3.961696441053958,299.81784741940436,7.5,7.5,90.0,3.9384124382433456,3.961696441053958,299.81784741940436,-0.75,-4.657356717442043,-0.0,-0.0,False,,0.0
360.0,2,0.6089040070026474,0.11314713434884086,4.107261676949925,299.1614297814629,7.5,7.5,90.0,4.083267041216705,4.107261676949925,299.1614297814629,-0.75,-4.657356717442043,-0.0,-0.0,False,,0.0
