time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
1890.0,3,0.9509564128402929,0.10176931291591845,4.128420397126897,299.02485238055294,0.0,0.0,90.0,4.128635978423277,4.128902064812538,299.0317732035929,-0.75,-4.088465645795923,-0.0,-0.0,False,,0.0
1980.0,1,0.7529058873411096,0.0941563442107069,4.1643872887203806,300.6970296229182,4.5,4.5,90.0,4.150194834561251,4.1643872887203806,300.6970296229182,-0.75,-3.7078172105353446,-1.9059555591043242,-0.0,False,,0.0
1980.0,2,0.9542852863539002,0.0941563442107069,4.295297777955216,300.51308774108264,3.5,3.5,90.0,4.264064224764147,4.295297777955216,300.51308774108264,-0.75,-3.7078172105353446,-1.9059555591043242,-0.0,False,,0.0
1980.0,3,0.9509564128402958,0.0941563442107069,4.128177489612275,299.01798632939193,0.0,0.0,90.0,4.128286713436698,4.128420397126897,299.02485238055294,-0.75,-3.7078172105353446,-1.9059555591043242,-0.0,False,,0.0
2070.0,1,0.7793744132246817,0.08168045973982886,4.188890609211345,300.8748744991772,4.5,4.5,90.0,4.177096688705595,4.188890609211345,300.8748744991772,-0.75,-3.084022986991443,-0.0,-0.0,False,,0.0
2070.0,2,0.9542852863538999,0.08168045973982886,4.142611245411443,300.47269663885,0.0,0.0,90.0,4.155551147251238,4.187453727308389,300.51308774108264,-0.75,-3.084022986991443,-0.0,-0.0,False,,0.0
2070.0,3,0.9509564128402976,0.08168045973982886,4.128054329771242,299.0111746306052,0.0,0.0,90.0,4.1281098531215665,4.128177489612275,299.01798632939193,-0.75,-3.084022986991443,-0.0,-0.0,False,,0.0
2160.0,1,0.8058429391082527,0.06920511550877699,4.206462354981632,301.0520253736942,4.5,4.5,90.0,4.198335796903365,4.206462354981632,301.0520253736942,-0.75,-2.460255775438849,-0.12924709963263226,-0.0,False,,0.0
2160.0,2,0.9542852863538994,0.06920511550877699,4.135866578846622,300.4329959766567,0.0,0.0,90.0,4.138636049182514,4.142611245411443,300.47269663885,-0.75,-2.460255775438849,-0.12924709963263226,-0.0,False,,0.0
2160.0,3,0.9509564128403006,0.06920511550877699,4.127991259885443,299.0044163880061,0.0,0.0,90.0,4.128019699966098,4.128054329771242,299.0111746306052,-0.75,-2.460255775438849,-0.12924709963263226,-0.0,False,,0.0
