time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
0.0,1,0.2999999999999999,0.1632993161855456,3.579989813911057,298.15,0.0,0.0,0.0,3.579989813911057,3.579989813911057,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,2,0.4999999999999999,0.1632993161855456,3.7740358870091377,298.15,0.0,0.0,0.0,3.7740358870091377,3.7740358870091377,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,3,0.7000000000000008,0.1632993161855456,3.963071966203608,298.15,0.0,0.0,0.0,3.963071966203608,3.963071966203608,298.15,0.0,0.0,0.0,0.0,False,,0.0
90.0,1,0.3264685258835709,0.16447466974433264,3.7522154524207214,298.35836613022855,4.5,4.5,90.0,3.7278573097226,3.7522154524207214,298.35836613022855,-0.75,-7.2237334872166326,-0.0,-0.0,False,,0.0
90.0,2,0.524892344457748,0.16447466974433264,3.9342007998673925,298.29930340749536,4.0,4.0,90.0,3.9107543054018334,3.9342007998673925,298.29930340749536,-0.75,-7.2237334872166326,-0.0,-0.0,False,,0.0
90.0,3,0.729332567734576,0.16447466974433264,4.154016003682436,298.31300140401083,4.5,4.5,90.0,4.122815551673266,4.154016003682436,298.31300140401083,-0.75,-7.2237334872166326,-0.0,-0.0,False,,0.0
180.0,1,0.3323504205243648,0.1647343984208725,3.6528097767236636,298.36878714391383,1.0,1.0,90.0,3.6560143900359314,3.670450666444611,298.36878714391383,-0.75,-7.236719921043626,-0.0,-0.0,False,,0.0
180.0,2,0.5311154305721848,0.1647343984208725,3.845612449276346,298.3083242467811,1.0,1.0,90.0,3.849151141740428,3.8627378818172864,298.3083242467811,-0.75,-7.236719921043626,-0.0,-0.0,False,,0.0
180.0,3,0.7358509161200395,0.1647343984208725,4.045557327263024,298.3223656788161,1.0,1.0,90.0,4.050645501424979,4.06965852395203,298.3223656788161,-0.75,-7.236719921043626,-0.0,-0.0,False,,0.0
270.0,1,0.3382323151651588,0.16499412813039893,3.656132980369777,298.37794658816284,1.0,1.0,90.0,3.654261149574462,3.656132980369777,298.37794658816284,-0.75,-7.249706406519947,-0.0,-0.0,False,,0.0
270.0,2,0.5373385166866216,0.16499412813039893,3.8483191561039005,298.316356248829,1.0,1.0,90.0,3.846721316758009,3.8483191561039005,298.316356248829,-0.75,-7.249706406519947,-0.0,-0.0,False,,0.0
270.0,3,0.7423692645055026,0.16499412813039893,4.04852747141968,298.3308250375558,1.0,1.0,90.0,4.046706242398657,4.04852747141968,298.3308250375558,-0.75,-7.249706406519947,-0.0,-0.0,False,,0.0
360.0,1,0.34411420980595203,0.1680120358551614,3.66058729085121,298.38690196158706,1.0,1.0,90.0,3.6583325172201686,3.66058729085121,298.38690196158706,-0.75,-7.40060179275807,-0.0,-0.0,False,,0.0
360.0,2,0.5622308611443698,0.1680120358551614,3.9643210328517515,298.46419386067146,4.0,4.0,90.0,3.9465476882493866,3.9643210328517515,298.46419386067146,-0.75,-7.40060179275807,-0.0,-0.0,False,,0.0
