time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
0.0,1,0.10000000000000007,0.08164965809277272,3.294285117503761,298.15,0.0,0.0,0.0,3.294285117503761,3.294285117503761,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,2,0.1999999999999999,0.08164965809277272,3.503547969306337,298.15,0.0,0.0,0.0,3.503547969306337,3.503547969306337,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,3,0.3000000000000004,0.08164965809277272,3.603529591032297,298.15,0.0,0.0,0.0,3.603529591032297,3.603529591032297,298.15,0.0,0.0,0.0,0.0,False,,0.0
90.0,1,0.12352757856317416,0.08536224254402068,3.530205607222518,298.3433639083156,4.0,4.0,90.0,3.484499310895465,3.530205607222518,298.3433639083156,-0.75,-3.268112127201034,-0.0,-0.0,False,,0.0
90.0,2,0.23111543057218545,0.08536224254402068,3.6940067782452126,298.3905499465813,5.0,5.0,90.0,3.668870569725062,3.6940067782452126,298.3905499465813,-0.75,-3.268112127201034,-0.0,-0.0,False,,0.0
90.0,3,0.3325917419273048,0.08536224254402068,3.804575740783109,298.3482313683759,5.0,5.0,90.0,3.7740466756190916,3.804575740783109,298.3482313683759,-0.75,-3.268112127201034,-0.0,-0.0,False,,0.0
180.0,1,0.16764178836912536,0.06793365407154336,3.6933723662588958,298.9149307470592,7.5,7.5,90.0,3.6569149106212016,3.6933723662588958,298.9149307470592,-0.75,-2.396682703577168,-0.0,-0.0,False,,0.0
180.0,2,0.23111543057218537,0.06793365407154336,3.5336150809014377,298.38643834407225,0.0,0.0,90.0,3.540980850415166,3.561664157937245,298.3905499465813,-0.75,-2.396682703577168,-0.0,-0.0,False,,0.0
180.0,3,0.3325917419273054,0.06793365407154336,3.6422846406000233,298.34667529672595,0.0,0.0,90.0,3.6508500152295382,3.674688392083186,298.3482313683759,-0.75,-2.396682703577168,-0.0,-0.0,False,,0.0
270.0,1,0.21175599817507668,0.07005696914074333,3.7308005851679846,299.48282698385754,7.5,7.5,90.0,3.712591032100176,3.7308005851679846,299.48282698385754,-0.75,-2.5028484570371665,-0.0,-0.0,False,,0.0
270.0,2,0.2746770333732451,0.07005696914074333,3.792131573210545,298.8090577027765,7.0,7.0,90.0,3.750905567867014,3.792131573210545,298.8090577027765,-0.75,-2.5028484570371665,-0.0,-0.0,False,,0.0
270.0,3,0.3814793548182617,0.07005696914074333,3.9254283653389956,298.7472498077439,7.5,7.5,90.0,3.8764573199365744,3.9254283653389956,298.7472498077439,-0.75,-2.5028484570371665,-0.0,-0.0,False,,0.0
360.0,1,0.2558702079810282,0.051280131629101805,3.772497418712991,300.0304408746859,7.5,7.5,90.0,3.75085797223727,3.772497418712991,300.0304408746859,-0.75,-1.56400658145509,-0.0,-0.0,False,,0.0
360.0,2,0.31823863617430503,0.051280131629101805,3.846371825018676,299.2443649792442,7.0,7.0,90.0,3.8202379307137813,3.846371825018676,299.2443649792442,-0.75,-1.56400658145509,-0.0,-0.0,False,,0.0
360.0,3,0.3814793548182627,0.051280131629101805,3.69047936885673,298.74256153110343,0.0,0.0,90.0,3.706417785189024,3.7493903926085252,298.7472498077439,-0.75,-1.56400658145509,-0.0,-0.0,False,,0.0
450.0,1,0.29998441778697976,0.053252231421876246,3.8198474059100094,300.55946284866286,7.5,7.5,90.0,3.7961703147150416,3.8198474059100094,300.55946284866286,-0.75,-1.6626115710938125,-0.0,-0.0,False,,0.0
450.0,2,0.3618002389753647,0.053252231421876246,3.8929320473343845,299.66699828710813,7.0,7.0,90.0,3.869999125372737,3.8929320473343845,299.66699828710813,-0.75,-1.6626115710938125,-0.0,-0.0,False,,0.0
450.0,3,0.43036696770921906,0.053252231421876246,3.9734760025611804,299.1355121867214,7.5,7.5,90.0,3.9245380468568105,3.9734760025611804,299.1355121867214,-0.75,-1.6626115710938125,-0.0,-0.0,False,,0.0
540.0,1,0.3440986275929311,0.05525742775235861,3.863411055538521,301.07204946435166,7.5,7.5,90.0,3.8420544056080983,3.863411055538521,301.07204946435166,-0.75,-1.7628713876179307,-0.0,-0.0,False,,0.0
540.0,2,0.4053618417764241,0.05525742775235861,3.9368158487626155,300.07693485891446,7.0,7.0,90.0,3.915054619335371,3.9368158487626155,300.07693485891446,-0.75,-1.7628713876179307,-0.0,-0.0,False,,0.0
540.0,3,0.4792545806001756,0.05525742775235861,4.0231883659723415,299.55064564538446,7.5,7.5,90.0,4.000401739235054,4.0231883659723415,299.55064564538446,-0.75,-1.7628713876179307,-0.0,-0.0,False,,0.0
630.0,1,0.38821283739888257,0.05729224564539417,3.904771830202825,301.5700786718809,7.5,7.5,90.0,3.88401155740906,3.904771830202825,301.5700786718809,-0.75,-1.8646122822697084,-0.0,-0.0,False,,0.0
630.0,2,0.4489234445774833,0.05729224564539417,3.976635367004102,300.4753605379454,7.0,7.0,90.0,3.957209969601455,3.976635367004102,300.4753605379454,-0.75,-1.8646122822697084,-0.0,-0.0,False,,0.0
630.0,3,0.5281421934911321,0.05729224564539417,4.058915194701857,299.96137388893237,7.5,7.5,90.0,4.041525289643168,4.058915194701857,299.96137388893237,-0.75,-1.8646122822697084,-0.0,-0.0,False,,0.0
720.0,1,0.43232704720483395,0.059353638635422,3.9475307206101986,302.05511531722584,7.5,7.5,90.0,3.926118030562576,3.9475307206101986,302.05511531722584,-0.75,-1.9676819317711,-0.0,-0.0,False,,0.0
720.0,2,0.49248504737854293,0.059353638635422,4.010123683671935,300.8634630207292,7.0,7.0,90.0,3.9938671953945164,4.010123683671935,300.8634630207292,-0.75,-1.9676819317711,-0.0,-0.0,False,,0.0
720.0,3,0.577029806382089,0.059353638635422,4.093810940489739,300.3671440070479,7.5,7.5,90.0,4.076030851691125,4.093810940489739,300.3671440070479,-0.75,-1.9676819317711,-0.0,-0.0,False,,0.0
810.0,1,0.47644125701078516,0.045104963070900624,3.987553236773773,302.52863901345006,7.5,7.5,90.0,3.9680016207347326,3.987553236773773,302.52863901345006,-0.75,-1.255248153545031,-0.0,-0.0,False,,0.0
