time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,requested_current_A,interval_duration_s,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature,numerical_failure,failure_reason,failure_penalty
0.0,1,0.2999999999999999,0.1632993161855456,3.579989813911057,298.15,0.0,0.0,0.0,3.579989813911057,3.579989813911057,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,2,0.4999999999999999,0.1632993161855456,3.7740358870091377,298.15,0.0,0.0,0.0,3.7740358870091377,3.7740358870091377,298.15,0.0,0.0,0.0,0.0,False,,0.0
0.0,3,0.7000000000000008,0.1632993161855456,3.963071966203608,298.15,0.0,0.0,0.0,3.963071966203608,3.963071966203608,298.15,0.0,0.0,0.0,0.0,False,,0.0
90.0,1,0.3264685258835709,0.1658006697381758,3.7522154524207214,298.35836613022855,4.5,4.5,90.0,3.7278573097226,3.7522154524207214,298.35836613022855,-0.75,-7.290033486908791,-0.0,-0.0,False,,0.0
90.0,2,0.5280038875149666,0.1658006697381758,3.9512197196522387,298.3349687008701,4.5,4.5,90.0,3.925028998006078,3.9512197196522387,298.3349687008701,-0.75,-7.290033486908791,-0.0,-0.0,False,,0.0
90.0,3,0.7325917419273064,0.1658006697381758,4.172543065347268,298.34682257584217,5.0,5.0,90.0,4.137654733592399,4.172543065347268,298.34682257584217,-0.75,-7.290033486908791,-0.0,-0.0,False,,0.0
180.0,1,0.35587799908753875,0.16728962680367543,3.7967702161746915,298.61646132955985,5.0,5.0,90.0,3.780628000381971,3.7967702161746915,298.61646132955985,-0.75,-7.364481340183772,-0.2046664103031226,-0.0,False,,0.0
180.0,2,0.5435616028010593,0.16728962680367543,3.9083237636845696,298.3982612168602,2.5,2.5,90.0,3.905837742352594,3.9104416411184095,298.3982612168602,-0.75,-7.364481340183772,-0.2046664103031226,-0.0,False,,0.0
180.0,3,0.7651834838546114,0.16728962680367543,4.210233320515156,298.5538667015647,5.0,5.0,90.0,4.192976155491275,4.210233320515156,298.5538667015647,-0.75,-7.364481340183772,-0.2046664103031226,-0.0,False,,0.0
270.0,1,0.39116936693230014,0.15606657981714342,3.857471016035801,298.9697298638441,6.0,6.0,90.0,3.8375575521418397,3.857471016035801,298.9697298638441,-0.75,-6.803328990857171,-0.0,-0.0,False,,0.0
270.0,2,0.549784688915496,0.15606657981714342,3.8605003408393572,298.4051695936816,1.0,1.0,90.0,3.8623549354397237,3.8695772426156774,298.4051695936816,-0.75,-6.803328990857171,-0.0,-0.0,False,,0.0
270.0,3,0.7717018322400747,0.15606657981714342,4.083417928254429,298.5616656653583,1.0,1.0,90.0,4.091681487769197,4.115557624604702,298.5616656653583,-0.75,-6.803328990857171,-0.0,-0.0,False,,0.0
360.0,1,0.4264607347770614,0.1432482366956214,3.89354806334201,299.3186158838825,6.0,6.0,90.0,3.875501658610629,3.89354806334201,299.3186158838825,-0.75,-6.16241183478107,-0.0,-0.0,False,,0.0
360.0,2,0.5653424042015887,0.1432482366956214,3.9213733783526785,298.4638067319693,2.5,2.5,90.0,3.9123308822612515,3.9213733783526785,298.4638067319693,-0.75,-6.16241183478107,-0.0,-0.0,False,,0.0
