time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1232,4.068256620154091,24.9,24.899999999999977,True,prefix,SPM_with_SPMe_parameters
1.0,4.1232,4.065398453791032,24.9,24.902234514408292,True,prefix,SPM_with_SPMe_parameters
2.0,4.1176,4.062647784010835,24.9,24.904462656198007,True,prefix,SPM_with_SPMe_parameters
3.0,4.1136,4.0600178252413945,24.9,24.906685544207562,True,prefix,SPM_with_SPMe_parameters
4.0,4.1102,4.057511771291564,24.9,24.90890395483956,True,prefix,SPM_with_SPMe_parameters
5.0,4.1074,4.055127385068387,24.7,24.91111841884839,True,prefix,SPM_with_SPMe_parameters
6.0,4.1046,4.052859288945749,24.9,24.913329289121293,True,prefix,SPM_with_SPMe_parameters
7.0,4.1021,4.050701213086072,24.9,24.91553683294137,True,prefix,SPM_with_SPMe_parameters
8.0,4.1,4.0486466210534875,24.9,24.917741256533986,True,prefix,SPM_with_SPMe_parameters
9.0,4.0981,4.0466891259109845,24.7,24.919942727995306,True,prefix,SPM_with_SPMe_parameters
10.0,4.0959,4.044822652222278,24.9,24.922141379909192,True,prefix,SPM_with_SPMe_parameters
11.0,4.0944,4.043041391107138,24.9,24.924337334746497,True,prefix,SPM_with_SPMe_parameters
12.0,4.0925,4.0413398898859505,24.9,24.926530694524843,True,prefix,SPM_with_SPMe_parameters
13.0,4.0913,4.03971308036901,24.9,24.928721545137876,True,prefix,SPM_with_SPMe_parameters
14.0,4.0891,4.038156271354315,24.9,24.930909961379143,True,prefix,SPM_with_SPMe_parameters
15.0,4.0879,4.036665148162207,24.9,24.933096008870166,True,prefix,SPM_with_SPMe_parameters
16.0,4.0863,4.035235667906454,24.9,24.93527974844477,True,prefix,SPM_with_SPMe_parameters
17.0,4.0848,4.033864146226433,24.9,24.937461233119677,True,prefix,SPM_with_SPMe_parameters
18.0,4.0838,4.032547194323524,24.9,24.93964051100147,True,prefix,SPM_with_SPMe_parameters
19.0,4.0823,4.031281763008994,24.9,24.94181762391878,True,prefix,SPM_with_SPMe_parameters
20.0,4.0811,4.030064778605186,24.9,24.943992617069625,True,prefix,SPM_with_SPMe_parameters
21.0,4.0798,4.0288937218631355,24.9,24.94616552369098,True,prefix,SPM_with_SPMe_parameters
22.0,4.0786,4.0277659362981275,24.9,24.948336382847515,True,prefix,SPM_with_SPMe_parameters
23.0,4.0776,4.026679176642436,24.9,24.95050522547257,True,prefix,SPM_with_SPMe_parameters
24.0,4.0764,4.025631321070955,24.9,24.952672081078333,True,prefix,SPM_with_SPMe_parameters
25.0,4.0755,4.024620387966397,24.9,24.95483697774921,True,prefix,SPM_with_SPMe_parameters
26.0,4.0742,4.023644578629818,24.9,24.9569999408194,True,prefix,SPM_with_SPMe_parameters
27.0,4.0727,4.022702184536945,24.9,24.959160994874537,True,prefix,SPM_with_SPMe_parameters
28.0,4.0718,4.0217915410393426,24.9,24.96132016579878,True,prefix,SPM_with_SPMe_parameters
29.0,4.0708,4.020911278030228,24.9,24.96347747204578,True,prefix,SPM_with_SPMe_parameters
30.0,4.0696,4.020060116174351,24.9,24.96563293104981,True,prefix,SPM_with_SPMe_parameters
31.0,4.0687,4.019236614515017,24.9,24.967786567119674,True,prefix,SPM_with_SPMe_parameters
32.0,4.068,4.01843955581946,24.9,24.969938399357716,True,prefix,SPM_with_SPMe_parameters
33.0,4.0668,4.017667975421383,24.9,24.97208844015671,True,prefix,SPM_with_SPMe_parameters
34.0,4.0662,4.016920918120264,24.9,24.97423670284934,True,prefix,SPM_with_SPMe_parameters
35.0,4.0649,4.016197087726491,24.7,24.976383213020767,True,prefix,SPM_with_SPMe_parameters
36.0,4.064,4.015495715293251,24.9,24.97852798080885,True,prefix,SPM_with_SPMe_parameters
