iteration,best_objective,solver_failures,evaluations
0,1.4463542145688204,0,20
1,1.4463542145688204,0,40
2,1.150246131902793,0,60
3,1.150246131902793,0,80
4,1.150246131902793,0,100
5,1.150246131902793,0,120
6,1.0792926479106923,0,140
7,1.0792926479106923,0,160
8,1.0792926479106923,0,180
9,1.0543361353478602,0,200
10,1.0307004024290594,0,220
11,1.0221497707225677,0,240
12,1.0221497707225677,0,260
13,1.0221497707225677,0,280
14,0.9892593852902143,0,300
15,0.9892593852902143,0,320
16,0.9892593852902143,0,340
17,0.9892593852902143,0,360
18,0.9892593852902143,0,380
19,0.986862216747771,0,400
20,0.986862216747771,0,420
21,0.9760472732956417,0,440
22,0.9760472732956417,0,460
23,0.9760472732956417,0,480
24,0.9736980140196375,0,500
25,0.9704321891865701,0,520
26,0.9687292674888932,0,540
27,0.9687292674888932,0,560
28,0.9687292674888932,0,580
29,0.9647445619758384,0,600
30,0.9625636983618677,0,620
31,0.9602437857727777,0,640
32,0.9602437857727777,0,660
33,0.9583841449077454,0,680
34,0.9567567480928864,0,700
35,0.9552617790624948,0,720
36,0.953862025362908,0,740
37,0.951313004736729,0,760
38,0.9498386533927412,0,780
39,0.9487557450063977,0,800
40,0.947795223379555,0,820
41,0.9473371698251338,0,840
42,0.9473345583663396,0,860
43,0.9470149374066745,0,880
44,0.9469537266871064,0,900
45,0.9469537266871064,0,920
46,0.9467864385420075,0,940
47,0.9467654071961352,0,960
48,0.9467654071961352,0,980
49,0.9467654071961352,0,1000
50,0.9467319756750406,0,1020
