time_s,voltage_V,temperature_C
2330.0,3.3252,29.1
2331.0,3.3246,29.3
2332.0,3.324,29.1
2333.0,3.3237,29.1
2334.0,3.3234,29.1
2335.0,3.3227,29.1
2336.0,3.3224,29.1
2337.0,3.3221,29.1
2338.0,3.3218,29.3
2339.0,3.3212,29.3
2340.0,3.3209,29.1
2341.0,3.3203,29.1
2342.0,3.32,29.1
2343.0,3.3196,29.1
2344.0,3.3193,29.1
2345.0,3.3187,29.1
2346.0,3.3184,29.1
2347.0,3.3181,29.1
2348.0,3.3175,29.1
2349.0,3.3172,29.1
2350.0,3.3169,29.1
2351.0,3.3162,29.1
2352.0,3.3159,29.1
2353.0,3.3153,29.1
2354.0,3.315,29.1
2355.0,3.3144,29.1
2356.0,3.3141,29.1
2357.0,3.3134,29.1
2358.0,3.3131,29.1
2359.0,3.3128,29.1
2360.0,3.3125,29.1
2361.0,3.3122,29.1
2362.0,3.3116,29.1
2363.0,3.3113,29.1
2364.0,3.3107,29.1
2365.0,3.3103,29.1
2366.0,3.31,29.1
2367.0,3.3094,29.1
2368.0,3.3091,29.1
2369.0,3.3088,29.1
2370.0,3.3079,29.1
2371.0,3.3076,29.1
2372.0,3.3072,29.1
2373.0,3.3066,29.1
2374.0,3.306,29.1
2375.0,3.3057,29.1
2376.0,3.3054,29.1
2377.0,3.3051,29.1
2378.0,3.3045,29.1
2379.0,3.3041,29.1
2380.0,3.3035,29.1
2381.0,3.3032,29.1
2382.0,3.3029,29.1
2383.0,3.3023,29.1
2384.0,3.3017,29.3
2385.0,3.3014,29.3
2386.0,3.301,29.3
2387.0,3.3001,29.3
2388.0,3.2998,29.1
2389.0,3.2992,29.3
2390.0,3.2989,29.3
2391.0,3.2986,29.3
2392.0,3.2979,29.1
2393.0,3.2973,29.1
2394.0,3.297,29.3
2395.0,3.2964,29.3
2396.0,3.2961,29.1
2397.0,3.2958,29.3
2398.0,3.2952,29.3
2399.0,3.2945,29.3
2400.0,3.2942,29.3
2401.0,3.2936,29.4
2402.0,3.2933,29.3
2403.0,3.2924,29.3
2404.0,3.2921,29.3
2405.0,3.2914,29.3
2406.0,3.2908,29.3
2407.0,3.2905,29.3
2408.0,3.2899,29.3
2409.0,3.2893,29.1
2410.0,3.289,29.1
2411.0,3.2883,29.1
2412.0,3.288,29.1
2413.0,3.2874,29.1
2414.0,3.2871,29.1
2415.0,3.2865,29.1
2416.0,3.2862,29.1
2417.0,3.2855,29.1
2418.0,3.2849,29.1
2419.0,3.2843,29.1
2420.0,3.2837,29.1
2421.0,3.2831,29.1
2422.0,3.2828,29.1
2423.0,3.2821,29.1
2424.0,3.2815,29.3
2425.0,3.2809,29.3
2426.0,3.2806,29.3
2427.0,3.28,29.3
2428.0,3.2793,29.3
2429.0,3.2787,29.3
2430.0,3.2781,29.3
2431.0,3.2778,29.3
2432.0,3.2772,29.3
2433.0,3.2762,29.3
2434.0,3.2756,29.3
2435.0,3.2753,29.3
2436.0,3.2747,29.3
2437.0,3.2741,29.3
2438.0,3.2734,29.3
2439.0,3.2728,29.3
2440.0,3.2722,29.3
2441.0,3.2716,29.3
2442.0,3.271,29.3
2443.0,3.2703,29.3
2444.0,3.27,29.3
2445.0,3.2694,29.3
2446.0,3.2685,29.3
2447.0,3.2676,29.3
2448.0,3.2672,29.3
2449.0,3.2666,29.3
2450.0,3.266,29.4
2451.0,3.2651,29.3
2452.0,3.2645,29.3
2453.0,3.2638,29.3
2454.0,3.2635,29.3
2455.0,3.2626,29.3
2456.0,3.262,29.3
2457.0,3.2614,29.3
2458.0,3.2604,29.3
2459.0,3.2598,29.3
2460.0,3.2592,29.3
2461.0,3.2586,29.4
2462.0,3.2579,29.3
2463.0,3.257,29.3
2464.0,3.2567,29.4
2465.0,3.2558,29.4
2466.0,3.2552,29.3
2467.0,3.2542,29.3
2468.0,3.2539,29.3
2469.0,3.2527,29.4
2470.0,3.2521,29.3
2471.0,3.2514,29.3
2472.0,3.2508,29.3
2473.0,3.2499,29.4
2474.0,3.2493,29.4
2475.0,3.2486,29.4
2476.0,3.248,29.4
2477.0,3.2471,29.3
2478.0,3.2465,29.4
2479.0,3.2459,29.4
2480.0,3.2446,29.4
2481.0,3.244,29.4
2482.0,3.2434,29.3
2483.0,3.2424,29.4
2484.0,3.2418,29.3
2485.0,3.2412,29.3
2486.0,3.2406,29.4
2487.0,3.2397,29.4
2488.0,3.239,29.4
2489.0,3.2384,29.3
2490.0,3.2375,29.4
2491.0,3.2366,29.4
2492.0,3.2356,29.3
2493.0,3.235,29.3
2494.0,3.2341,29.3
2495.0,3.2335,29.4
2496.0,3.2328,29.4
2497.0,3.2319,29.3
2498.0,3.2313,29.4
2499.0,3.2304,29.3
2500.0,3.2297,29.6
2501.0,3.2285,29.5
2502.0,3.2279,29.5
2503.0,3.2269,29.4
2504.0,3.2263,29.5
2505.0,3.2254,29.6
2506.0,3.2245,29.5
2507.0,3.2235,29.5
2508.0,3.2229,29.6
2509.0,3.222,29.6
2510.0,3.2214,29.5
2511.0,3.2201,29.5
2512.0,3.2192,29.5
2513.0,3.2183,29.6
2514.0,3.2176,29.5
2515.0,3.217,29.4
2516.0,3.2158,29.5
2517.0,3.2152,29.5
2518.0,3.2142,29.5
2519.0,3.213,29.5
2520.0,3.2124,29.6
2521.0,3.2114,29.5
2522.0,3.2105,29.5
2523.0,3.2096,29.5
2524.0,3.2087,29.5
2525.0,3.2077,29.5
2526.0,3.2068,29.5
2527.0,3.2059,29.5
2528.0,3.2046,29.5
2529.0,3.2037,29.5
2530.0,3.2028,29.5
2531.0,3.2018,29.5
2532.0,3.2009,29.7
2533.0,3.2,29.5
2534.0,3.199,29.7
2535.0,3.1981,29.7
2536.0,3.1969,29.5
2537.0,3.1956,29.7
2538.0,3.195,29.7
2539.0,3.1941,29.7
2540.0,3.1932,29.7
2541.0,3.1919,29.7
2542.0,3.191,29.7
2543.0,3.1901,29.7
2544.0,3.1885,29.7
2545.0,3.1876,29.7
2546.0,3.1866,29.7
2547.0,3.1854,29.7
2548.0,3.1845,29.7
2549.0,3.1835,29.7
2550.0,3.1826,29.7
2551.0,3.1817,29.7
2552.0,3.1801,29.7
2553.0,3.1792,29.7
2554.0,3.1783,29.7
2555.0,3.177,29.9
2556.0,3.1758,29.7
2557.0,3.1749,29.7
2558.0,3.1733,29.7
2559.0,3.1724,29.7
2560.0,3.1711,29.9
2561.0,3.1699,29.7
2562.0,3.169,29.9
2563.0,3.1677,29.7
2564.0,3.1665,29.9
2565.0,3.1653,29.7
2566.0,3.164,29.9
2567.0,3.1631,29.9
2568.0,3.1615,29.9
2569.0,3.1606,29.9
2570.0,3.1594,29.9
2571.0,3.1581,29.9
2572.0,3.1566,29.9
2573.0,3.1556,29.7
2574.0,3.1544,29.9
2575.0,3.1532,29.9
2576.0,3.1519,29.9
2577.0,3.1507,29.9
2578.0,3.1494,29.9
2579.0,3.1482,29.9
2580.0,3.147,29.9
2581.0,3.1457,29.9
2582.0,3.1445,29.9
2583.0,3.1429,29.9
2584.0,3.142,29.9
2585.0,3.1405,29.9
2586.0,3.1392,29.9
2587.0,3.138,29.9
2588.0,3.1364,29.9
2589.0,3.1352,29.9
2590.0,3.1336,30.1
2591.0,3.1321,29.9
2592.0,3.1308,29.9
2593.0,3.1296,29.9
2594.0,3.1284,30.1
2595.0,3.1268,30.1
2596.0,3.1253,30.1
2597.0,3.124,30.1
2598.0,3.1225,30.1
2599.0,3.1212,30.1
2600.0,3.1197,30.1
2601.0,3.1184,30.1
2602.0,3.1166,30.1
2603.0,3.1153,30.1
2604.0,3.1138,30.1
2605.0,3.1122,30.1
2606.0,3.111,30.1
2607.0,3.1091,30.1
2608.0,3.1079,30.1
2609.0,3.1067,30.1
2610.0,3.1051,30.3
2611.0,3.1036,30.1
2612.0,3.1023,30.1
2613.0,3.1005,30.3
2614.0,3.0989,30.1
2615.0,3.0974,30.1
2616.0,3.0958,30.1
2617.0,3.0943,30.1
2618.0,3.0924,30.1
2619.0,3.0908,30.1
2620.0,3.0893,30.1
2621.0,3.0877,30.1
2622.0,3.0859,30.1
2623.0,3.0843,30.3
2624.0,3.0828,30.3
2625.0,3.0812,30.3
2626.0,3.0797,30.3
2627.0,3.0778,30.3
2628.0,3.0763,30.3
2629.0,3.0747,30.3
2630.0,3.0732,30.3
2631.0,3.0716,30.3
2632.0,3.0695,30.3
2633.0,3.0679,30.3
2634.0,3.0667,30.3
2635.0,3.0651,30.3
2636.0,3.0633,30.3
2637.0,3.0614,30.3
2638.0,3.0598,30.3
2639.0,3.058,30.3
2640.0,3.0564,30.3
2641.0,3.0549,30.3
2642.0,3.0527,30.3
2643.0,3.0512,30.5
2644.0,3.0496,30.3
2645.0,3.0481,30.3
2646.0,3.0459,30.3
2647.0,3.0443,30.3
2648.0,3.0428,30.3
2649.0,3.0409,30.3
2650.0,3.0391,30.3
2651.0,3.0372,30.3
2652.0,3.0357,30.3
2653.0,3.0338,30.3
2654.0,3.0319,30.3
2655.0,3.0301,30.3
2656.0,3.0282,30.3
2657.0,3.0264,30.3
2658.0,3.0245,30.5
2659.0,3.0233,30.3
2660.0,3.0211,30.5
2661.0,3.0192,30.3
2662.0,3.0177,30.3
2663.0,3.0158,30.5
2664.0,3.0137,30.5
2665.0,3.0118,30.5
2666.0,3.0102,30.5
2667.0,3.0084,30.5
2668.0,3.0062,30.5
2669.0,3.0044,30.5
2670.0,3.0025,30.5
2671.0,3.0009,30.5
2672.0,2.9991,30.5
2673.0,2.9969,30.5
2674.0,2.9951,30.5
2675.0,2.9932,30.5
2676.0,2.9913,30.5
2677.0,2.9892,30.5
2678.0,2.987,30.7
2679.0,2.9851,30.7
2680.0,2.9833,30.5
2681.0,2.9811,30.7
2682.0,2.9792,30.7
2683.0,2.9774,30.7
2684.0,2.9755,30.7
2685.0,2.9734,30.7
2686.0,2.9715,30.7
2687.0,2.9693,30.7
2688.0,2.9671,30.7
2689.0,2.965,30.7
2690.0,2.9631,30.7
2691.0,2.9609,30.7
2692.0,2.9588,30.7
2693.0,2.9566,30.5
2694.0,2.9547,30.7
2695.0,2.9526,30.5
2696.0,2.9504,30.7
2697.0,2.9479,30.7
2698.0,2.9461,30.7
2699.0,2.9439,30.7
2700.0,2.9414,30.7
2701.0,2.9392,30.7
2702.0,2.9374,30.7
2703.0,2.9349,30.9
2704.0,2.9327,30.7
2705.0,2.9306,30.7
2706.0,2.9284,30.7
2707.0,2.9259,30.7
2708.0,2.9234,30.7
2709.0,2.9213,30.7
2710.0,2.9188,30.7
2711.0,2.9163,30.7
2712.0,2.9141,30.7
2713.0,2.9117,30.7
2714.0,2.9092,30.7
2715.0,2.907,30.7
2716.0,2.9045,30.7
2717.0,2.9017,30.7
2718.0,2.8993,30.9
2719.0,2.8971,30.9
2720.0,2.8943,30.9
2721.0,2.8918,30.9
2722.0,2.889,30.9
2723.0,2.8865,30.9
2724.0,2.8838,30.7
2725.0,2.8813,31.0
2726.0,2.8785,30.9
2727.0,2.876,30.7
2728.0,2.8732,30.9
2729.0,2.8707,30.9
2730.0,2.8676,30.9
2731.0,2.8652,30.9
2732.0,2.8621,31.0
2733.0,2.8596,30.9
2734.0,2.8565,30.9
2735.0,2.8534,30.9
2736.0,2.8506,31.0
2737.0,2.8475,31.0
2738.0,2.8447,31.0
2739.0,2.8416,30.9
2740.0,2.8382,31.0
2741.0,2.8354,31.0
2742.0,2.8323,31.0
2743.0,2.8289,31.0
2744.0,2.8258,30.9
2745.0,2.8227,31.0
2746.0,2.8196,31.0
2747.0,2.8162,31.0
2748.0,2.8128,31.0
2749.0,2.8097,30.9
2750.0,2.8059,31.0
2751.0,2.8025,31.0
2752.0,2.7991,31.0
2753.0,2.7957,31.0
2754.0,2.7917,31.0
2755.0,2.7886,31.0
2756.0,2.7852,31.0
2757.0,2.7814,31.0
2758.0,2.7777,31.0
2759.0,2.7737,31.0
2760.0,2.77,31.0
2761.0,2.7659,31.0
2762.0,2.7622,31.0
2763.0,2.7582,31.0
2764.0,2.7542,31.0
2765.0,2.7501,31.0
2766.0,2.7461,31.2
2767.0,2.7418,31.0
2768.0,2.7377,31.2
2769.0,2.7331,31.0
2770.0,2.7291,31.0
2771.0,2.7241,31.2
2772.0,2.7194,31.2
2773.0,2.7148,31.2
2774.0,2.7105,31.2
2775.0,2.7055,31.2
2776.0,2.7005,31.2
2777.0,2.6953,31.2
2778.0,2.6906,31.2
2779.0,2.6853,31.2
2780.0,2.6801,31.2
2781.0,2.6748,31.2
2782.0,2.6695,31.2
2783.0,2.664,31.2
2784.0,2.6584,31.2
2785.0,2.6525,31.2
2786.0,2.6466,31.4
2787.0,2.6407,31.4
2788.0,2.6348,31.2
2789.0,2.6286,31.4
2790.0,2.6224,31.2
2791.0,2.6159,31.2
2792.0,2.6097,31.2
2793.0,2.6029,31.4
2794.0,2.5964,31.4
2795.0,2.5892,31.2
2796.0,2.5824,31.2
2797.0,2.5753,31.4
2798.0,2.5682,31.4
2799.0,2.561,31.4
2800.0,2.5536,31.4
2801.0,2.5455,31.4
2802.0,2.5384,31.4
2803.0,2.5306,31.4
2804.0,2.5226,31.4
2805.0,2.5145,31.4
2806.0,2.5058,31.4
2807.0,2.4978,31.4
