time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1145,4.0384838679403146,24.8,24.80000000000001,True,prefix,numerical_precision_check
1.0,4.1145,4.03556596481142,24.8,24.802371376538417,True,prefix,numerical_precision_check
2.0,4.1083,4.032749687435238,24.8,24.804737855793633,True,prefix,numerical_precision_check
3.0,4.1037,4.030050835639022,24.8,24.80710053238971,True,prefix,numerical_precision_check
4.0,4.0997,4.027473286451402,24.7,24.809460121476377,True,prefix,numerical_precision_check
5.0,4.0966,4.025015155933465,24.8,24.811817119794284,True,prefix,numerical_precision_check
6.0,4.0935,4.022671859706424,24.8,24.814171891024728,True,prefix,numerical_precision_check
7.0,4.0907,4.020437646163013,24.8,24.8165247130986,True,prefix,numerical_precision_check
8.0,4.0882,4.018306372814524,24.9,24.818875805565938,True,prefix,numerical_precision_check
9.0,4.086,4.016271905190479,24.7,24.821225346319807,True,prefix,numerical_precision_check
10.0,4.0838,4.014328317811272,24.8,24.823573482248605,True,prefix,numerical_precision_check
11.0,4.0817,4.012469992566329,24.8,24.825920336417596,True,prefix,numerical_precision_check
12.0,4.0801,4.010691658186937,24.7,24.8282660129791,True,prefix,numerical_precision_check
13.0,4.0783,4.008988401347124,24.7,24.830610600789726,True,prefix,numerical_precision_check
14.0,4.0767,4.007355660979129,24.8,24.83295417612635,True,prefix,numerical_precision_check
15.0,4.0749,4.005789212661693,24.7,24.835296804731797,True,prefix,numerical_precision_check
16.0,4.0733,4.004285149359428,24.7,24.83763854345034,True,prefix,numerical_precision_check
17.0,4.0718,4.002839859911502,24.7,24.839979441524633,True,prefix,numerical_precision_check
18.0,4.0705,4.001450007227522,24.7,24.842319541656934,True,prefix,numerical_precision_check
19.0,4.069,4.000112506982129,24.7,24.844658880892723,True,prefix,numerical_precision_check
20.0,4.0674,3.998824507172674,24.7,24.846997491350294,True,prefix,numerical_precision_check
21.0,4.0662,3.9975833689224536,24.8,24.849335400819996,True,prefix,numerical_precision_check
22.0,4.0649,3.9963866486652093,24.8,24.85167263329879,True,prefix,numerical_precision_check
23.0,4.0637,3.995232081632467,24.7,24.854009209443916,True,prefix,numerical_precision_check
24.0,4.0625,3.9941175666141815,24.7,24.856345146957494,True,prefix,numerical_precision_check
25.0,4.0612,3.99304115204692,24.8,24.858680460917753,True,prefix,numerical_precision_check
26.0,4.0597,3.9920010233915124,24.9,24.86101516406751,True,prefix,numerical_precision_check
27.0,4.0587,3.990995491378809,24.8,24.86334926708014,True,prefix,numerical_precision_check
28.0,4.0578,3.990022981354872,24.8,24.86568277878871,True,prefix,numerical_precision_check
