time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.27691316335904126,3.5539559040197313,298.15,0.0,-1
0.0,2,charge,0.6684039234228368,3.924219532389815,298.15,0.0,-1
0.0,3,charge,0.4478433541714084,3.733065615232326,298.15,0.0,-1
0.0,1,charge,0.27691316335904126,3.5539559040197313,298.15,7.5,0
0.0,1,charge,0.27691316335904176,3.7097898108889185,298.15,7.5,0
0.0,2,charge,0.6684039234228368,3.924219532389815,298.15,3.0,0
0.0,2,charge,0.668403923422837,4.00104337924978,298.15,3.0,0
0.0,3,charge,0.4478433541714084,3.733065615232326,298.15,7.0,0
0.0,3,charge,0.4478433541714069,3.881001533900849,298.15,7.0,0
0.9999999999999999,1,charge,0.2774024987214203,3.7162833606545274,298.1552460483921,7.5,0
0.9999999999999999,2,charge,0.6686112816376327,4.004471436525044,298.15089317698386,3.0,0
0.9999999999999999,3,charge,0.44834996775893365,3.8885344400759863,298.15343542400495,7.0,0
2.0,1,charge,0.2778918340837972,3.720360274347372,298.16051593697654,7.5,0
2.0,2,charge,0.66881863985243,4.006605668283193,298.1517906047953,3.0,0
2.0,3,charge,0.4488565813464615,3.893580200200077,298.15688934842126,7.0,0
3.0,1,charge,0.27838116944617625,3.723673946080625,298.1658104738707,7.5,0
3.0,2,charge,0.6690259980672264,4.0083066150728275,298.15269198310546,3.0,0
3.0,3,charge,0.44936319493398824,3.8976128691819527,298.1603613643073,7.0,0
4.0,1,charge,0.2788705048085549,3.726585991753357,298.17112961458497,7.5,0
4.0,2,charge,0.6692333562820229,4.009777891287278,298.15359711673557,3.0,0
4.0,3,charge,0.44986980852151204,3.9011050115620094,298.1638510673374,7.0,0
5.0,1,charge,0.27935984017093185,3.7292437584598646,298.17647317261907,7.5,0
5.0,2,charge,0.6694407144968193,4.011102698692648,298.154505849723,3.0,0
5.0,3,charge,0.4503764221090397,3.904255318768767,298.16735810708343,7.0,0
6.0,1,charge,0.2798491755333108,3.7317221555430367,298.1818409226689,7.5,0
6.0,2,charge,0.6696480727116157,4.012323522489279,298.1554180482826,3.0,0
6.0,3,charge,0.4508830356965664,3.9071642071343913,298.1708821735489,7.0,0
7.0,1,charge,0.2803385108956875,3.73406502753827,298.1872326271395,7.5,0
7.0,2,charge,0.6698554309264122,4.013465127912534,298.1563335931918,3.0,0
7.0,3,charge,0.45138964928409026,3.9098906298203175,298.1744229851351,7.0,0
7.999999999999999,1,charge,0.28082784625806634,3.7363003618698274,298.1926480425589,7.5,0
7.999999999999999,2,charge,0.6700627891412086,4.014543638400291,298.157252375476,3.0,0
7.999999999999999,3,charge,0.45189626287161816,3.9124721662036714,298.1779802794103,7.0,0
9.0,1,charge,0.2813171816204454,3.738447169467137,298.1980869198314,7.5,0
9.0,2,charge,0.6702701473560051,4.015569945274407,298.1581742938732,3.0,0
9.0,3,charge,0.45240287645914473,3.91493441486483,298.1815538061849,7.0,0
10.0,1,charge,0.28180651698282205,3.7405190575410043,298.20354900255944,7.5,0
10.0,2,charge,0.6704775055708015,4.016551933112318,298.1590992530391,3.0,0
10.0,3,charge,0.4529094900466684,3.9172956794952847,298.1851433222143,7.0,0
11.0,1,charge,0.2822958523452009,3.7425260250148744,298.2090340247252,7.5,0
11.0,2,charge,0.670684863785598,4.01749558180947,298.1600271622915,3.0,0
11.0,3,charge,0.45341610363419643,3.9195695378869,298.1887485872263,7.0,0
12.0,1,charge,0.2827851877075799,3.744475666166832,298.21454170869634,7.5,0
12.0,2,charge,0.6708922220003938,4.018405454850717,298.160957934771,3.0,0
12.0,3,charge,0.45392271722172295,3.9217662810447695,298.19236936091994,7.0,0
13.0,1,charge,0.2832745230699566,3.746373854758021,298.2200717636531,7.5,0
13.0,2,charge,0.6710995802151902,4.01928518989768,298.1618914867777,3.0,0
13.0,3,charge,0.45442933080924786,3.923893971671381,298.1960054007114,7.0,0
14.0,1,charge,0.2837638584323354,3.7482251960757234,298.2256238846294,7.5,0
14.0,2,charge,0.6713069384299867,4.020137736627028,298.1628277372873,3.0,0
14.0,3,charge,0.45493594439677465,3.925959051202401,298.1996564602722,7.0,0
15.0,1,charge,0.2842531937947145,3.7500333860787234,298.23119775203253,7.5,0
15.0,2,charge,0.6715142966447831,4.020965513908809,298.16376660761216,3.0,0
15.0,3,charge,0.45544255798430144,3.927966701640162,298.2033222886546,7.0,0
16.0,1,charge,0.2847425291570912,3.7518014312334835,298.23679303166335,7.5,0
16.0,2,charge,0.6717216548595796,4.021770535384849,298.1647080211564,3.0,0
16.0,3,charge,0.4559491715718261,3.9299211635723865,298.2070026297537,7.0,0
17.0,1,charge,0.28523186451947,3.753531806577171,298.24240937512593,7.5,0
17.0,2,charge,0.671929013074376,4.022554514104453,298.1656519032102,3.0,0
17.0,3,charge,0.45645578515935287,3.931825989525265,298.21069722212087,7.0,0
18.0,1,charge,0.2857211998818491,3.7552265813415318,298.2480464205534,7.5,0
18.0,2,charge,0.6721363712891725,4.02331892247453,298.16659818080194,3.0,0
18.0,3,charge,0.45696239874687966,3.9336841957003914,298.21440579908,7.0,0
19.0,1,charge,0.2862105352442258,3.756887509848001,298.2537037935665,7.5,0
19.0,2,charge,0.6723437295039689,4.024065035913818,298.16754678260173,3.0,0
19.0,3,charge,0.4574690123344043,3.9354983529389607,298.2181280890668,7.0,0
20.0,1,charge,0.2866998706066046,3.7585160981177426,298.2593811083927,7.5,0
20.0,2,charge,0.6725510877187654,4.024793972082296,298.16849763884863,3.0,0
20.0,3,charge,0.45797562592193114,3.9372706838420486,298.22186381608094,7.0,0
21.0,1,charge,0.2871892059689836,3.7601136591311275,298.26507796907475,7.5,0
21.0,2,charge,0.6727584459335618,4.025506719161175,298.1694506812987,3.0,0
21.0,3,charge,0.45848223950945793,3.9390031420210003,298.2256127002337,7.0,0
22.0,1,charge,0.28767854133136034,3.761681352470923,298.2707939707676,7.5,0
22.0,2,charge,0.6729658041483583,4.026204158563949,298.1704058431821,3.0,0
22.0,3,charge,0.4589888530969826,3.940697460573767,298.2293744583707,7.0,0
