iteration,best_objective,solver_failures,evaluations
0,2.5269983496869353,0,20
1,2.118811797111769,0,40
2,1.462713304700594,0,60
3,1.462713304700594,0,80
4,1.459108493602992,0,100
5,1.3776473857212175,0,120
6,1.2761998653359088,0,140
7,1.2761998653359088,0,160
8,1.1770581273497969,0,180
9,1.1468287825874353,0,200
10,1.0624180052324916,0,220
11,1.0624180052324916,0,240
12,1.0624180052324916,0,260
13,1.0624180052324916,0,280
14,1.0543016524979978,0,300
15,1.0543016524979978,0,320
16,1.0384687173054665,0,340
17,1.0131982172541165,0,360
18,1.0131982172541165,0,380
19,1.0131982172541165,0,400
20,1.0029835442242983,0,420
21,0.9767382367297444,0,440
22,0.9515521130090958,0,460
23,0.9316216733100129,0,480
24,0.9118219563785468,0,500
25,0.8992584302801148,0,520
26,0.8909241817758753,0,540
27,0.8811105452952297,0,560
28,0.869755509068491,0,580
29,0.8607683277431877,0,600
30,0.8524218843432368,0,620
31,0.8476575234421674,0,640
32,0.8470788411303325,0,660
33,0.8470788411303325,0,680
34,0.845010821437721,0,700
35,0.8440899344159088,0,720
36,0.8432717648893556,0,740
37,0.8419957422586795,0,760
38,0.8419957422586795,0,780
39,0.8419957422586795,0,800
40,0.8419957422586795,0,820
41,0.8419957422586795,0,840
42,0.8419709532469974,0,860
43,0.8419709532469974,0,880
44,0.8419498530582954,0,900
45,0.8419498530582954,0,920
46,0.8419498530582954,0,940
47,0.8419498530582954,0,960
48,0.8419498530582954,0,980
49,0.8419275898485707,0,1000
50,0.8419265323031302,0,1020
