time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.3278711836933302,3.606958050546966,298.15,0.0,-1
0.0,2,charge,0.1688740968498701,3.476803957851635,298.15,0.0,-1
0.0,3,charge,0.5151972571735919,3.793818840198994,298.15,0.0,-1
0.0,1,charge,0.3278711836933302,3.606958050546966,298.15,6.5,0
0.0,1,charge,0.3278711836933306,3.7454421072632127,298.15,6.5,0
0.0,2,charge,0.1688740968498701,3.476803957851635,298.15,7.5,0
0.0,2,charge,0.16887409684987023,3.644058880966859,298.15,7.5,0
0.0,3,charge,0.5151972571735919,3.793818840198994,298.15,3.0,0
0.0,3,charge,0.5151972571735909,3.87159738143865,298.15,3.0,0
0.9999999999999999,1,charge,0.3282952743407257,3.750747985974421,298.1541543427895,6.5,0
0.9999999999999999,2,charge,0.16939249238686135,3.650184377073825,298.1549563756337,7.5,0
0.9999999999999999,3,charge,0.5154143772825313,3.8747569877111294,298.1507925634905,3.0,0
2.0,1,charge,0.32871936498811793,3.7541447791787985,298.1583285547008,6.5,0
2.0,2,charge,0.16991088792385242,3.6539570562051313,298.15992951162923,7.5,0
2.0,3,charge,0.5156314973914726,3.8768548527822864,298.1515886876737,3.0,0
3.0,1,charge,0.32914345563551306,3.756899440556684,298.1625227220395,6.5,0
3.0,2,charge,0.17042928346084335,3.656995361986143,298.16492163053965,7.5,0
3.0,3,charge,0.5158486175004131,3.8785115861932287,298.15238818834354,3.0,0
4.0,1,charge,0.32956754628290696,3.7593132976511434,298.166736548203,6.5,0
4.0,2,charge,0.17094767899783447,3.6596489215353967,298.1699332204084,7.5,0
4.0,3,charge,0.5160657376093498,3.8799310619564333,298.1531909222896,3.0,0
5.0,1,charge,0.3299916369303021,3.7615102122795543,298.17096970256256,6.5,0
5.0,2,charge,0.17146607453482554,3.6620591848479926,298.1749644150999,7.5,0
5.0,3,charge,0.5162828577182912,3.8811994058176724,298.15399676853906,3.0,0
6.0,1,charge,0.330415727577696,3.7635533895096227,298.1752218602728,6.5,0
6.0,2,charge,0.1719844700718167,3.6642978881843575,298.18001521424054,7.5,0
6.0,3,charge,0.5164999778272316,3.882360703535893,298.15480562027506,3.0,0
7.0,1,charge,0.330839818225091,3.765479848474974,298.17949270791235,6.5,0
7.0,2,charge,0.1725028656088071,3.666407052633766,298.1850855524966,7.5,0
7.0,3,charge,0.5167170979361694,3.8834406908584254,298.15561738054936,3.0,0
7.999999999999999,1,charge,0.3312639088724849,3.7673132114889203,298.18378194176194,6.5,0
7.999999999999999,2,charge,0.1730212611457982,3.6684134541344666,298.19017532567284,7.5,0
