iteration,best_objective,solver_failures,evaluations
0,40.21092895880199,0,20
1,36.12769323110403,0,40
2,34.117298765608965,0,60
3,18.83205960427165,0,80
4,9.869021078127428,0,100
5,9.869021078127428,0,120
6,9.869021078127428,0,140
7,9.289126230557187,0,160
8,8.934637803143554,0,180
9,8.934637803143554,0,200
10,8.557665391904578,0,220
11,8.557665391904578,0,240
12,8.557665391904578,0,260
13,8.174821261759616,0,280
14,8.174821261759616,0,300
15,8.174821261759616,0,320
16,8.174821261759616,0,340
17,8.174821261759616,0,360
18,8.174821261759616,0,380
19,8.174821261759616,0,400
20,7.997459915510417,0,420
21,7.997459915510417,0,440
22,7.997459915510417,0,460
23,7.955442504010091,0,480
24,7.955442504010091,0,500
25,7.94324664354561,0,520
26,7.874903370207168,0,540
27,7.86857178915815,0,560
28,7.86857178915815,0,580
29,7.866155739003708,0,600
30,7.866155739003708,0,620
31,7.866155739003708,0,640
32,7.866155739003708,0,660
33,7.866155739003708,0,680
34,7.8601509220488595,0,700
35,7.859917154660639,0,720
36,7.859917154660639,0,740
37,7.859704593656812,0,760
38,7.859704593656812,0,780
39,7.855939659972911,0,800
40,7.855939659972911,0,820
41,7.855939659972911,0,840
42,7.855939659972911,0,860
43,7.855939659972911,0,880
44,7.855939659972911,0,900
45,7.855939659972911,0,920
46,7.855939659972911,0,940
47,7.855847938644609,0,960
48,7.855847938644609,0,980
49,7.855445399797762,0,1000
50,7.855445399797762,0,1020
