time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.3914541281543417,3.6580739420263937,298.15,0.0,-1
0.0,2,charge,0.6751622926716521,3.932441152441649,298.15,0.0,-1
0.0,3,charge,0.3558702561842529,3.6566401516986504,298.15,0.0,-1
0.0,1,charge,0.3914541281543417,3.6580739420263937,298.15,7.5,0
0.0,1,charge,0.3914541281543417,3.8089578861786775,298.15,7.5,0
0.0,2,charge,0.6751622926716521,3.932441152441649,298.15,3.0,0
0.0,2,charge,0.6751622926716523,4.00939308870843,298.15,3.0,0
0.0,3,charge,0.3558702561842529,3.6566401516986504,298.15,7.5,0
0.0,3,charge,0.3558702561842524,3.814198745948169,298.15,7.5,0
0.9999999999999999,1,charge,0.39194346351671944,3.8146071214270005,298.15490381884,7.5,0
0.9999999999999999,2,charge,0.6753696508864485,4.012764120128711,298.15090357025406,3.0,0
0.9999999999999999,3,charge,0.35641305645660215,3.820856840892132,298.15398526637097,7.5,0
2.0,1,charge,0.3924327988790986,3.8184234963710417,298.1598336285121,7.5,0
2.0,2,charge,0.6755770091012452,4.014874894208489,298.1518114456857,3.0,0
2.0,3,charge,0.35695585672895186,3.8252823149287547,298.15799048603265,7.5,0
3.0,1,charge,0.3929221342414763,3.8215434631195553,298.16478924165193,7.5,0
3.0,2,charge,0.6757843673160416,4.016556479576696,298.1527233193475,3.0,0
3.0,3,charge,0.3574986570012999,3.828884031455183,298.1620157400219,7.5,0
4.0,1,charge,0.39341146960385404,3.824295857397706,298.1697702516076,7.5,0
4.0,2,charge,0.6759917255308382,4.018010306456706,298.15363899278594,3.0,0
4.0,3,charge,0.3580414572736493,3.8320468016674347,298.1660607936874,7.5,0
5.0,1,charge,0.3939008049662332,3.8268167313634667,298.17477626941815,7.5,0
5.0,2,charge,0.6761990837456349,4.019318871473718,298.1545583077055,3.0,0
5.0,3,charge,0.3585842575460005,3.8349324884719893,298.17012539170736,7.5,0
6.0,1,charge,0.3943901403286109,3.8291751859780714,298.1798069377041,7.5,0
6.0,2,charge,0.6764064419604313,4.020524300483832,298.1554811284541,3.0,0
6.0,3,charge,0.3591270578183484,3.837623881671097,298.174209287891,7.5,0
7.0,1,charge,0.39487947569098725,3.831411532731413,298.1848619249338,7.5,0
7.0,2,charge,0.6766138001752278,4.0216511498060346,298.1564073342228,3.0,0
7.0,3,charge,0.35966985809069785,3.840169407279032,298.17831224766826,7.5,0
7.999999999999999,1,charge,0.3953688110533673,3.8335514413767715,298.1899409173093,7.5,0
