time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1232,4.041407385094276,24.9,24.899999999999977,True,prefix,numerical_precision_check
1.0,4.1232,4.036303930093537,24.9,24.9027089705383,True,prefix,numerical_precision_check
2.0,4.1176,4.031960021919886,24.9,24.905411231808387,True,prefix,numerical_precision_check
3.0,4.1136,4.028251598898409,24.9,24.908109058669766,True,prefix,numerical_precision_check
4.0,4.1102,4.025031038775069,24.9,24.910803397226175,True,prefix,numerical_precision_check
5.0,4.1074,4.022186649135778,24.7,24.91349480853802,True,prefix,numerical_precision_check
6.0,4.1046,4.019637334396167,24.9,24.91618368090684,True,prefix,numerical_precision_check
7.0,4.1021,4.017324035221629,24.9,24.918870305426367,True,prefix,numerical_precision_check
8.0,4.1,4.01520317078076,24.9,24.921554910940927,True,prefix,numerical_precision_check
9.0,4.0981,4.013242056466828,24.7,24.924237682875514,True,prefix,numerical_precision_check
10.0,4.0959,4.011415764992547,24.9,24.926918774514775,True,prefix,numerical_precision_check
11.0,4.0944,4.009704960533737,24.9,24.92959831440288,True,prefix,numerical_precision_check
12.0,4.0925,4.0080944023723415,24.9,24.93227641140271,True,prefix,numerical_precision_check
13.0,4.0913,4.006571885864771,24.9,24.93495315840505,True,prefix,numerical_precision_check
14.0,4.0891,4.005127504141017,24.9,24.937628635042984,True,prefix,numerical_precision_check
15.0,4.0879,4.003753108869487,24.9,24.94030290982778,True,prefix,numerical_precision_check
16.0,4.0863,4.002441911391662,24.9,24.9429760418559,True,prefix,numerical_precision_check
17.0,4.0848,4.001188194906929,24.9,24.94564808214966,True,prefix,numerical_precision_check
18.0,4.0838,3.999987095470258,24.9,24.948319074772712,True,prefix,numerical_precision_check
19.0,4.0823,3.998834435072498,24.9,24.9509890577541,True,prefix,numerical_precision_check
20.0,4.0811,3.997726595196095,24.9,24.953658063854448,True,prefix,numerical_precision_check
21.0,4.0798,3.99666041671185,24.9,24.9563261212229,True,prefix,numerical_precision_check
22.0,4.0786,3.9956331201403152,24.9,24.958993253965048,True,prefix,numerical_precision_check
23.0,4.0776,3.994642244950718,24.9,24.961659482613527,True,prefix,numerical_precision_check
24.0,4.0764,3.9936856006731873,24.9,24.964324824534287,True,prefix,numerical_precision_check
25.0,4.0755,3.992761226056404,24.9,24.966989294287828,True,prefix,numerical_precision_check
26.0,4.0742,3.9918673549334414,24.9,24.96965290394951,True,prefix,numerical_precision_check
27.0,4.0727,3.9910023890668302,24.9,24.97231566338536,True,prefix,numerical_precision_check
28.0,4.0718,3.990164876245578,24.9,24.97497758048968,True,prefix,numerical_precision_check
29.0,4.0708,3.989353491786371,24.9,24.97763866139411,True,prefix,numerical_precision_check
30.0,4.0696,3.988567022068389,24.9,24.980298910663123,True,prefix,numerical_precision_check
31.0,4.0687,3.987804351870686,24.9,24.982958331451243,True,prefix,numerical_precision_check
32.0,4.068,3.9870644504798847,24.9,24.985616925690977,True,prefix,numerical_precision_check
33.0,4.0668,3.9863463647915425,24.9,24.988274694185293,True,prefix,numerical_precision_check
34.0,4.0662,3.9856492107956654,24.9,24.990931636728533,True,prefix,numerical_precision_check
35.0,4.0649,3.984972164934444,24.7,24.993587752235783,True,prefix,numerical_precision_check
36.0,4.064,3.984314459593236,24.9,24.99624303880978,True,prefix,numerical_precision_check
37.0,4.0631,3.9836753763771555,24.9,24.998897493844936,True,prefix,numerical_precision_check
38.0,4.0625,3.983054241389078,24.9,25.001551114106917,True,prefix,numerical_precision_check
39.0,4.0615,3.982450420852589,24.9,25.00420389580546,True,prefix,numerical_precision_check
40.0,4.0606,3.981863318022631,24.9,25.006855834648036,True,prefix,numerical_precision_check
41.0,4.06,3.9812923696676634,24.9,25.00950692590129,True,prefix,numerical_precision_check
42.0,4.059,3.980737043079742,24.9,25.0121571644479,True,prefix,numerical_precision_check
43.0,4.0584,3.980196833893846,24.9,25.01480654482208,True,prefix,numerical_precision_check
44.0,4.0572,3.9796712634487847,24.9,25.017455061260023,True,prefix,numerical_precision_check
45.0,4.0566,3.979159876674954,24.9,25.02010270774133,True,prefix,numerical_precision_check
46.0,4.0556,3.9786622403964778,24.9,25.022749478019477,True,prefix,numerical_precision_check
47.0,4.055,3.978177941670142,24.9,25.025395365654788,True,prefix,numerical_precision_check
48.0,4.0541,3.977706586163352,24.9,25.0280403640474,True,prefix,numerical_precision_check
49.0,4.0535,3.9772477969838307,24.9,25.030684466459036,True,prefix,numerical_precision_check
50.0,4.0525,3.9768012133738524,24.9,25.03332766603893,True,prefix,numerical_precision_check
51.0,4.0519,3.9763664895588575,24.9,25.035969955847634,True,prefix,numerical_precision_check
52.0,4.0513,3.9759432937579553,24.9,25.03861132887596,True,prefix,numerical_precision_check
53.0,4.0507,3.975531307283051,24.9,25.041251778062758,True,prefix,numerical_precision_check
54.0,4.0494,3.975130223669345,24.9,25.043891296313006,True,prefix,numerical_precision_check
55.0,4.0488,3.9747397478953914,24.9,25.04652987651326,True,prefix,numerical_precision_check
56.0,4.0482,3.9743595957298297,24.9,25.04916751154383,True,prefix,numerical_precision_check
57.0,4.0476,3.9739894930480926,24.7,25.051804194292345,True,prefix,numerical_precision_check
58.0,4.0469,3.9736291752156685,24.9,25.054439917666627,True,prefix,numerical_precision_check
59.0,4.0463,3.973278386580354,24.9,25.05707467460303,True,prefix,numerical_precision_check
60.0,4.0457,3.9729368799487284,24.9,25.05970845807684,True,prefix,numerical_precision_check
61.0,4.0451,3.972604416099324,24.9,25.062341261111953,True,prefix,numerical_precision_check
62.0,4.0442,3.972280763381841,24.9,25.064973076787112,True,prefix,numerical_precision_check
63.0,4.0438,3.9719656973061226,24.9,25.067603898243533,True,prefix,numerical_precision_check
64.0,4.0432,3.971659000158764,24.9,25.07023371869184,True,prefix,numerical_precision_check
65.0,4.0426,3.9713604606713475,24.9,25.072862531417,True,prefix,numerical_precision_check
66.0,4.0417,3.9710698736997685,25.0,25.075490329783747,True,prefix,numerical_precision_check
67.0,4.0411,3.970787039917999,24.9,25.07811710724144,True,prefix,numerical_precision_check
68.0,4.0404,3.970511765541756,24.9,25.080742857328403,True,prefix,numerical_precision_check
69.0,4.0398,3.970243862076926,25.0,25.08336757367465,True,prefix,numerical_precision_check
70.0,4.0395,3.9699831460719524,24.9,25.08599125000586,True,prefix,numerical_precision_check
71.0,4.0389,3.9697294388847464,25.0,25.08861388014651,True,prefix,numerical_precision_check
