time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1232,4.041413079638447,24.9,24.899999999999977,True,prefix,numerical_precision_check
1.0,4.1232,4.038578749177839,24.9,24.90271058256269,True,prefix,numerical_precision_check
2.0,4.1176,4.035842746556417,24.9,24.90541549046685,True,prefix,numerical_precision_check
3.0,4.1136,4.033220134071916,24.9,24.908115946797636,True,prefix,numerical_precision_check
4.0,4.1102,4.030714488781377,24.9,24.910812749464583,True,prefix,numerical_precision_check
5.0,4.1074,4.028323873209581,24.7,24.913506452457284,True,prefix,numerical_precision_check
6.0,4.1046,4.026043784952233,24.9,24.9161974614795,True,prefix,numerical_precision_check
7.0,4.1021,4.023868626535434,24.9,24.91888608676885,True,prefix,numerical_precision_check
8.0,4.1,4.021792445519589,24.9,24.921572573571723,True,prefix,numerical_precision_check
9.0,4.0981,4.0198093124808585,24.7,24.924257120729862,True,prefix,numerical_precision_check
10.0,4.0959,4.017913509948331,24.9,24.9269398925087,True,prefix,numerical_precision_check
11.0,4.0944,4.016099623847433,24.9,24.92962102656969,True,prefix,numerical_precision_check
12.0,4.0925,4.014362579200647,24.9,24.93230063942468,True,prefix,numerical_precision_check
13.0,4.0913,4.0126976491944415,24.9,24.934978830457624,True,prefix,numerical_precision_check
14.0,4.0891,4.011100448557352,24.9,24.937655684948083,True,prefix,numerical_precision_check
15.0,4.0879,4.009566917727123,24.9,24.94033127635157,True,prefix,numerical_precision_check
16.0,4.0863,4.00809330373854,24.9,24.943005668125636,True,prefix,numerical_precision_check
17.0,4.0848,4.006676139112454,24.9,24.945678915180167,True,prefix,numerical_precision_check
18.0,4.0838,4.005312220582307,24.9,24.948351065064685,True,prefix,numerical_precision_check
19.0,4.0823,4.003998588382525,24.9,24.951022158959915,True,prefix,numerical_precision_check
20.0,4.0811,4.00273250643224,24.9,24.953692232495484,True,prefix,numerical_precision_check
21.0,4.0798,4.001511443767532,24.9,24.956361316424363,True,prefix,numerical_precision_check
22.0,4.0786,4.000333057325717,24.9,24.959029437223364,True,prefix,numerical_precision_check
23.0,4.0776,3.99919517600829,24.9,24.96169661760399,True,prefix,numerical_precision_check
24.0,4.0764,3.9980957859876916,24.9,24.964362876945643,True,prefix,numerical_precision_check
25.0,4.0755,3.997033017305117,24.9,24.96702823166936,True,prefix,numerical_precision_check
26.0,4.0742,3.996005131718332,24.9,24.969692695562742,True,prefix,numerical_precision_check
27.0,4.0727,3.995010511382117,24.9,24.97235628008076,True,prefix,numerical_precision_check
28.0,4.0718,3.9940476485934915,24.9,24.97501899460434,True,prefix,numerical_precision_check
29.0,4.0708,3.993115136638575,24.9,24.977680846654607,True,prefix,numerical_precision_check
30.0,4.0696,3.9922116614095553,24.9,24.980341842089103,True,prefix,numerical_precision_check
31.0,4.0687,3.991335993676217,24.9,24.983001985280907,True,prefix,numerical_precision_check
32.0,4.068,3.990486982305293,24.9,24.985661279262672,True,prefix,numerical_precision_check
33.0,4.0668,3.989663547780931,24.9,24.9883197258805,True,prefix,numerical_precision_check
34.0,4.0662,3.988864676404581,24.9,24.990977325920426,True,prefix,numerical_precision_check
35.0,4.0649,3.988089415093041,24.7,24.99363407921726,True,prefix,numerical_precision_check
36.0,4.064,3.987336866533398,24.9,24.996289984759528,True,prefix,numerical_precision_check
37.0,4.0631,3.9866061849730476,24.9,24.998945040770764,True,prefix,numerical_precision_check
38.0,4.0625,3.9858965722252853,24.9,25.00159924479459,True,prefix,numerical_precision_check
39.0,4.0615,3.985207274034793,24.9,25.004252593769877,True,prefix,numerical_precision_check
40.0,4.0606,3.984537576798931,24.9,25.006905084097014,True,prefix,numerical_precision_check
41.0,4.06,3.9838868045056595,24.9,25.009556711700668,True,prefix,numerical_precision_check
