time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.7355493861767799,3.979220968414838,298.15,0.0,-1
0.0,2,charge,0.17668747487872602,3.4843548234588573,298.15,0.0,-1
0.0,3,charge,0.674214185930759,3.9347516725104654,298.15,0.0,-1
0.0,1,charge,0.7355493861767799,3.979220968414838,298.15,3.0,0
0.0,1,charge,0.7355493861767776,4.055254582697653,298.15,3.0,0
0.0,2,charge,0.17668747487872602,3.4843548234588573,298.15,7.5,0
0.0,2,charge,0.1766874748787255,3.6507601633616575,298.15,7.5,0
0.0,3,charge,0.674214185930759,3.9347516725104654,298.15,4.0,0
0.0,3,charge,0.6742141859307602,4.033914378404856,298.15,4.0,0
0.9999999999999999,1,charge,0.7357451203217329,4.058316145647366,298.15102469262445,3.0,0
0.9999999999999999,2,charge,0.1772058704157166,3.656472456046732,298.15482927602187,7.5,0
0.9999999999999999,3,charge,0.6745036794093459,4.038643698409225,298.15131616163455,4.0,0
2.0,1,charge,0.7359408544666843,4.060347184272267,298.15205443139445,3.0,0
2.0,2,charge,0.17772426595270768,3.6601026097624834,298.15967550292845,7.5,0
2.0,3,charge,0.6747931728879334,4.041601598828631,298.1526392161162,4.0,0
3.0,1,charge,0.7361365886116331,4.061965513072064,298.1530888228153,3.0,0
3.0,2,charge,0.17824266148969883,3.663045174958105,298.1645406569847,7.5,0
3.0,3,charge,0.6750826663665188,4.0439591821621015,298.15396868656075,4.0,0
4.0,1,charge,0.7363323227565848,4.063362816365661,298.15412762546345,3.0,0
4.0,2,charge,0.17876105702668973,3.6656253237322134,298.16942514814025,7.5,0
4.0,3,charge,0.6753721598451033,4.045998396094411,298.15530427589135,4.0,0
5.0,1,charge,0.7365280569015371,4.064619374819692,298.15517065028564,3.0,0
5.0,2,charge,0.17927945256368083,3.6679762043871174,298.17432906928985,7.5,0
5.0,3,charge,0.6756616533236889,4.04783503575122,298.15664575114533,4.0,0
6.0,1,charge,0.7367237910464888,4.065776135492692,298.15621773697285,3.0,0
6.0,2,charge,0.17979784810067195,3.670165500728677,298.1792523945504,7.5,0
6.0,3,charge,0.6759511468022766,4.049528105767591,298.1579929147487,4.0,0
7.0,1,charge,0.7369195251914383,4.066857193899567,298.1572687436218,3.0,0
7.0,2,charge,0.18031624363766305,3.672232851747627,298.1841950412316,7.5,0
7.0,3,charge,0.676240640280862,4.05111198678863,298.1593455918084,4.0,0
7.999999999999999,1,charge,0.7371152593363899,4.06787775682346,298.1583235413326,3.0,0
7.999999999999999,2,charge,0.1808346391746535,3.6742034963252683,298.18915689282267,7.5,0
7.999999999999999,3,charge,0.6765301337594497,4.05260887336222,298.16070362305237,4.0,0
9.0,1,charge,0.737310993481342,4.068848419008194,298.15938201068775,3.0,0
9.0,2,charge,0.1813530347116446,3.6760946125791003,298.1941378088794,7.5,0
9.0,3,charge,0.6768196272380345,4.054034023512865,298.1620668605269,4.0,0
10.0,1,charge,0.7375067276262937,4.0697767472073085,298.1604440395935,3.0,0
10.0,2,charge,0.1818714302486357,3.6779184586319547,298.19913762913853,7.5,0
10.0,3,charge,0.6771091207166223,4.055398273158062,298.163435164811,4.0,0
11.0,1,charge,0.7377024617712425,4.070668429842591,298.16150952170767,3.0,0
11.0,2,charge,0.1823898257856268,3.6796840312758237,298.2041561749987,7.5,0
11.0,3,charge,0.6773986141952075,4.056709818688967,298.16480840293707,4.0,0
12.0,1,charge,0.7378981959161942,4.071527869123264,298.1625783553271,3.0,0
12.0,2,charge,0.18290822132261794,3.681398171320267,298.2091932502611,7.5,0
12.0,3,charge,0.6776881076737954,4.05797497252964,298.1661864469841,4.0,0
13.0,1,charge,0.7380939300611464,4.072358524495776,298.1636504426275,3.0,0
13.0,2,charge,0.18342661685960887,3.683066156206018,298.2142486413488,7.5,0
13.0,3,charge,0.6779776011523809,4.059198692493157,298.16756917307634,4.0,0
14.0,1,charge,0.738289664206098,4.073163186113696,298.1647256890627,3.0,0
14.0,2,charge,0.18394501239659997,3.684692104136202,298.2193221175989,7.5,0
14.0,3,charge,0.6782670946309661,4.060384994649071,298.1689564606095,4.0,0
15.0,1,charge,0.7384853983510468,4.073944156551811,298.16580400290917,3.0,0
15.0,2,charge,0.1844634079335911,3.686279314836057,298.2244134318345,7.5,0
15.0,3,charge,0.6785565881095541,4.061537183077364,298.170348191702,4.0,0
16.0,1,charge,0.7386811324960018,4.074703372773147,298.16688529492444,3.0,0
