time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1189,4.042036899582154,25.0,25.0,True,prefix,prefix_fit
1.0,4.1189,4.034251504655664,25.0,25.003970041790296,True,prefix,prefix_fit
2.0,4.113955585374035,4.02943322936655,24.9,25.007928275378276,True,prefix,prefix_fit
3.0,4.110272358269037,4.025848677761959,25.0,25.011878413594843,True,prefix,prefix_fit
4.0,4.10669647769205,4.022914887588918,25.0,25.01582181202724,True,prefix,prefix_fit
5.0,4.1036199597450524,4.020384513757566,25.0,25.01975928718207,True,prefix,prefix_fit
6.0,4.10110318685005,4.018136504850842,24.9,25.023691398817675,True,prefix,prefix_fit
7.0,4.098457497484066,4.016099520211163,25.0,25.02761857132731,True,prefix,prefix_fit
8.0,4.096190405904059,4.014225655028868,25.0,25.03154114442566,True,prefix,prefix_fit
9.0,4.094134015431063,4.012485616149132,24.9,25.03545938862385,True,prefix,prefix_fit
10.0,4.092038007380074,4.010858954311024,25.0,25.039373527621933,True,prefix,prefix_fit
11.0,4.090101107011071,4.009327928121381,25.0,25.04328375462285,True,prefix,prefix_fit
12.0,4.08850382422006,4.007879987182132,25.0,25.047190231998,True,prefix,prefix_fit
13.0,4.0868285810130836,4.00650555912882,25.0,25.05109309861058,True,prefix,prefix_fit
14.0,4.085204461590071,4.0051964441503785,24.9,25.054992474844653,True,prefix,prefix_fit
15.0,4.083556055015096,4.003945864334204,24.9,25.058888465039388,True,prefix,prefix_fit
16.0,4.081905098960081,4.0027483492084235,25.0,25.062781159674614,True,prefix,prefix_fit
17.0,4.0805413619590745,4.001599490583141,24.9,25.0666706369567,True,prefix,prefix_fit
18.0,4.079324589064072,4.000495494936908,25.0,25.0705569647547,True,prefix,prefix_fit
19.0,4.078019792016102,3.9994329640125317,25.0,25.074440202266885,True,prefix,prefix_fit
20.0,4.0765063737001,3.9984090158181083,25.0,25.07832040075465,True,prefix,prefix_fit
21.0,4.075115800067092,3.9974209365644606,25.0,25.082197605291412,True,prefix,prefix_fit
22.0,4.073885608856089,3.996466547766574,25.0,25.086071854359034,True,prefix,prefix_fit
23.0,4.07279439785307,3.995543713802302,25.0,25.08994318186916,True,prefix,prefix_fit
24.0,4.071846628648105,3.9946506574477896,25.0,25.093811616771745,True,prefix,prefix_fit
25.0,4.070606373700101,3.9937858430661315,25.0,25.097677183298117,True,prefix,prefix_fit
26.0,4.069484971486078,3.9929478123904003,25.0,25.101539902572938,True,prefix,prefix_fit
27.0,4.068549178128145,3.9921352773662866,25.0,25.10539979183028,True,prefix,prefix_fit
28.0,4.067045353908084,3.9913470562805946,25.0,25.109256865572604,True,prefix,prefix_fit
29.0,4.066172827910098,3.9905820101062144,25.0,25.11311113578978,True,prefix,prefix_fit
30.0,4.065206373700101,3.98983911518451,24.9,25.116962612095335,True,prefix,prefix_fit
31.0,4.064047903388125,3.989117411231468,25.0,25.120811302182346,True,prefix,prefix_fit
32.0,4.063166118752097,3.9884160410625693,25.0,25.124657211626356,True,prefix,prefix_fit
33.0,4.062207011070111,3.987734204681468,25.0,25.128500344527367,True,prefix,prefix_fit
34.0,4.061326501174103,3.9870711560014582,25.0,25.132340703269733,True,prefix,prefix_fit
35.0,4.060208923180141,3.986426206001699,25.0,25.136178288970598,True,prefix,prefix_fit
36.0,4.059207648440121,3.9857986909748364,25.0,25.140013101532077,True,prefix,prefix_fit
37.0,4.058317074807111,3.98518800794535,25.0,25.143845139698556,True,prefix,prefix_fit
38.0,4.057447266018115,3.984593568877976,25.0,25.147674401378822,True,prefix,prefix_fit
39.0,4.056784971486079,3.984014813393049,25.0,25.15150088368233,True,prefix,prefix_fit
40.0,4.055941831600134,3.9834512623928333,25.0,25.155324582583148,True,prefix,prefix_fit
41.0,4.055225226434082,3.9829023984709657,25.0,25.159145493986728,True,prefix,prefix_fit
42.0,4.054468030862127,3.9823677680795013,25.0,25.16296361280581,True,prefix,prefix_fit
43.0,4.053542468970144,3.9818469493978164,25.0,25.166778933353328,True,prefix,prefix_fit
44.0,4.052785608856088,3.9813395132762466,25.0,25.170591449963467,True,prefix,prefix_fit
45.0,4.051911472660182,3.9808450763034964,25.0,25.17440115586595,True,prefix,prefix_fit
46.0,4.051025863804092,3.980363259113033,25.0,25.178208044471546,True,prefix,prefix_fit
47.0,4.050276652130157,3.979893702721392,25.0,25.18201210872388,True,prefix,prefix_fit
48.0,4.049466118752097,3.9794360632495778,25.0,25.18581334113452,True,prefix,prefix_fit
49.0,4.048779369339148,3.9789900098182978,25.0,25.189611734200014,True,prefix,prefix_fit
50.0,4.0480063737001,3.97855522747993,25.0,25.193407280118322,True,prefix,prefix_fit
51.0,4.04739758470312,3.97813141304269,25.0,25.19719997095592,True,prefix,prefix_fit
52.0,4.046669942972157,3.9777182726957587,25.0,25.2009897987233,True,prefix,prefix_fit
53.0,4.0458667561221064,3.9773155299137084,25.0,25.20477675520391,True,prefix,prefix_fit
54.0,4.045286883596109,3.9769229137813378,25.0,25.20856083226107,True,prefix,prefix_fit
55.0,4.0446450184501845,3.976540164759064,25.0,25.212342021660163,True,prefix,prefix_fit
56.0,4.043690707816169,3.976167032772511,25.0,25.216120315071237,True,prefix,prefix_fit
57.0,4.042873633009058,3.9758032761280226,25.0,25.21989570428309,True,prefix,prefix_fit
