time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1189,4.044563439410277,25.0,25.0,True,prefix,numerical_precision_check
1.0,4.1189,4.034573968372287,25.0,25.0030471798201,True,prefix,numerical_precision_check
2.0,4.113955585374035,4.029919037188769,24.9,25.006087318239167,True,prefix,numerical_precision_check
3.0,4.110272358269037,4.026446717692593,25.0,25.009122957022498,True,prefix,numerical_precision_check
4.0,4.10669647769205,4.023567287351776,25.0,25.012155028618622,True,prefix,numerical_precision_check
5.0,4.1036199597450524,4.021062095878042,25.0,25.015184095101063,True,prefix,numerical_precision_check
6.0,4.10110318685005,4.018821541836273,24.9,25.01821055057178,True,prefix,numerical_precision_check
7.0,4.098457497484066,4.016781504099638,25.0,25.021234693360043,True,prefix,numerical_precision_check
8.0,4.096190405904059,4.01490062735658,25.0,25.024256759753882,True,prefix,numerical_precision_check
9.0,4.094134015431063,4.013150404308526,24.9,25.027276942307253,True,prefix,numerical_precision_check
10.0,4.092038007380074,4.011510220665003,25.0,25.03029540087539,True,prefix,numerical_precision_check
11.0,4.090101107011071,4.009964583557347,25.0,25.033312269905593,True,prefix,numerical_precision_check
12.0,4.08850382422006,4.008501504929926,25.0,25.036327663462146,True,prefix,numerical_precision_check
13.0,4.0868285810130836,4.007111469520446,25.0,25.039341678940502,True,prefix,numerical_precision_check
14.0,4.085204461590071,4.0057867825318265,24.9,25.042354399813235,True,prefix,numerical_precision_check
15.0,4.083556055015096,4.004521111588822,24.9,25.045365897805993,True,prefix,numerical_precision_check
16.0,4.081905098960081,4.003309162216084,25.0,25.048376234650732,True,prefix,numerical_precision_check
17.0,4.0805413619590745,4.002146455185361,24.9,25.05138546347706,True,prefix,numerical_precision_check
18.0,4.079324589064072,4.001029156965496,25.0,25.054393629974186,True,prefix,numerical_precision_check
19.0,4.078019792016102,3.999953953164487,25.0,25.05740077336219,True,prefix,numerical_precision_check
20.0,4.0765063737001,3.998917953992538,25.0,25.060406927200575,True,prefix,numerical_precision_check
21.0,4.075115800067092,3.9979186190184803,25.0,25.063412120085616,True,prefix,numerical_precision_check
22.0,4.073885608856089,3.996953697727724,25.0,25.066416376255233,True,prefix,numerical_precision_check
23.0,4.07279439785307,3.9960211842941495,25.0,25.069419716093535,True,prefix,numerical_precision_check
24.0,4.071846628648105,3.9951192811389222,25.0,25.0724221565668,True,prefix,numerical_precision_check
25.0,4.070606373700101,3.994246368189851,25.0,25.07542371161253,True,prefix,numerical_precision_check
26.0,4.069484971486078,3.9934009773454253,25.0,25.078424392485033,True,prefix,numerical_precision_check
27.0,4.068549178128145,3.9925817720199577,25.0,25.081424208053875,True,prefix,numerical_precision_check
28.0,4.067045353908084,3.99178753057981,25.0,25.084423165062105,True,prefix,numerical_precision_check
