iteration,best_objective,solver_failures,evaluations
0,2.094742796955292,0,20
1,1.5394631478795562,0,40
2,1.2505101047995701,0,60
3,1.2505101047995701,0,80
4,0.8932652009906772,0,100
5,0.8932652009906772,0,120
6,0.891265390330618,0,140
7,0.891265390330618,0,160
8,0.891265390330618,0,180
9,0.8361032682962639,0,200
10,0.8361032682962639,0,220
11,0.8361032682962639,0,240
12,0.8361032682962639,0,260
13,0.8361032682962639,0,280
14,0.8361032682962639,0,300
15,0.8361032682962639,0,320
16,0.833998252787189,0,340
17,0.8284861194479015,0,360
18,0.8284861194479015,0,380
19,0.817132564024588,0,400
20,0.8160640189101475,0,420
21,0.8160640189101475,0,440
22,0.8160640189101475,0,460
23,0.8137292391551709,0,480
24,0.8137292391551709,0,500
25,0.8121054064665261,0,520
26,0.8121054064665261,0,540
27,0.8120095469809143,0,560
28,0.8110198272687184,0,580
29,0.8082419081761264,0,600
30,0.8069544367560195,0,620
31,0.8052143708981443,0,640
32,0.8041946581192772,0,660
33,0.8035201006840935,0,680
34,0.7987661962568755,0,700
35,0.7963889735070059,0,720
36,0.7941621005323525,0,740
37,0.7926874714774359,0,760
38,0.7913564761006243,0,780
39,0.7900624761322707,0,800
40,0.7888981027444435,0,820
41,0.7869761623189304,0,840
42,0.7856193292567157,0,860
43,0.7816142282015255,0,880
44,0.780605992043254,0,900
45,0.77846777675089,0,920
46,0.7781143620130406,0,940
47,0.7781143620130406,0,960
48,0.7779212369512738,0,980
49,0.7778240029704775,0,1000
50,0.7776932042551702,0,1020
