time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1189,4.04981304297543,25.0,25.0,True,prefix,full_fit
1.0,4.1189,4.041438835092764,25.0,25.00306890812709,True,prefix,full_fit
2.0,4.113955585374035,4.0361771615389905,24.9,25.006130019985676,True,prefix,full_fit
3.0,4.110272358269037,4.0322663391026,25.0,25.009186083397367,True,prefix,full_fit
4.0,4.10669647769205,4.029074423573387,25.0,25.012238099308092,True,prefix,full_fit
5.0,4.1036199597450524,4.02633416017688,25.0,25.01528664898683,True,prefix,full_fit
6.0,4.10110318685005,4.023908283786073,24.9,25.018332131134343,True,prefix,full_fit
7.0,4.098457497484066,4.021718526188678,25.0,25.02137483975048,True,prefix,full_fit
8.0,4.096190405904059,4.019714463897607,25.0,25.024415005011804,True,prefix,full_fit
9.0,4.094134015431063,4.017861301126713,24.9,25.027452812895433,True,prefix,full_fit
10.0,4.092038007380074,4.016134188102643,25.0,25.03048841674439,True,prefix,full_fit
11.0,4.090101107011071,4.0145146094683675,25.0,25.033521945156565,True,prefix,full_fit
12.0,4.08850382422006,4.01298845375493,25.0,25.036553506656446,True,prefix,full_fit
13.0,4.0868285810130836,4.011544692121653,25.0,25.039583193575936,True,prefix,full_fit
14.0,4.085204461590071,4.010174335168199,24.9,25.04261108562656,True,prefix,full_fit
15.0,4.083556055015096,4.0088698801880485,24.9,25.045637252201686,True,prefix,full_fit
16.0,4.081905098960081,4.007625096262282,25.0,25.048661753560566,True,prefix,full_fit
17.0,4.0805413619590745,4.006434835014592,24.9,25.0516846417986,True,prefix,full_fit
18.0,4.079324589064072,4.005294709228453,25.0,25.05470596222318,True,prefix,full_fit
19.0,4.078019792016102,4.00420095323716,25.0,25.057725754307967,True,prefix,full_fit
20.0,4.0765063737001,4.003150237683198,25.0,25.06074405257266,True,prefix,full_fit
21.0,4.075115800067092,4.002139671142138,25.0,25.06376088725557,True,prefix,full_fit
22.0,4.073885608856089,4.001166673597298,25.0,25.066776284565947,True,prefix,full_fit
23.0,4.07279439785307,4.000228933493444,25.0,25.069790267689484,True,prefix,full_fit
24.0,4.071846628648105,3.9993244105635872,25.0,25.072802856388478,True,prefix,full_fit
25.0,4.070606373700101,3.9984512476714245,25.0,25.075814068028762,True,prefix,full_fit
26.0,4.069484971486078,3.9976077927902973,25.0,25.078823917350064,True,prefix,full_fit
27.0,4.068549178128145,3.996792539726493,25.0,25.081832417013118,True,prefix,full_fit
28.0,4.067045353908084,3.9960041178167844,25.0,25.084839577799073,True,prefix,full_fit
29.0,4.066172827910098,3.995241277916418,25.0,25.087845408547537,True,prefix,full_fit
30.0,4.065206373700101,3.994502854313292,24.9,25.090849916985007,True,prefix,full_fit
31.0,4.064047903388125,3.9937877601474314,25.0,25.09385310964717,True,prefix,full_fit
32.0,4.063166118752097,3.993095052191975,25.0,25.09685499062448,True,prefix,full_fit
33.0,4.062207011070111,3.9924237606197104,25.0,25.0998555646932,True,prefix,full_fit
34.0,4.061326501174103,3.9917729879451174,25.0,25.102854835512574,True,prefix,full_fit
35.0,4.060208923180141,3.9911420166319465,25.0,25.10585280367883,True,prefix,full_fit
36.0,4.059207648440121,3.990530030491601,25.0,25.108849471693077,True,prefix,full_fit
37.0,4.058317074807111,3.9899362966445056,25.0,25.111844840765286,True,prefix,full_fit
38.0,4.057447266018115,3.989360218999985,25.0,25.11483890967577,True,prefix,full_fit
39.0,4.056784971486079,3.988801138617436,25.0,25.117831678627056,True,prefix,full_fit
40.0,4.055941831600134,3.9882584628860185,25.0,25.120823146755924,True,prefix,full_fit
41.0,4.055225226434082,3.9877316552299917,25.0,25.123813312011805,True,prefix,full_fit
42.0,4.054468030862127,3.9872201853508105,25.0,25.126802172698206,True,prefix,full_fit
43.0,4.053542468970144,3.986723556851785,25.0,25.12978972654014,True,prefix,full_fit
44.0,4.052785608856088,3.986241290715738,25.0,25.132775970875173,True,prefix,full_fit
45.0,4.051911472660182,3.985772934765268,25.0,25.13576090290826,True,prefix,full_fit
46.0,4.051025863804092,3.985318053800815,25.0,25.138744519615784,True,prefix,full_fit
47.0,4.050276652130157,3.984876236665009,25.0,25.141726817603228,True,prefix,full_fit
48.0,4.049466118752097,3.9844470799474325,25.0,25.144707793588793,True,prefix,full_fit
49.0,4.048779369339148,3.9840301980918893,25.0,25.14768744410975,True,prefix,full_fit
50.0,4.0480063737001,3.983625236954709,25.0,25.150665765201154,True,prefix,full_fit
51.0,4.04739758470312,3.9832318386721743,25.0,25.153642753250665,True,prefix,full_fit
52.0,4.046669942972157,3.982849664761584,25.0,25.15661840443738,True,prefix,full_fit
53.0,4.0458667561221064,3.982478398008335,25.0,25.15959271458405,True,prefix,full_fit
54.0,4.045286883596109,3.9821177253980133,25.0,25.16256567975978,True,prefix,full_fit
55.0,4.0446450184501845,3.981767348189222,25.0,25.165537295895717,True,prefix,full_fit
56.0,4.043690707816169,3.9814269766077746,25.0,25.168507558826036,True,prefix,full_fit
57.0,4.042873633009058,3.981096333078621,25.0,25.171476464438967,True,prefix,full_fit
58.0,4.042567393492117,3.9807751485880667,25.0,25.17444400860046,True,prefix,full_fit
59.0,4.041981281449178,3.9804631608463774,25.0,25.177410187182375,True,prefix,full_fit
60.0,4.041111472660181,3.980160117346012,25.0,25.18037499609619,True,prefix,full_fit
61.0,4.040432405233143,3.979865772614086,25.0,25.183338431284085,True,prefix,full_fit
62.0,4.039847903388124,3.979579890582518,25.0,25.186300488657537,True,prefix,full_fit
63.0,4.039268030862127,3.9793022394945323,25.0,25.18926116426337,True,prefix,full_fit
64.0,4.038688158336129,3.979032595509899,25.0,25.19222045415711,True,prefix,full_fit
65.0,4.038108285810131,3.9787707457693786,25.0,25.195178354264556,True,prefix,full_fit
66.0,4.037449815498155,3.9785164772575246,25.2,25.198134860820346,True,prefix,full_fit
67.0,4.036848540758134,3.9782695841000253,25.2,25.201089970078158,True,prefix,full_fit
68.0,4.036053002348205,3.978029865272567,25.1,25.204043678399728,True,prefix,full_fit
