iteration,best_objective,solver_failures,evaluations
0,17.029792010204662,0,20
1,8.762678678920416,0,40
2,5.010896061270462,0,60
3,4.00320490546944,0,80
4,3.8546786865904474,0,100
5,3.329478720088919,0,120
6,3.329478720088919,0,140
7,3.329478720088919,0,160
8,2.994291236266361,0,180
9,2.885136890629552,0,200
10,2.885136890629552,0,220
11,2.8441547951347186,0,240
12,2.8441547951347186,0,260
13,2.843010277680229,0,280
14,2.3214950738917333,0,300
15,2.257036468816186,0,320
16,2.2095303141040765,0,340
17,2.2095303141040765,0,360
18,2.185311572447719,0,380
19,2.185311572447719,0,400
20,2.185311572447719,0,420
21,2.185311572447719,0,440
22,2.1239585159591994,0,460
23,2.0650760272399182,0,480
24,2.0650760272399182,0,500
25,2.062060430110739,0,520
26,2.0477566743995315,0,540
27,2.039647936903962,0,560
28,2.039647936903962,0,580
29,2.039647936903962,0,600
30,1.9736006053746116,0,620
31,1.9736006053746116,0,640
32,1.9719172035936605,0,660
33,1.9611303391385684,0,680
34,1.9611303391385684,0,700
35,1.9611303391385684,0,720
36,1.9611303391385684,0,740
37,1.9606124963540599,0,760
38,1.9584179312867274,0,780
39,1.9574449586672837,0,800
40,1.9574449586672837,0,820
41,1.9563098235710563,0,840
42,1.9563098235710563,0,860
43,1.9558553239744059,0,880
44,1.9547808595493161,0,900
45,1.9529566326927243,0,920
46,1.9522743843990717,0,940
47,1.952001922472958,0,960
48,1.9516243493807974,0,980
49,1.9507151629204942,0,1000
50,1.9507151629204942,0,1020
