time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1145,4.035873123204951,24.8,24.80000000000001,True,prefix,prefix_fit
1.0,4.1145,4.02779456716422,24.8,24.803683732789807,True,prefix,prefix_fit
2.0,4.1083,4.022796540554804,24.8,24.807355442340338,True,prefix,prefix_fit
3.0,4.1037,4.019083807422902,24.8,24.811018633947867,True,prefix,prefix_fit
4.0,4.0997,4.016049365045104,24.7,24.814674581929523,True,prefix,prefix_fit
5.0,4.0966,4.013435671655543,24.8,24.818324051613786,True,prefix,prefix_fit
6.0,4.0935,4.011116640070994,24.8,24.821967566396097,True,prefix,prefix_fit
7.0,4.0907,4.009017956921531,24.8,24.825605522530168,True,prefix,prefix_fit
8.0,4.0882,4.0070897232945075,24.9,24.829238237118716,True,prefix,prefix_fit
9.0,4.086,4.005301422178542,24.7,24.832865962477456,True,prefix,prefix_fit
10.0,4.0838,4.003631686894085,24.8,24.836488907448143,True,prefix,prefix_fit
11.0,4.0817,4.002062035104517,24.8,24.840107252713267,True,prefix,prefix_fit
12.0,4.0801,4.000579376523456,24.7,24.843721150395197,True,prefix,prefix_fit
13.0,4.0783,3.9991737086713064,24.7,24.847330730959982,True,prefix,prefix_fit
14.0,4.0767,3.9978364700571642,24.8,24.850936107907216,True,prefix,prefix_fit
15.0,4.0749,3.996560583863424,24.7,24.854537380023828,True,prefix,prefix_fit
16.0,4.0733,3.9953403365794893,24.7,24.85813463339747,True,prefix,prefix_fit
17.0,4.0718,3.99417111569207,24.7,24.861727942866196,True,prefix,prefix_fit
18.0,4.0705,3.993048946655997,24.7,24.865317373818016,True,prefix,prefix_fit
19.0,4.069,3.9919702719169736,24.7,24.86890298373055,True,prefix,prefix_fit
20.0,4.0674,3.9909320701467665,24.7,24.872484822838373,True,prefix,prefix_fit
21.0,4.0662,3.9899315049645194,24.8,24.8760629357418,True,prefix,prefix_fit
22.0,4.0649,3.9889662822351486,24.8,24.879637361039954,True,prefix,prefix_fit
23.0,4.0637,3.988034176275762,24.7,24.883208133131234,True,prefix,prefix_fit
24.0,4.0625,3.9871333121275407,24.7,24.886775281941254,True,prefix,prefix_fit
25.0,4.0612,3.986262077806904,24.8,24.89033883302784,True,prefix,prefix_fit
26.0,4.0597,3.9854189399343074,24.9,24.893898809135294,True,prefix,prefix_fit
27.0,4.0587,3.9846025421851614,24.8,24.897455229443892,True,prefix,prefix_fit
28.0,4.0578,3.983811638803364,24.8,24.901008110635246,True,prefix,prefix_fit
29.0,4.0566,3.9830450309694454,24.7,24.904557467104496,True,prefix,prefix_fit
