iteration,best_objective,solver_failures,evaluations
0,2.094742796955292,0,20
1,1.0687937265364318,0,40
2,0.8831759969226185,0,60
3,0.8320003727190894,0,80
4,0.8320003727190894,0,100
5,0.8320003727190894,0,120
6,0.8320003727190894,0,140
7,0.8320003727190894,0,160
8,0.8320003727190894,0,180
9,0.8320003727190894,0,200
10,0.8320003727190894,0,220
11,0.8320003727190894,0,240
12,0.8320003727190894,0,260
13,0.8320003727190894,0,280
14,0.8320003727190894,0,300
15,0.8320003727190894,0,320
16,0.8320003727190894,0,340
17,0.8320003727190894,0,360
18,0.8320003727190894,0,380
19,0.8320003727190894,0,400
20,0.8162376141582549,0,420
21,0.8162376141582549,0,440
22,0.8162376141582549,0,460
23,0.8071826163718592,0,480
24,0.8057567301820048,0,500
25,0.7981788978570854,0,520
26,0.7933497212996343,0,540
27,0.7933497212996343,0,560
28,0.785937108193457,0,580
29,0.785937108193457,0,600
30,0.7858060693285185,0,620
31,0.7826794353692086,0,640
32,0.7826794353692086,0,660
33,0.7820271145698025,0,680
34,0.7807433687641252,0,700
35,0.7794990202878156,0,720
36,0.7794063988817305,0,740
37,0.7793303915638201,0,760
38,0.7788686891832812,0,780
39,0.7788686891832812,0,800
40,0.7783701611178896,0,820
41,0.7780146919509081,0,840
42,0.7780071787468181,0,860
43,0.7778411933473708,0,880
44,0.7777656236654164,0,900
45,0.7777656236654164,0,920
46,0.777762308365082,0,940
47,0.777762308365082,0,960
48,0.7775569127016853,0,980
49,0.7775341412456999,0,1000
50,0.7774690854485922,0,1020
