current_A_assumption,cell,model_evaluation,segment,V_RMSE,V_bias,T_RMSE,T_bias,coverage_fraction,full_coverage
4.0,3,SPMe_full_fit,late_80_100pct,0.03530187583726946,0.008689952793317196,0.6391887199399114,-0.20615622048626117,1.0,True
4.0,3,SPMe_full_fit,prefix_fit,0.021442388034216955,-0.008522833783593895,0.3318792018669309,0.020335133081758758,1.0,True
4.0,3,SPMe_full_fit,suffix_forecast,0.03530187583726946,0.008689952793317196,0.6391887199399114,-0.20615622048626117,1.0,True
4.0,3,SPMe_prefix_forecast,full,0.026840027111907434,-0.0004030559907749624,0.6249020556249963,-0.21085973314361958,1.0,True
4.0,3,SPMe_prefix_forecast,early_0_20pct,0.0329659905625858,-0.02957164386172298,0.1969620900002156,0.17035905240436122,1.0,True
4.0,3,SPMe_prefix_forecast,middle_20_80pct,0.014969788638047012,0.003196033871342038,0.14807480201558218,-0.028440387277748586,1.0,True
4.0,3,SPMe_prefix_forecast,late_80_100pct,0.0428965881047226,0.017988406453498088,1.3586307305360166,-1.138315552487725,1.0,True
4.0,3,SPMe_prefix_forecast,prefix_fit,0.020977660878461906,-0.005007364197281433,0.16170663363197413,0.021329112801471803,1.0,True
4.0,3,SPMe_prefix_forecast,suffix_forecast,0.0428965881047226,0.017988406453498088,1.3586307305360166,-1.138315552487725,1.0,True
4.0,3,SPM_same_parameters,full,0.030612672102646427,0.018820074899057473,0.7229897350551087,-0.5507912959461317,1.0,True
4.0,3,SPM_same_parameters,early_0_20pct,0.016032162452801667,-0.006872154437223099,0.2467062220428854,-0.14572716158626567,1.0,True
4.0,3,SPM_same_parameters,middle_20_80pct,0.027373843921891936,0.02305157946160652,0.5442551590906068,-0.4980550910242766,1.0,True
4.0,3,SPM_same_parameters,late_80_100pct,0.04668634783339817,0.03184147434188428,1.2894952748381607,-1.1137688797455079,1.0,True
4.0,3,SPM_same_parameters,prefix_fit,0.025021602728029394,0.015560163595295134,0.48712811948553636,-0.4098496869239619,1.0,True
4.0,3,SPM_same_parameters,suffix_forecast,0.04668634783339817,0.03184147434188428,1.2894952748381607,-1.1137688797455079,1.0,True
5.0,1,SPMe_full_fit,full,0.02018309262880813,-0.003873945670699638,0.4093990146452344,-0.010238959582018552,1.0,True
5.0,1,SPMe_full_fit,early_0_20pct,0.03654279353860474,-0.03287988051104274,0.1677141931783541,-0.022748956296956675,1.0,True
5.0,1,SPMe_full_fit,middle_20_80pct,0.013207047449529302,0.001498415851447992,0.3433493456528298,0.05883550239456498,1.0,True
5.0,1,SPMe_full_fit,late_80_100pct,0.013302690161704345,0.009041901394769165,0.6752729468685673,-0.2046052409477024,1.0,True
5.0,1,SPMe_full_fit,prefix_fit,0.021564521677061094,-0.007106969024194344,0.30890187094969135,0.038413732231529996,1.0,True
5.0,1,SPMe_full_fit,suffix_forecast,0.013302690161704345,0.009041901394769165,0.6752729468685673,-0.2046052409477024,1.0,True
5.0,1,SPMe_prefix_forecast,full,0.07546212430602778,-0.027984713823194514,0.31215191353699956,-0.07052812177702886,0.9426559356136821,False
5.0,1,SPMe_prefix_forecast,early_0_20pct,0.035332358846955236,-0.03051346129313064,0.18845887521816848,0.14566784996965873,1.0,True
5.0,1,SPMe_prefix_forecast,middle_20_80pct,0.010355708183693453,0.0022993222715785512,0.14081063520342504,-0.021188529207045226,1.0,True
5.0,1,SPMe_prefix_forecast,late_80_100pct,0.18808588244184088,-0.15154855020324703,0.7141185269316924,-0.5805942876171774,0.7135678391959799,False
5.0,1,SPMe_prefix_forecast,prefix_fit,0.019821283052856548,-0.005914192104996453,0.1541260744817223,0.0205780361466203,1.0,True
5.0,1,SPMe_prefix_forecast,suffix_forecast,0.18808588244184088,-0.15154855020324703,0.7141185269316924,-0.5805942876171774,0.7135678391959799,False
5.0,1,SPM_same_parameters,full,0.033108953881237954,0.02672796848483809,1.0650124196427497,-0.8902084807908831,1.0,True
5.0,1,SPM_same_parameters,early_0_20pct,0.0168572423767981,-0.0016400307275670387,0.3516082266637594,-0.22243665855389413,1.0,True
5.0,1,SPM_same_parameters,middle_20_80pct,0.03475729393953116,0.03228235625154603,0.8546595330990839,-0.8469289833207866,1.0,True
5.0,1,SPM_same_parameters,late_80_100pct,0.03966360060555645,0.03846071589343453,1.8314668939765053,-1.6876013105262522,1.0,True
5.0,1,SPM_same_parameters,prefix_fit,0.03125385146099173,0.023791092089478737,0.7606237257735714,-0.69060952089486,1.0,True
5.0,1,SPM_same_parameters,suffix_forecast,0.03966360060555645,0.03846071589343453,1.8314668939765053,-1.6876013105262522,1.0,True
5.0,2,SPMe_full_fit,full,0.02305233534037132,-0.005918272390788209,0.34329468929463597,-0.015281832412468973,1.0,True
5.0,2,SPMe_full_fit,early_0_20pct,0.0427372613179961,-0.03913610945244197,0.16365615756202342,0.009216903362338361,1.0,True
5.0,2,SPMe_full_fit,middle_20_80pct,0.014259909539951796,0.004266558478615346,0.3192888733991407,0.031139770731695705,1.0,True
5.0,2,SPMe_full_fit,late_80_100pct,0.014811305357108479,-0.003218682987631925,0.5065373846731915,-0.17888017618509355,1.0,True
5.0,2,SPMe_full_fit,prefix_fit,0.024687820456718912,-0.006593770718737377,0.2883368525887219,0.025654173464741647,1.0,True
5.0,2,SPMe_full_fit,suffix_forecast,0.014811305357108479,-0.003218682987631925,0.5065373846731915,-0.17888017618509355,1.0,True
5.0,2,SPMe_prefix_forecast,full,0.08310354854001148,-0.03181556750720354,0.2998495889702744,-0.07010149998076516,0.9458689458689459,False
5.0,2,SPMe_prefix_forecast,early_0_20pct,0.042361116389526145,-0.03804565438537507,0.21142267670277337,0.16866093986478845,1.0,True
5.0,2,SPMe_prefix_forecast,middle_20_80pct,0.011625382954350914,0.002273276081227661,0.15841339116148773,-0.025587746225336914,1.0,True
5.0,2,SPMe_prefix_forecast,late_80_100pct,0.20426421160704988,-0.1632894791593639,0.6466038323428972,-0.5802128475840391,0.7295373665480427,False
5.0,2,SPMe_prefix_forecast,prefix_fit,0.02345948817337987,-0.007815432254582996,0.1732061006418152,0.02301766854877282,1.0,True
5.0,2,SPMe_prefix_forecast,suffix_forecast,0.20426421160704988,-0.1632894791593639,0.6466038323428972,-0.5802128475840391,0.7295373665480427,False
5.0,2,SPM_same_parameters,full,0.03328686523924659,0.02478887042643156,0.8810373050070628,-0.735010116209935,1.0,True
5.0,2,SPM_same_parameters,early_0_20pct,0.019692289605926325,-0.007936303875046473,0.28861813869767894,-0.15279828380302618,1.0,True
5.0,2,SPM_same_parameters,middle_20_80pct,0.037608093588812466,0.03515882875233735,0.7236893748039448,-0.7088551853889069,1.0,True
5.0,2,SPM_same_parameters,late_80_100pct,0.030170761218247584,0.026441073516476586,1.491896686255455,-1.395593663034302,1.0,True
5.0,2,SPM_same_parameters,prefix_fit,0.03402197171394101,0.024375451843793403,0.6430566026222629,-0.5697171717240516,1.0,True
5.0,2,SPM_same_parameters,suffix_forecast,0.030170761218247584,0.026441073516476586,1.491896686255455,-1.395593663034302,1.0,True
5.0,3,SPMe_full_fit,full,0.022100718437433147,-0.0048292799714398605,0.4145676869349574,-0.03424588551012918,1.0,True
5.0,3,SPMe_full_fit,early_0_20pct,0.036979296083069685,-0.03366452286478578,0.15693182164682695,-0.05153105047986114,1.0,True
5.0,3,SPMe_full_fit,middle_20_80pct,0.015108381847434951,0.005124082264250331,0.38653757080863793,0.01868402205896645,1.0,True
5.0,3,SPMe_full_fit,late_80_100pct,0.019710266590378486,-0.005798414668173713,0.6215663088413753,-0.1754541937650213,1.0,True
5.0,3,SPMe_full_fit,prefix_fit,0.022659734197299365,-0.004586656805886688,0.34376104668576407,0.001105657331824173,1.0,True
5.0,3,SPMe_full_fit,suffix_forecast,0.019710266590378486,-0.005798414668173713,0.6215663088413753,-0.1754541937650213,1.0,True
5.0,3,SPMe_prefix_forecast,full,0.08568457520217897,-0.03194893463185127,0.346871138280844,-0.09380921171406159,0.9458348898020171,False
5.0,3,SPMe_prefix_forecast,early_0_20pct,0.03682920615523353,-0.032827266487140176,0.1958585527263996,0.16908684570891663,1.0,True
5.0,3,SPMe_prefix_forecast,middle_20_80pct,0.011585623450050852,0.0019394459335204805,0.14757546837026142,-0.030724278712407915,1.0,True
5.0,3,SPMe_prefix_forecast,late_80_100pct,0.21244584734858318,-0.16985191400010394,0.7982291837832299,-0.7131534680986408,0.7294776119402985,False
5.0,3,SPMe_prefix_forecast,prefix_fit,0.02098084216398096,-0.0067644110760423926,0.16102745440027655,0.019298496948418783,1.0,True
5.0,3,SPMe_prefix_forecast,suffix_forecast,0.21244584734858318,-0.16985191400010394,0.7982291837832299,-0.7131534680986408,0.7294776119402985,False
5.0,3,SPM_same_parameters,full,0.033797227544333355,0.026017650050769215,0.8343340316422386,-0.6728884705664245,1.0,True
5.0,3,SPM_same_parameters,early_0_20pct,0.01639180864413152,-0.002405105810612489,0.28705888362139437,-0.18610370017470357,1.0,True
5.0,3,SPM_same_parameters,middle_20_80pct,0.038764327706955724,0.03615981222438295,0.6604801828189691,-0.6297330769455407,1.0,True
5.0,3,SPM_same_parameters,late_80_100pct,0.03060342348602006,0.024070685224371,1.4449937078202473,-1.2888978804385898,1.0,True
5.0,3,SPM_same_parameters,prefix_fit,0.034550620925737345,0.02650507328614962,0.5896204764276564,-0.5186703277866577,1.0,True
5.0,3,SPM_same_parameters,suffix_forecast,0.03060342348602006,0.024070685224371,1.4449937078202473,-1.2888978804385898,1.0,True
