time_s,measured_V,fitted_V,measured_C,fitted_C,model_covers_time
0.000000000000000000e+00,4.114499999999999602e+00,4.038449702625532822e+00,2.480000000000000071e+01,2.480000000000001137e+01,1.000000000000000000e+00
1.000000000000000000e+00,4.114499999999999602e+00,4.035529969419034302e+00,2.480000000000000071e+01,2.480236440552243948e+01,1.000000000000000000e+00
2.000000000000000000e+00,4.108299999999999841e+00,4.032709083227820734e+00,2.480000000000000071e+01,2.480472399745968914e+01,1.000000000000000000e+00
3.000000000000000000e+00,4.103699999999999903e+00,4.030005289981408723e+00,2.480000000000000071e+01,2.480707988994805646e+01,1.000000000000000000e+00
4.000000000000000000e+00,4.099700000000000344e+00,4.027423208890764883e+00,2.469999999999999929e+01,2.480943279511046740e+01,1.000000000000000000e+00
5.000000000000000000e+00,4.096599999999999575e+00,4.024961176285982489e+00,2.480000000000000071e+01,2.481178320345742350e+01,1.000000000000000000e+00
6.000000000000000000e+00,4.093499999999999694e+00,4.022614517881100582e+00,2.480000000000000071e+01,2.481413146695149408e+01,1.000000000000000000e+00
7.000000000000000000e+00,4.090700000000000003e+00,4.020377248830491190e+00,2.480000000000000071e+01,2.481647784917271338e+01,1.000000000000000000e+00
8.000000000000000000e+00,4.088199999999999612e+00,4.018243131690061531e+00,2.489999999999999858e+01,2.481882256047055080e+01,1.000000000000000000e+00
9.000000000000000000e+00,4.086000000000000298e+00,4.016206069605624762e+00,2.469999999999999929e+01,2.482116577510640809e+01,1.000000000000000000e+00
1.000000000000000000e+01,4.083800000000000097e+00,4.014260153355985850e+00,2.480000000000000071e+01,2.482350763688242523e+01,1.000000000000000000e+00
1.100000000000000000e+01,4.081699999999999662e+00,4.012399742114826751e+00,2.480000000000000071e+01,2.482584826640106712e+01,1.000000000000000000e+00
1.200000000000000000e+01,4.080099999999999838e+00,4.010619495315612681e+00,2.469999999999999929e+01,2.482818776229720470e+01,1.000000000000000000e+00
1.300000000000000000e+01,4.078299999999999592e+00,4.008914456239438096e+00,2.469999999999999929e+01,2.483052620907329811e+01,1.000000000000000000e+00
1.400000000000000000e+01,4.076699999999999768e+00,4.007280046608963531e+00,2.480000000000000071e+01,2.483286368054285731e+01,1.000000000000000000e+00
1.500000000000000000e+01,4.074900000000000411e+00,4.005712018838050170e+00,2.469999999999999929e+01,2.483520023817135325e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.073299999999999699e+00,4.004206477575812606e+00,2.469999999999999929e+01,2.483753593767289658e+01,1.000000000000000000e+00
1.700000000000000000e+01,4.071799999999999642e+00,4.002759804672372468e+00,2.469999999999999929e+01,2.483987082699701432e+01,1.000000000000000000e+00
1.800000000000000000e+01,4.070500000000000007e+00,4.001368655414788478e+00,2.469999999999999929e+01,2.484220494730249129e+01,1.000000000000000000e+00
1.900000000000000000e+01,4.068999999999999950e+00,4.000029928026803461e+00,2.469999999999999929e+01,2.484453833463379624e+01,1.000000000000000000e+00
2.000000000000000000e+01,4.067400000000000126e+00,3.998740742889244526e+00,2.469999999999999929e+01,2.484687102074269660e+01,1.000000000000000000e+00
2.100000000000000000e+01,4.066200000000000259e+00,3.997498492810716009e+00,2.480000000000000071e+01,2.484920302878254006e+01,1.000000000000000000e+00
2.200000000000000000e+01,4.064899999999999736e+00,3.996300657049228544e+00,2.480000000000000071e+01,2.485153438691412475e+01,1.000000000000000000e+00
2.300000000000000000e+01,4.063699999999999868e+00,3.995145039908501783e+00,2.469999999999999929e+01,2.485386510917527403e+01,1.000000000000000000e+00
2.400000000000000000e+01,4.062500000000000000e+00,3.994029533399456433e+00,2.469999999999999929e+01,2.485619521219530270e+01,1.000000000000000000e+00
2.500000000000000000e+01,4.061200000000000365e+00,3.992952147846883459e+00,2.480000000000000071e+01,2.485852471273432229e+01,1.000000000000000000e+00
2.600000000000000000e+01,4.059700000000000308e+00,3.991911147216591793e+00,2.489999999999999858e+01,2.486085361780038738e+01,1.000000000000000000e+00
2.700000000000000000e+01,4.058699999999999974e+00,3.990904750449734362e+00,2.480000000000000071e+01,2.486318194205415466e+01,1.000000000000000000e+00
2.800000000000000000e+01,4.057800000000000296e+00,3.989931445152927747e+00,2.480000000000000071e+01,2.486550969065427807e+01,1.000000000000000000e+00
2.900000000000000000e+01,4.056600000000000428e+00,3.988989748699927951e+00,2.469999999999999929e+01,2.486783687052258074e+01,1.000000000000000000e+00
3.000000000000000000e+01,4.055900000000000283e+00,3.988078257414283012e+00,2.500000000000000000e+01,2.487016348789649101e+01,1.000000000000000000e+00
3.100000000000000000e+01,4.054700000000000415e+00,3.987195716391178202e+00,2.489999999999999858e+01,2.487248954552131863e+01,1.000000000000000000e+00
3.200000000000000000e+01,4.053799999999999848e+00,3.986340824712578446e+00,2.489999999999999858e+01,2.487481504897874629e+01,1.000000000000000000e+00
3.300000000000000000e+01,4.052800000000000402e+00,3.985512506436655222e+00,2.489999999999999858e+01,2.487713999823029098e+01,1.000000000000000000e+00
3.400000000000000000e+01,4.051599999999999646e+00,3.984709736086604615e+00,2.489999999999999858e+01,2.487946439273486021e+01,1.000000000000000000e+00
3.500000000000000000e+01,4.050699999999999967e+00,3.983931535865285589e+00,2.480000000000000071e+01,2.488178823155891450e+01,1.000000000000000000e+00
3.600000000000000000e+01,4.049699999999999633e+00,3.983176802722206311e+00,2.489999999999999858e+01,2.488411151934775489e+01,1.000000000000000000e+00
3.700000000000000000e+01,4.048799999999999955e+00,3.982444781360674035e+00,2.489999999999999858e+01,2.488643425003897391e+01,1.000000000000000000e+00
3.800000000000000000e+01,4.047900000000000276e+00,3.981734684127862245e+00,2.480000000000000071e+01,2.488875641961789142e+01,1.000000000000000000e+00
3.900000000000000000e+01,4.047299999999999898e+00,3.981045722718133728e+00,2.469999999999999929e+01,2.489107802511466616e+01,1.000000000000000000e+00
4.000000000000000000e+01,4.046299999999999564e+00,3.980376988945249828e+00,2.480000000000000071e+01,2.489339906909873434e+01,1.000000000000000000e+00
4.100000000000000000e+01,4.045399999999999885e+00,3.979727899849437645e+00,2.469999999999999929e+01,2.489571954333342774e+01,1.000000000000000000e+00
4.200000000000000000e+01,4.044800000000000395e+00,3.979097815638062752e+00,2.489999999999999858e+01,2.489803944249024426e+01,1.000000000000000000e+00
4.300000000000000000e+01,4.043499999999999872e+00,3.978486079237997242e+00,2.489999999999999858e+01,2.490035876282661320e+01,1.000000000000000000e+00
4.400000000000000000e+01,4.042900000000000382e+00,3.977891985114545115e+00,2.489999999999999858e+01,2.490267750352631992e+01,1.000000000000000000e+00
4.500000000000000000e+01,4.042300000000000004e+00,3.977315029761677945e+00,2.489999999999999858e+01,2.490499565687963468e+01,1.000000000000000000e+00
4.600000000000000000e+01,4.041400000000000325e+00,3.976754676475140027e+00,2.469999999999999929e+01,2.490731321726258329e+01,1.000000000000000000e+00
4.700000000000000000e+01,4.040700000000000180e+00,3.976210377722231293e+00,2.489999999999999858e+01,2.490963018018589992e+01,1.000000000000000000e+00
4.800000000000000000e+01,4.039799999999999613e+00,3.975681587916752857e+00,2.469999999999999929e+01,2.491194654188444702e+01,1.000000000000000000e+00
4.900000000000000000e+01,4.039200000000000124e+00,3.975167861103494626e+00,2.489999999999999858e+01,2.491426229561420769e+01,1.000000000000000000e+00
5.000000000000000000e+01,4.038599999999999746e+00,3.974668744418857980e+00,2.469999999999999929e+01,2.491657743553520277e+01,1.000000000000000000e+00
5.100000000000000000e+01,4.037600000000000300e+00,3.974183780310221348e+00,2.469999999999999929e+01,2.491889195648565192e+01,1.000000000000000000e+00
5.200000000000000000e+01,4.036999999999999922e+00,3.973712530203450832e+00,2.469999999999999929e+01,2.492120585323306159e+01,1.000000000000000000e+00
5.300000000000000000e+01,4.036400000000000432e+00,3.973254606434884817e+00,2.489999999999999858e+01,2.492351911938158082e+01,1.000000000000000000e+00
5.400000000000000000e+01,4.035499999999999865e+00,3.972809625638515918e+00,2.480000000000000071e+01,2.492583174885731978e+01,1.000000000000000000e+00
5.500000000000000000e+01,4.034500000000000419e+00,3.972377197932176252e+00,2.469999999999999929e+01,2.492814373623707525e+01,1.000000000000000000e+00
5.600000000000000000e+01,4.033900000000000041e+00,3.971956957612428507e+00,2.469999999999999929e+01,2.493045507577403441e+01,1.000000000000000000e+00
5.700000000000000000e+01,4.033599999999999852e+00,3.971548570300929892e+00,2.469999999999999929e+01,2.493276576112191378e+01,1.000000000000000000e+00
5.800000000000000000e+01,4.033000000000000362e+00,3.971151707549288368e+00,2.480000000000000071e+01,2.493507578613400710e+01,1.000000000000000000e+00
5.900000000000000000e+01,4.032099999999999795e+00,3.970766030423015902e+00,2.469999999999999929e+01,2.493738514546595297e+01,1.000000000000000000e+00
6.000000000000000000e+01,4.031399999999999650e+00,3.970391227920630151e+00,2.489999999999999858e+01,2.493969383322388467e+01,1.000000000000000000e+00
6.100000000000000000e+01,4.030800000000000161e+00,3.970027008250224920e+00,2.469999999999999929e+01,2.494200184322897940e+01,1.000000000000000000e+00
6.200000000000000000e+01,4.030199999999999783e+00,3.969673085364195497e+00,2.480000000000000071e+01,2.494430916948584809e+01,1.000000000000000000e+00
6.300000000000000000e+01,4.029600000000000293e+00,3.969329161981598908e+00,2.480000000000000071e+01,2.494661580680383395e+01,1.000000000000000000e+00
6.400000000000000000e+01,4.029300000000000104e+00,3.968994969799938044e+00,2.469999999999999929e+01,2.494892174933437445e+01,1.000000000000000000e+00
6.500000000000000000e+01,4.028299999999999770e+00,3.968670250238043984e+00,2.489999999999999858e+01,2.495122699123930943e+01,1.000000000000000000e+00
