iteration,best_objective,solver_failures,evaluations
0,2.8256109216222893,0,20
1,1.3935627853978105,0,40
2,1.3298104575256011,0,60
3,0.955973682012288,0,80
4,0.91724586044278,0,100
5,0.91724586044278,0,120
6,0.91724586044278,0,140
7,0.7580310362121605,0,160
8,0.7580310362121605,0,180
9,0.7580310362121605,0,200
10,0.7580310362121605,0,220
11,0.7580310362121605,0,240
12,0.7580310362121605,0,260
13,0.7463079632628182,0,280
14,0.7463079632628182,0,300
15,0.7463079632628182,0,320
16,0.7463079632628182,0,340
17,0.7457575875886269,0,360
18,0.7457575875886269,0,380
19,0.7457575875886269,0,400
20,0.7457575875886269,0,420
21,0.7457575875886269,0,440
22,0.7457575875886269,0,460
23,0.7457575875886269,0,480
24,0.7448676510752561,0,500
25,0.7239398843234611,0,520
26,0.7239398843234611,0,540
27,0.7206544186798785,0,560
28,0.7206544186798785,0,580
29,0.7200664628694295,0,600
30,0.7200664628694295,0,620
31,0.718690811504112,0,640
32,0.7176279060346705,0,660
33,0.7176279060346705,0,680
34,0.7176279060346705,0,700
35,0.7167862226051729,0,720
36,0.7120536293302439,0,740
37,0.708775116130431,0,760
38,0.7027059253068085,0,780
39,0.7027059253068085,0,800
40,0.7019359497355635,0,820
41,0.701514077700484,0,840
42,0.7014483283702364,0,860
43,0.7013188501068577,0,880
44,0.7012877110685862,0,900
45,0.7011084216169219,0,920
46,0.7010589216745648,0,940
47,0.7005288258013588,0,960
48,0.7004343887227081,0,980
49,0.6999764620035057,0,1000
50,0.6998871464916472,0,1020
