time_s,voltage_V,temperature_C
1074.0,3.7093,27.2
1075.0,3.709,27.2
1076.0,3.7087,27.2
1077.0,3.7084,27.2
1078.0,3.7081,27.2
1079.0,3.7078,27.2
1080.0,3.7075,27.2
1081.0,3.7072,27.2
1082.0,3.7062,27.2
1083.0,3.7062,27.2
1084.0,3.7056,27.2
1085.0,3.7053,27.2
1086.0,3.705,27.2
1087.0,3.7047,27.2
1088.0,3.7047,27.2
1089.0,3.7041,27.2
1090.0,3.7038,27.0
1091.0,3.7034,27.2
1092.0,3.7031,27.2
1093.0,3.7028,27.2
1094.0,3.7025,27.2
1095.0,3.7022,27.2
1096.0,3.7019,27.2
1097.0,3.7016,27.2
1098.0,3.7013,27.2
1099.0,3.701,27.2
1100.0,3.7007,27.2
1101.0,3.7003,27.2
1102.0,3.7,27.2
1103.0,3.6997,27.2
1104.0,3.6994,27.2
1105.0,3.6991,27.2
1106.0,3.6982,27.2
1107.0,3.6982,27.2
1108.0,3.6979,27.2
1109.0,3.6976,27.2
1110.0,3.6972,27.4
1111.0,3.6969,27.2
1112.0,3.6966,27.2
1113.0,3.6963,27.2
1114.0,3.696,27.2
1115.0,3.6954,27.2
1116.0,3.6951,27.2
1117.0,3.6948,27.2
1118.0,3.6945,27.2
1119.0,3.6941,27.2
1120.0,3.6938,27.2
1121.0,3.6935,27.2
1122.0,3.6932,27.2
1123.0,3.6929,27.2
1124.0,3.6923,27.2
1125.0,3.6923,27.2
1126.0,3.692,27.2
1127.0,3.6917,27.2
1128.0,3.6914,27.2
1129.0,3.691,27.4
1130.0,3.6904,27.2
1131.0,3.6898,27.2
1132.0,3.6898,27.2
1133.0,3.6892,27.2
1134.0,3.6892,27.2
1135.0,3.6886,27.2
1136.0,3.6883,27.2
1137.0,3.6879,27.2
1138.0,3.6876,27.4
1139.0,3.6873,27.4
1140.0,3.687,27.4
1141.0,3.6867,27.4
1142.0,3.6864,27.4
1143.0,3.6861,27.2
1144.0,3.6858,27.2
1145.0,3.6855,27.4
1146.0,3.6852,27.2
1147.0,3.6845,27.2
1148.0,3.6842,27.2
1149.0,3.6839,27.2
1150.0,3.6836,27.2
1151.0,3.6833,27.2
1152.0,3.683,27.2
1153.0,3.6824,27.2
1154.0,3.6821,27.4
1155.0,3.6817,27.2
1156.0,3.6814,27.2
1157.0,3.6811,27.2
1158.0,3.6808,27.4
1159.0,3.6805,27.2
1160.0,3.6802,27.4
1161.0,3.6796,27.4
1162.0,3.6793,27.2
1163.0,3.679,27.4
1164.0,3.679,27.2
1165.0,3.678,27.4
1166.0,3.678,27.2
1167.0,3.6777,27.2
1168.0,3.6774,27.2
1169.0,3.6771,27.4
1170.0,3.6768,27.4
1171.0,3.6762,27.2
1172.0,3.6762,27.2
1173.0,3.6755,27.2
1174.0,3.6752,27.4
1175.0,3.6749,27.4
1176.0,3.6743,27.4
1177.0,3.674,27.4
1178.0,3.6737,27.4
1179.0,3.6731,27.2
1180.0,3.6728,27.2
1181.0,3.6724,27.3
1182.0,3.6724,27.4
1183.0,3.6718,27.4
1184.0,3.6715,27.2
1185.0,3.6712,27.4
1186.0,3.6709,27.4
1187.0,3.6706,27.2
1188.0,3.6703,27.4
1189.0,3.6697,27.2
1190.0,3.6697,27.4
1191.0,3.669,27.3
1192.0,3.6687,27.4
1193.0,3.6684,27.4
1194.0,3.6681,27.4
1195.0,3.6678,27.4
1196.0,3.6675,27.4
1197.0,3.6672,27.4
1198.0,3.6662,27.4
1199.0,3.6662,27.4
1200.0,3.6656,27.4
1201.0,3.6653,27.4
1202.0,3.665,27.4
1203.0,3.6647,27.4
1204.0,3.6644,27.4
1205.0,3.6641,27.4
1206.0,3.6638,27.4
1207.0,3.6631,27.4
1208.0,3.6628,27.4
1209.0,3.6625,27.4
1210.0,3.6622,27.4
1211.0,3.6619,27.4
1212.0,3.6616,27.4
1213.0,3.661,27.4
1214.0,3.661,27.4
1215.0,3.6604,27.4
1216.0,3.66,27.4
1217.0,3.6597,27.4
1218.0,3.6594,27.4
1219.0,3.6591,27.4
1220.0,3.6588,27.3
1221.0,3.6579,27.4
1222.0,3.6576,27.4
1223.0,3.6573,27.4
1224.0,3.6569,27.4
1225.0,3.6566,27.4
1226.0,3.6563,27.4
1227.0,3.656,27.3
1228.0,3.6557,27.3
1229.0,3.6551,27.6
1230.0,3.6548,27.6
1231.0,3.6545,27.4
1232.0,3.6542,27.5
1233.0,3.6538,27.4
1234.0,3.6535,27.4
1235.0,3.6532,27.4
1236.0,3.6529,27.5
1237.0,3.6523,27.4
1238.0,3.652,27.4
1239.0,3.6517,27.3
1240.0,3.6514,27.4
1241.0,3.6511,27.4
1242.0,3.6501,27.5
1243.0,3.6498,27.4
1244.0,3.6495,27.4
1245.0,3.6492,27.4
1246.0,3.6486,27.4
1247.0,3.6486,27.4
1248.0,3.648,27.3
1249.0,3.6476,27.4
1250.0,3.6473,27.6
1251.0,3.647,27.4
1252.0,3.6467,27.4
1253.0,3.6464,27.5
1254.0,3.6458,27.4
1255.0,3.6455,27.4
1256.0,3.6452,27.6
1257.0,3.6449,27.5
1258.0,3.6445,27.5
1259.0,3.6439,27.5
1260.0,3.6439,27.4
1261.0,3.6433,27.4
1262.0,3.643,27.3
1263.0,3.6427,27.4
1264.0,3.6421,27.3
1265.0,3.6418,27.4
1266.0,3.6411,27.4
1267.0,3.6408,27.4
1268.0,3.6405,27.3
1269.0,3.6402,27.4
1270.0,3.6399,27.3
1271.0,3.6393,27.4
1272.0,3.6393,27.4
1273.0,3.6387,27.6
1274.0,3.6383,27.4
1275.0,3.638,27.3
1276.0,3.6377,27.3
1277.0,3.6374,27.3
1278.0,3.6368,27.4
1279.0,3.6365,27.4
1280.0,3.6362,27.4
1281.0,3.6359,27.4
1282.0,3.6356,27.4
1283.0,3.6352,27.4
1284.0,3.6346,27.3
1285.0,3.634,27.4
1286.0,3.6337,27.5
1287.0,3.6334,27.3
1288.0,3.6331,27.6
1289.0,3.6325,27.3
1290.0,3.6321,27.3
1291.0,3.6318,27.3
1292.0,3.6315,27.3
1293.0,3.6312,27.4
1294.0,3.6309,27.4
1295.0,3.6306,27.3
1296.0,3.63,27.5
1297.0,3.6297,27.3
1298.0,3.6294,27.5
1299.0,3.629,27.5
1300.0,3.6284,27.4
1301.0,3.6281,27.4
1302.0,3.6278,27.3
1303.0,3.6275,27.3
1304.0,3.6272,27.4
1305.0,3.6263,27.5
1306.0,3.6259,27.4
1307.0,3.6256,27.5
1308.0,3.6253,27.3
1309.0,3.625,27.5
1310.0,3.6247,27.5
1311.0,3.6241,27.5
1312.0,3.6238,27.6
1313.0,3.6235,27.6
1314.0,3.6232,27.4
1315.0,3.6225,27.5
1316.0,3.6222,27.5
1317.0,3.6219,27.5
1318.0,3.6216,27.5
1319.0,3.6213,27.5
1320.0,3.6207,27.3
1321.0,3.6204,27.3
1322.0,3.6201,27.5
1323.0,3.6197,27.5
1324.0,3.6194,27.3
1325.0,3.6188,27.5
1326.0,3.6182,27.5
1327.0,3.6179,27.3
1328.0,3.6176,27.5
1329.0,3.6173,27.5
1330.0,3.6166,27.3
1331.0,3.6163,27.5
1332.0,3.616,27.5
1333.0,3.6157,27.3
1334.0,3.6154,27.3
1335.0,3.6148,27.5
1336.0,3.6145,27.3
1337.0,3.6142,27.3
1338.0,3.6139,27.3
1339.0,3.6132,27.4
1340.0,3.6129,27.3
1341.0,3.6126,27.3
1342.0,3.6123,27.5
1343.0,3.612,27.3
1344.0,3.6114,27.3
1345.0,3.6111,27.3
1346.0,3.6108,27.3
1347.0,3.6101,27.5
1348.0,3.6098,27.3
1349.0,3.6092,27.3
1350.0,3.6089,27.3
1351.0,3.6086,27.3
1352.0,3.608,27.5
1353.0,3.608,27.5
1354.0,3.6077,27.5
1355.0,3.607,27.3
1356.0,3.6067,27.5
1357.0,3.6064,27.3
1358.0,3.6058,27.5
1359.0,3.6055,27.5
1360.0,3.6052,27.5
1361.0,3.6049,27.3
1362.0,3.6042,27.5
1363.0,3.6042,27.5
1364.0,3.6039,27.3
1365.0,3.6033,27.5
1366.0,3.603,27.5
1367.0,3.6027,27.3
1368.0,3.6021,27.3
1369.0,3.6018,27.5
1370.0,3.6011,27.3
1371.0,3.6008,27.5
1372.0,3.6005,27.5
1373.0,3.5999,27.5
1374.0,3.5996,27.3
1375.0,3.5993,27.5
1376.0,3.599,27.5
1377.0,3.5984,27.5
1378.0,3.598,27.5
1379.0,3.5977,27.5
1380.0,3.5974,27.5
1381.0,3.5971,27.5
1382.0,3.5965,27.5
1383.0,3.5962,27.5
1384.0,3.5959,27.5
1385.0,3.5956,27.5
1386.0,3.5953,27.5
1387.0,3.5949,27.5
1388.0,3.594,27.5
1389.0,3.5937,27.5
1390.0,3.5934,27.5
1391.0,3.5931,27.5
1392.0,3.5928,27.5
1393.0,3.5921,27.5
1394.0,3.5918,27.5
1395.0,3.5915,27.5
1396.0,3.5912,27.5
1397.0,3.5909,27.5
1398.0,3.5903,27.5
1399.0,3.59,27.5
1400.0,3.5897,27.3
1401.0,3.5894,27.5
1402.0,3.589,27.5
1403.0,3.5884,27.5
1404.0,3.5881,27.5
1405.0,3.5878,27.5
1406.0,3.5875,27.5
1407.0,3.5872,27.5
1408.0,3.5869,27.3
1409.0,3.5859,27.5
1410.0,3.5856,27.5
1411.0,3.5853,27.5
1412.0,3.5847,27.5
1413.0,3.5844,27.3
1414.0,3.5841,27.5
1415.0,3.5838,27.5
1416.0,3.5835,27.5
1417.0,3.5832,27.5
1418.0,3.5825,27.5
1419.0,3.5822,27.5
1420.0,3.5819,27.5
1421.0,3.5816,27.5
1422.0,3.5813,27.5
1423.0,3.5807,27.5
1424.0,3.5804,27.5
1425.0,3.5801,27.5
1426.0,3.5797,27.5
1427.0,3.5794,27.5
1428.0,3.5791,27.5
1429.0,3.5785,27.5
1430.0,3.5785,27.5
1431.0,3.5776,27.5
1432.0,3.5773,27.5
1433.0,3.577,27.5
1434.0,3.5766,27.5
1435.0,3.5763,27.5
1436.0,3.5757,27.5
1437.0,3.5754,27.5
1438.0,3.5751,27.5
1439.0,3.5748,27.5
1440.0,3.5745,27.5
1441.0,3.5742,27.5
1442.0,3.5735,27.5
1443.0,3.5732,27.5
1444.0,3.5729,27.5
1445.0,3.5726,27.5
1446.0,3.5723,27.5
1447.0,3.572,27.5
1448.0,3.5717,27.5
1449.0,3.5711,27.5
1450.0,3.5708,27.5
1451.0,3.5704,27.5
1452.0,3.5698,27.5
1453.0,3.5695,27.5
1454.0,3.5692,27.5
1455.0,3.5686,27.5
1456.0,3.5683,27.5
1457.0,3.568,27.5
1458.0,3.5677,27.5
1459.0,3.5673,27.5
1460.0,3.567,27.5
1461.0,3.5667,27.5
1462.0,3.5661,27.5
1463.0,3.5658,27.5
1464.0,3.5655,27.5
1465.0,3.5652,27.5
1466.0,3.5649,27.5
1467.0,3.5642,27.5
1468.0,3.5639,27.5
1469.0,3.5636,27.5
1470.0,3.5633,27.5
1471.0,3.563,27.5
1472.0,3.5624,27.5
1473.0,3.5624,27.5
1474.0,3.5615,27.5
1475.0,3.5611,27.5
1476.0,3.5608,27.5
1477.0,3.5605,27.5
1478.0,3.5602,27.5
1479.0,3.5599,27.5
1480.0,3.5593,27.5
1481.0,3.559,27.5
1482.0,3.5587,27.5
1483.0,3.5584,27.5
1484.0,3.558,27.5
1485.0,3.5577,27.5
1486.0,3.5574,27.5
1487.0,3.5571,27.5
1488.0,3.5568,27.5
1489.0,3.5565,27.5
1490.0,3.5559,27.5
1491.0,3.5556,27.5
1492.0,3.5553,27.5
1493.0,3.5549,27.5
1494.0,3.5546,27.5
1495.0,3.554,27.5
1496.0,3.5537,27.5
1497.0,3.5531,27.5
1498.0,3.5528,27.5
1499.0,3.5525,27.5
1500.0,3.5522,27.5
1501.0,3.5518,27.5
1502.0,3.5515,27.5
1503.0,3.5512,27.5
1504.0,3.5509,27.5
1505.0,3.5506,27.5
1506.0,3.55,27.5
1507.0,3.5497,27.5
1508.0,3.5494,27.5
1509.0,3.5491,27.5
1510.0,3.5487,27.5
1511.0,3.5484,27.3
1512.0,3.5481,27.5
1513.0,3.5478,27.5
1514.0,3.5472,27.5
1515.0,3.5469,27.5
1516.0,3.5466,27.5
1517.0,3.546,27.5
1518.0,3.5456,27.5
1519.0,3.5453,27.5
1520.0,3.545,27.5
1521.0,3.5447,27.5
1522.0,3.5444,27.5
1523.0,3.5441,27.5
1524.0,3.5435,27.5
1525.0,3.5435,27.5
1526.0,3.5429,27.5
1527.0,3.5425,27.5
1528.0,3.5422,27.5
1529.0,3.5419,27.5
1530.0,3.5416,27.5
1531.0,3.5413,27.5
1532.0,3.541,27.3
1533.0,3.5407,27.5
1534.0,3.5404,27.5
1535.0,3.5401,27.5
1536.0,3.5398,27.5
1537.0,3.5391,27.5
1538.0,3.5391,27.5
1539.0,3.5385,27.5
1540.0,3.5379,27.5
1541.0,3.5376,27.5
1542.0,3.5373,27.5
1543.0,3.537,27.5
1544.0,3.5367,27.5
1545.0,3.536,27.5
1546.0,3.536,27.5
1547.0,3.5357,27.5
1548.0,3.5351,27.5
1549.0,3.5351,27.5
1550.0,3.5345,27.5
1551.0,3.5342,27.5
1552.0,3.5339,27.5
1553.0,3.5336,27.5
1554.0,3.5336,27.5
1555.0,3.5332,27.5
1556.0,3.5326,27.5
1557.0,3.5323,27.5
1558.0,3.532,27.5
1559.0,3.5317,27.5
1560.0,3.5317,27.5
1561.0,3.5311,27.5
1562.0,3.5308,27.5
1563.0,3.5305,27.5
1564.0,3.5298,27.5
1565.0,3.5295,27.5
1566.0,3.5292,27.5
1567.0,3.5289,27.5
1568.0,3.5286,27.5
1569.0,3.5283,27.5
1570.0,3.5277,27.5
1571.0,3.5277,27.5
1572.0,3.5274,27.5
1573.0,3.5267,27.5
1574.0,3.5267,27.5
1575.0,3.5261,27.5
1576.0,3.5258,27.5
1577.0,3.5258,27.5
1578.0,3.5255,27.5
1579.0,3.5249,27.5
1580.0,3.5249,27.5
1581.0,3.5246,27.5
1582.0,3.5239,27.5
1583.0,3.5236,27.5
1584.0,3.5233,27.5
1585.0,3.523,27.5
1586.0,3.5227,27.5
1587.0,3.5224,27.5
1588.0,3.5218,27.5
1589.0,3.5215,27.5
1590.0,3.5212,27.5
1591.0,3.5208,27.5
1592.0,3.5208,27.5
1593.0,3.5202,27.5
1594.0,3.5199,27.5
1595.0,3.5196,27.5
1596.0,3.5193,27.5
1597.0,3.519,27.5
1598.0,3.519,27.5
1599.0,3.5184,27.5
1600.0,3.5181,27.5
1601.0,3.5177,27.5
1602.0,3.5174,27.5
1603.0,3.5171,27.5
1604.0,3.5168,27.5
1605.0,3.5165,27.5
1606.0,3.5162,27.5
1607.0,3.5159,27.5
1608.0,3.5156,27.5
1609.0,3.5153,27.5
1610.0,3.515,27.5
1611.0,3.5146,27.5
1612.0,3.5143,27.7
1613.0,3.5137,27.5
1614.0,3.5134,27.5
1615.0,3.5131,27.5
1616.0,3.5128,27.5
1617.0,3.5128,27.7
1618.0,3.5125,27.5
1619.0,3.5119,27.7
1620.0,3.5119,27.5
1621.0,3.5115,27.5
1622.0,3.5109,27.5
1623.0,3.5106,27.5
1624.0,3.5106,27.5
1625.0,3.5103,27.5
1626.0,3.51,27.5
1627.0,3.5097,27.5
1628.0,3.5094,27.5
1629.0,3.5091,27.5
1630.0,3.5088,27.5
1631.0,3.5084,27.5
1632.0,3.5081,27.5
1633.0,3.5078,27.5
1634.0,3.5075,27.5
1635.0,3.5072,27.5
1636.0,3.5069,27.5
1637.0,3.5066,27.5
1638.0,3.5063,27.5
1639.0,3.5057,27.4
1640.0,3.5053,27.5
1641.0,3.505,27.4
1642.0,3.5047,27.5
1643.0,3.5044,27.5
1644.0,3.5041,27.5
1645.0,3.5038,27.5
1646.0,3.5035,27.5
1647.0,3.5035,27.5
1648.0,3.5032,27.5
1649.0,3.5026,27.4
1650.0,3.5022,27.5
1651.0,3.5019,27.5
1652.0,3.5016,27.5
1653.0,3.5016,27.5
1654.0,3.5013,27.7
1655.0,3.501,27.5
1656.0,3.5007,27.6
1657.0,3.5004,27.5
1658.0,3.5001,27.4
1659.0,3.4998,27.6
1660.0,3.4995,27.5
1661.0,3.4991,27.6
1662.0,3.4988,27.4
1663.0,3.4985,27.5
1664.0,3.4982,27.6
1665.0,3.4976,27.4
1666.0,3.4973,27.6
1667.0,3.497,27.4
1668.0,3.4967,27.6
1669.0,3.4964,27.6
1670.0,3.496,27.4
1671.0,3.4957,27.6
1672.0,3.4957,27.4
1673.0,3.4954,27.4
1674.0,3.4951,27.4
1675.0,3.4945,27.4
1676.0,3.4945,27.4
1677.0,3.4942,27.4
1678.0,3.4939,27.4
1679.0,3.4936,27.4
1680.0,3.4933,27.6
1681.0,3.4929,27.4
1682.0,3.4926,27.6
1683.0,3.4923,27.4
1684.0,3.492,27.6
1685.0,3.4917,27.4
1686.0,3.4914,27.6
1687.0,3.4911,27.4
1688.0,3.4911,27.4
1689.0,3.4905,27.6
1690.0,3.4905,27.6
1691.0,3.4902,27.6
1692.0,3.4895,27.6
1693.0,3.4892,27.4
1694.0,3.4889,27.6
1695.0,3.4886,27.4
1696.0,3.4883,27.4
1697.0,3.488,27.6
1698.0,3.4877,27.6
1699.0,3.4874,27.6
1700.0,3.4871,27.4
1701.0,3.4867,27.6
1702.0,3.4864,27.4
1703.0,3.4861,27.6
1704.0,3.4858,27.6
1705.0,3.4855,27.6
1706.0,3.4855,27.4
1707.0,3.4852,27.6
1708.0,3.4849,27.6
1709.0,3.4846,27.6
1710.0,3.4843,27.4
1711.0,3.484,27.6
1712.0,3.4836,27.6
1713.0,3.4833,27.6
1714.0,3.483,27.6
1715.0,3.4827,27.6
1716.0,3.4824,27.4
1717.0,3.4821,27.6
1718.0,3.4821,27.6
1719.0,3.4815,27.6
1720.0,3.4812,27.4
1721.0,3.4809,27.4
1722.0,3.4805,27.6
1723.0,3.4802,27.4
1724.0,3.4799,27.4
1725.0,3.4796,27.4
1726.0,3.4793,27.6
1727.0,3.4793,27.4
1728.0,3.479,27.6
1729.0,3.4787,27.6
1730.0,3.4784,27.6
1731.0,3.4781,27.6
1732.0,3.4778,27.4
1733.0,3.4774,27.6
1734.0,3.4771,27.6
1735.0,3.4771,27.6
1736.0,3.4768,27.6
1737.0,3.4765,27.4
1738.0,3.4759,27.6
1739.0,3.4759,27.6
1740.0,3.4756,27.6
1741.0,3.4753,27.6
1742.0,3.475,27.6
1743.0,3.4747,27.6
1744.0,3.4743,27.6
1745.0,3.4737,27.6
1746.0,3.4734,27.6
1747.0,3.4731,27.6
1748.0,3.4731,27.6
1749.0,3.4728,27.6
1750.0,3.4725,27.6
1751.0,3.4722,27.8
1752.0,3.4719,27.6
1753.0,3.4716,27.6
1754.0,3.4712,27.6
1755.0,3.4709,27.8
1756.0,3.4706,27.6
1757.0,3.4706,27.6
1758.0,3.4703,27.4
1759.0,3.47,27.6
1760.0,3.4697,27.6
1761.0,3.4694,27.6
1762.0,3.4691,27.6
1763.0,3.4688,27.6
1764.0,3.4685,27.6
1765.0,3.4681,27.6
1766.0,3.4681,27.6
1767.0,3.4678,27.6
1768.0,3.4675,27.6
1769.0,3.4672,27.6
1770.0,3.4669,27.8
1771.0,3.4666,27.6
1772.0,3.4663,27.6
1773.0,3.4657,27.6
1774.0,3.4654,27.6
1775.0,3.4654,27.6
1776.0,3.4647,27.8
1777.0,3.4647,27.6
1778.0,3.4644,27.6
1779.0,3.4638,27.8
1780.0,3.4638,27.6
1781.0,3.4635,27.6
1782.0,3.4632,27.6
1783.0,3.4632,27.8
1784.0,3.4626,27.6
1785.0,3.4626,27.6
1786.0,3.4623,27.6
1787.0,3.4619,27.6
1788.0,3.4616,27.6
1789.0,3.4613,27.6
1790.0,3.461,27.6
1791.0,3.4607,27.6
1792.0,3.4604,27.6
1793.0,3.4601,27.6
1794.0,3.4598,27.6
1795.0,3.4598,27.8
1796.0,3.4595,27.6
1797.0,3.4592,27.8
1798.0,3.4588,27.6
1799.0,3.4588,27.8
1800.0,3.4582,27.8
1801.0,3.4576,27.8
1802.0,3.4576,27.6
1803.0,3.457,27.8
1804.0,3.457,27.8
1805.0,3.4567,27.6
1806.0,3.4564,27.6
1807.0,3.4561,27.8
1808.0,3.4557,27.8
1809.0,3.4554,27.8
1810.0,3.4554,27.8
1811.0,3.4548,27.8
1812.0,3.4548,27.8
1813.0,3.4545,27.8
1814.0,3.4542,27.9
1815.0,3.4539,27.6
1816.0,3.4539,27.8
1817.0,3.4536,27.8
1818.0,3.453,27.8
1819.0,3.453,27.8
1820.0,3.4526,27.8
1821.0,3.4523,27.8
1822.0,3.452,27.8
1823.0,3.4517,27.8
1824.0,3.4514,27.8
1825.0,3.4514,27.8
1826.0,3.4511,27.8
1827.0,3.4508,27.8
1828.0,3.4505,27.8
1829.0,3.4502,27.8
1830.0,3.4495,27.8
1831.0,3.4495,27.8
1832.0,3.4492,27.8
1833.0,3.4489,27.8
1834.0,3.4486,27.8
1835.0,3.4483,27.8
1836.0,3.4483,27.8
1837.0,3.4477,27.8
1838.0,3.4477,27.8
1839.0,3.4474,27.8
1840.0,3.4471,27.8
1841.0,3.4468,27.8
1842.0,3.4464,27.8
1843.0,3.4461,27.8
1844.0,3.4461,27.8
1845.0,3.4458,27.8
1846.0,3.4455,27.8
1847.0,3.4452,27.8
1848.0,3.4449,27.8
1849.0,3.4446,27.8
1850.0,3.4443,27.6
1851.0,3.4443,27.8
1852.0,3.444,27.8
1853.0,3.4437,27.8
1854.0,3.4433,27.6
1855.0,3.443,27.8
1856.0,3.4427,27.6
1857.0,3.4424,27.8
1858.0,3.4424,27.8
1859.0,3.4421,27.8
1860.0,3.4415,27.8
1861.0,3.4412,27.8
1862.0,3.4412,27.8
1863.0,3.4406,27.9
1864.0,3.4406,27.9
1865.0,3.4402,27.8
1866.0,3.4399,27.8
1867.0,3.4396,27.9
1868.0,3.4393,27.8
1869.0,3.439,27.9
1870.0,3.439,27.9
1871.0,3.4387,27.9
1872.0,3.4384,27.8
1873.0,3.4381,27.8
1874.0,3.4378,27.9
1875.0,3.4375,27.9
1876.0,3.4375,27.8
1877.0,3.4368,27.9
1878.0,3.4368,27.9
1879.0,3.4365,27.9
1880.0,3.4362,27.9
1881.0,3.4359,27.8
1882.0,3.4356,27.9
1883.0,3.4356,27.9
1884.0,3.435,27.8
1885.0,3.435,27.9
1886.0,3.4347,27.9
1887.0,3.4343,27.9
1888.0,3.434,27.9
1889.0,3.4334,27.9
1890.0,3.4334,27.9
1891.0,3.4331,27.9
1892.0,3.4328,27.8
1893.0,3.4325,27.9
1894.0,3.4322,27.9
1895.0,3.4319,27.9
1896.0,3.4316,27.9
1897.0,3.4312,27.9
1898.0,3.4309,27.9
1899.0,3.4309,27.9
1900.0,3.4306,27.8
1901.0,3.4303,27.9
1902.0,3.43,27.9
1903.0,3.4297,27.9
1904.0,3.4294,27.9
1905.0,3.4294,27.9
1906.0,3.4291,27.9
1907.0,3.4288,27.9
1908.0,3.4285,27.8
1909.0,3.4281,27.9
1910.0,3.4278,27.9
1911.0,3.4275,27.9
1912.0,3.4272,27.9
1913.0,3.4269,27.9
1914.0,3.4269,27.9
1915.0,3.4266,27.9
1916.0,3.4263,27.9
1917.0,3.426,27.9
1918.0,3.426,27.9
1919.0,3.4254,27.9
1920.0,3.425,27.9
1921.0,3.4247,27.9
1922.0,3.4244,27.9
1923.0,3.4241,27.9
1924.0,3.4238,27.9
1925.0,3.4235,27.9
1926.0,3.4232,27.9
1927.0,3.4232,27.9
1928.0,3.4229,27.9
1929.0,3.4226,27.9
1930.0,3.4223,27.8
1931.0,3.4219,27.9
1932.0,3.4216,27.8
1933.0,3.4213,27.9
1934.0,3.4213,27.9
1935.0,3.421,27.9
1936.0,3.4207,27.9
1937.0,3.4204,27.9
1938.0,3.4204,27.9
1939.0,3.4198,27.9
1940.0,3.4198,27.9
1941.0,3.4195,27.9
1942.0,3.4192,27.9
1943.0,3.4188,27.8
1944.0,3.4185,27.9
1945.0,3.4182,27.8
1946.0,3.4179,27.9
1947.0,3.4173,27.9
1948.0,3.4173,27.8
1949.0,3.4167,27.9
1950.0,3.4167,27.9
1951.0,3.4164,27.9
1952.0,3.4161,27.9
1953.0,3.4161,27.8
1954.0,3.4157,27.8
1955.0,3.4151,27.9
1956.0,3.4151,27.9
1957.0,3.4148,27.8
1958.0,3.4145,27.8
1959.0,3.4142,27.9
1960.0,3.4139,28.0
1961.0,3.4136,28.0
1962.0,3.4136,27.8
1963.0,3.4133,28.0
1964.0,3.413,27.8
1965.0,3.4126,27.8
1966.0,3.4123,27.8
1967.0,3.412,28.0
1968.0,3.412,27.8
1969.0,3.4117,27.8
1970.0,3.4114,27.8
1971.0,3.4111,27.8
1972.0,3.4108,27.8
1973.0,3.4105,28.0
1974.0,3.4102,27.8
1975.0,3.4099,27.8
1976.0,3.4092,28.0
1977.0,3.4089,28.0
1978.0,3.4089,28.0
1979.0,3.4086,28.0
1980.0,3.4083,28.0
1981.0,3.408,27.8
1982.0,3.4077,28.0
1983.0,3.4074,28.0
1984.0,3.4071,28.0
1985.0,3.4068,28.0
1986.0,3.4068,28.0
1987.0,3.4064,28.0
1988.0,3.4061,28.0
1989.0,3.4058,28.0
1990.0,3.4055,28.0
1991.0,3.4052,28.0
1992.0,3.4049,28.0
1993.0,3.4046,28.0
1994.0,3.4043,28.0
1995.0,3.404,28.0
1996.0,3.404,28.0
1997.0,3.4037,28.0
1998.0,3.4033,28.0
1999.0,3.403,28.0
2000.0,3.4027,28.0
2001.0,3.4024,28.0
2002.0,3.4021,28.0
2003.0,3.4015,28.0
2004.0,3.4012,28.0
2005.0,3.4009,28.0
2006.0,3.4009,28.0
2007.0,3.4006,28.0
2008.0,3.4002,28.0
2009.0,3.3999,27.8
2010.0,3.3996,28.0
2011.0,3.3993,28.0
2012.0,3.399,28.0
2013.0,3.3987,28.0
2014.0,3.3984,28.0
2015.0,3.3981,28.0
2016.0,3.3981,28.0
2017.0,3.3975,28.0
2018.0,3.3975,28.0
2019.0,3.3971,28.0
2020.0,3.3968,28.0
2021.0,3.3965,28.0
2022.0,3.3962,28.2
2023.0,3.3959,28.0
2024.0,3.3956,28.2
2025.0,3.3953,28.2
2026.0,3.395,28.0
2027.0,3.3947,28.2
2028.0,3.3944,28.0
2029.0,3.394,28.2
2030.0,3.3934,28.0
2031.0,3.3931,28.2
2032.0,3.3928,28.0
2033.0,3.3925,28.0
2034.0,3.3925,28.0
2035.0,3.3922,28.0
2036.0,3.3919,28.0
2037.0,3.3916,28.0
2038.0,3.3913,28.2
2039.0,3.3909,28.2
2040.0,3.3906,28.0
2041.0,3.3903,28.0
2042.0,3.3897,28.0
2043.0,3.3897,28.2
2044.0,3.3894,28.0
2045.0,3.3891,28.0
2046.0,3.3888,28.2
2047.0,3.3885,28.2
2048.0,3.3882,28.2
2049.0,3.3878,28.2
2050.0,3.3875,28.2
2051.0,3.3875,28.2
2052.0,3.3869,28.2
2053.0,3.3869,28.2
2054.0,3.3866,28.2
2055.0,3.3863,28.2
2056.0,3.386,28.2
2057.0,3.3854,28.0
2058.0,3.3851,28.2
2059.0,3.3844,28.2
2060.0,3.3844,28.2
2061.0,3.3841,28.0
2062.0,3.3835,28.2
2063.0,3.3835,28.2
2064.0,3.3832,28.2
2065.0,3.3826,28.2
2066.0,3.3826,28.2
2067.0,3.382,28.2
2068.0,3.3816,28.2
2069.0,3.3813,28.2
2070.0,3.381,28.2
2071.0,3.3807,28.2
2072.0,3.3804,28.2
2073.0,3.3801,28.2
2074.0,3.3798,28.2
2075.0,3.3795,28.2
2076.0,3.3792,28.2
2077.0,3.3789,28.2
2078.0,3.3785,28.4
2079.0,3.3782,28.4
