time_s,voltage_V,temperature_C
166.0,3.996270580342167,25.3
167.0,3.995980644079168,25.3
168.0,3.995690707816169,25.3
169.0,3.99540077155317,25.3
170.0,3.995110835290171,25.3
171.0,3.994820899027172,25.3
172.0,3.994507950352231,25.3
173.0,3.994141026501174,25.3
174.0,3.9939,25.5
175.0,3.993861153975176,25.3
176.0,3.993571217712177,25.3
177.0,3.9932812814491783,25.3
178.0,3.992991345186179,25.3
179.0,3.9927014089231805,25.5
180.0,3.992411472660181,25.3
181.0,3.9921215363971823,25.5
182.0,3.9921,25.3
183.0,3.991841663871184,25.5
184.0,3.991551727608185,25.5
185.0,3.991182388460248,25.5
186.0,3.990871855082187,25.3
187.0,3.9908,25.4
188.0,3.9903839651123785,25.4
189.0,3.9902,25.3
190.0,3.9900121100301913,25.4
191.0,3.989722173767192,25.5
192.0,3.9896,25.5
193.0,3.989442301241194,25.5
194.0,3.9890047299563904,25.5
195.0,3.988562428715196,25.4
196.0,3.9884,25.4
197.0,3.988243408252264,25.5
198.0,3.9878926199261993,25.5
199.0,3.9876026836632,25.5
200.0,3.9873127474002015,25.5
201.0,3.9871,25.5
202.0,3.987032874874203,25.5
203.0,3.9867429386112043,25.5
204.0,3.986453002348205,25.5
205.0,3.9862,25.5
206.0,3.9861731298222076,25.5
207.0,3.9858831935592085,25.5
208.0,3.985593257296209,25.5
209.0,3.9853033210332103,25.5
210.0,3.9853,25.5
211.0,3.984931264676283,25.5
212.0,3.9846335122442134,25.5
213.0,3.9846,25.5
214.0,3.9843536397182153,25.5
215.0,3.984063703455216,25.7
216.0,3.984,25.5
217.0,3.983783830929218,25.5
218.0,3.9837,25.5
219.0,3.9833079168064405,25.5
220.0,3.9831,25.5
221.0,3.9829240858772224,25.5
222.0,3.9826341496142232,25.6
223.0,3.9825,25.6
224.0,3.9823542770882256,25.6
225.0,3.982019121100302,25.7
226.0,3.981674404562227,25.7
227.0,3.9815,25.6
228.0,3.9813945320362296,25.5
229.0,3.9810091915464607,25.5
230.0,3.9806,25.6
231.0,3.9805247232472323,25.7
232.0,3.9803,25.7
233.0,3.9802448507212347,25.7
234.0,3.9799549144582356,25.5
235.0,3.9797,25.5
236.0,3.9796750419322375,25.7
237.0,3.9793851056692384,25.5
238.0,3.9790935592083194,25.7
239.0,3.9787069775243205,25.7
240.0,3.9787,25.7
241.0,3.978425360617243,25.7
242.0,3.9781354243542437,25.7
243.0,3.9781,25.7
244.0,3.9778555518282452,25.7
245.0,3.9775656155652466,25.7
246.0,3.9775,25.7
247.0,3.9772857430392485,25.7
248.0,3.9769958067762494,25.7
249.0,3.9769,25.7
250.0,3.9767159342502514,25.6
251.0,3.9764259979872527,25.6
252.0,3.9763,25.7
253.0,3.9761461254612547,25.7
254.0,3.976,25.7
255.0,3.975821670580342,25.7
256.0,3.9754763166722578,25.7
257.0,3.9753,25.7
258.0,3.9751964441462597,25.7
259.0,3.9749065078832606,25.7
260.0,3.9747,25.7
261.0,3.9746266353572626,25.7
262.0,3.974336699094264,25.7
263.0,3.9741,25.7
264.0,3.974056826568266,25.7
265.0,3.9737668903052668,25.7
266.0,3.9735,25.7
267.0,3.9734870177792687,25.7
268.0,3.973193190204629,25.7
269.0,3.972516672257632,25.7
270.0,3.9725,25.7
271.0,3.9722272727272725,25.7
272.0,3.971937336464274,25.7
273.0,3.9719,25.7
274.0,3.971657463938276,25.9
275.0,3.9716,25.7
276.0,3.9713775914122778,25.7
277.0,3.9713,25.7
278.0,3.9710977188862797,25.7
279.0,3.9708077826232806,25.7
280.0,3.970517846360282,25.7
281.0,3.9704,25.7
282.0,3.970237973834284,25.7
283.0,3.9701,25.7
284.0,3.969958101308286,25.7
285.0,3.9698,25.8
286.0,3.969637638376384,25.8
287.0,3.969288292519289,25.8
288.0,3.9691,25.9
289.0,3.969008419993291,25.9
290.0,3.968718483730292,25.9
291.0,3.9685,25.9
292.0,3.9684386112042938,25.7
293.0,3.9681486749412946,25.7
294.0,3.967858738678296,25.9
295.0,3.9676,25.9
296.0,3.9676,25.7
297.0,3.967588929889299,25.7
298.0,3.9672989936263,25.9
299.0,3.967009057363301,25.7
300.0,3.967,25.7
301.0,3.9667291848373027,25.9
302.0,3.966352331432405,25.9
303.0,3.9663,25.7
304.0,3.9660593760483063,25.9
305.0,3.966,25.7
306.0,3.965779503522308,25.8
307.0,3.9654895672593087,25.9
308.0,3.9654,25.9
309.0,3.965019389466622,25.9
310.0,3.9646197584703122,25.8
311.0,3.9645,25.8
312.0,3.9645,25.9
313.0,3.964349949681315,25.9
314.0,3.964060013418316,25.9
315.0,3.963770077155317,25.9
316.0,3.9636,25.9
317.0,3.9634536061724255,25.9
318.0,3.9632,25.9
319.0,3.963110332103321,25.9
320.0,3.962820395840322,25.9
321.0,3.9626,25.9
322.0,3.962540523314324,25.9
323.0,3.962250587051325,25.9
324.0,3.962,25.9
325.0,3.9619707145253273,25.9
326.0,3.9616807782623282,25.9
327.0,3.9614,25.9
328.0,3.9614,25.9
329.0,3.961110969473331,25.9
330.0,3.9611,25.9
331.0,3.960831096947333,25.9
332.0,3.9608,25.9
333.0,3.960551224421335,25.9
334.0,3.9601817175444483,25.9
335.0,3.9601,25.9
336.0,3.959881415632338,25.9
337.0,3.959591479369339,25.9
338.0,3.9595,26.0
339.0,3.959311606843341,26.0
340.0,3.9590216705803423,26.0
341.0,3.9589,26.0
342.0,3.9587417980543442,26.0
343.0,3.9586,26.0
344.0,3.958461925528346,26.0
345.0,3.958171989265347,26.0
346.0,3.958,25.9
347.0,3.9578921167393495,25.9
348.0,3.9577,25.9
349.0,3.9574074807111708,26.0
350.0,3.9567,26.0
351.0,3.9566323716873533,25.9
352.0,3.9564,26.1
353.0,3.9563524991613552,26.1
354.0,3.9561,26.1
355.0,3.9560726266353576,26.1
356.0,3.955782690372358,26.1
357.0,3.9555,26.1
358.0,3.9555,26.1
359.0,3.9552128815833614,25.9
360.0,3.9549229453203623,26.1
361.0,3.9549,26.1
362.0,3.9546430727943642,26.1
363.0,3.9546,26.3
364.0,3.954363200268366,26.1
365.0,3.95399768534049,26.1
366.0,3.9539,26.1
367.0,3.9536933914793693,26.1
368.0,3.95340345521637,26.1
369.0,3.9533,26.1
370.0,3.953123582690372,26.1
371.0,3.9528336464273734,26.1
372.0,3.9525437101643743,26.2
373.0,3.9524,26.2
374.0,3.9522638376383763,26.1
375.0,3.9521,26.1
376.0,3.9519839651123787,26.1
377.0,3.9518,26.1
378.0,3.9517040925863802,26.1
379.0,3.951414156323381,26.1
380.0,3.9510989600805098,26.1
381.0,3.9508,26.1
382.0,3.9507443475343846,26.1
383.0,3.9504544112713855,26.1
384.0,3.9502,26.3
385.0,3.9501745387453875,26.1
386.0,3.9498846024823884,26.3
387.0,3.9496,26.1
388.0,3.9496,26.3
389.0,3.9490295873867827,26.3
390.0,3.9487248574303924,26.3
391.0,3.9484349211673933,26.3
392.0,3.9484,26.3
393.0,3.9481550486413957,26.3
394.0,3.9477868165045287,26.3
395.0,3.9477,26.3
396.0,3.9474852398523987,26.2
397.0,3.9471953035893996,26.2
398.0,3.9471,26.3
399.0,3.9469154310634016,26.3
400.0,3.9466254948004025,26.3
401.0,3.946335558537404,26.3
402.0,3.9462,26.3
403.0,3.9460556860114058,26.3
404.0,3.9459,26.3
405.0,3.945651626970815,26.3
406.0,3.9453,26.3
407.0,3.9451959409594095,26.3
408.0,3.944874672928547,26.3
409.0,3.9446,26.3
410.0,3.9445261321704126,26.3
411.0,3.944236195907414,26.3
412.0,3.943946259644415,26.3
413.0,3.9436563233814157,26.3
414.0,3.9434,26.3
415.0,3.9433764508554177,26.3
416.0,3.9430865145924185,26.3
417.0,3.9428,26.3
418.0,3.9428,26.3
419.0,3.9425167058034214,26.3
420.0,3.9422267695404227,26.3
421.0,3.9422,26.3
422.0,3.9419468970144247,26.3
423.0,3.9415759476685674,26.3
424.0,3.9410340489768534,26.3
425.0,3.940677088225428,26.3
426.0,3.9403871519624287,26.4
427.0,3.9403,26.4
428.0,3.9401072794364307,26.3
429.0,3.939817343173432,26.3
430.0,3.939527406910433,26.3
431.0,3.939237470647434,26.3
432.0,3.9391,26.3
433.0,3.9389575981214358,26.3
434.0,3.9386235491445825,26.4
435.0,3.9382777255954378,26.4
436.0,3.9379877893324386,26.3
437.0,3.9378,26.3
438.0,3.937707916806441,26.4
439.0,3.937417980543442,26.5
440.0,3.937128044280443,26.5
441.0,3.9368381080174437,26.5
442.0,3.9365481717544446,26.3
443.0,3.9363,26.5
444.0,3.936268299228447,26.5
445.0,3.935978362965448,26.5
446.0,3.9356845689365985,26.5
447.0,3.9352984904394495,26.5
448.0,3.935008554176451,26.5
449.0,3.9347186179134517,26.5
450.0,3.9347,26.5
451.0,3.934438745387454,26.5
452.0,3.934148809124455,26.5
453.0,3.933858872861456,26.5
454.0,3.9333378731969137,26.5
455.0,3.932979000335458,26.5
456.0,3.9329,26.5
457.0,3.93269912780946,26.5
458.0,3.9323455887286145,26.5
459.0,3.932019255283462,26.5
460.0,3.931729319020463,26.5
461.0,3.9314393827574636,26.5
462.0,3.931149446494465,26.5
463.0,3.930859510231466,26.6
464.0,3.9305695739684667,26.6
465.0,3.9304,26.5
466.0,3.930179402884938,26.6
467.0,3.9298,26.7
468.0,3.929589600805099,26.6
469.0,3.929019892653472,26.4
470.0,3.9287299563904727,26.5
471.0,3.9285,26.4
472.0,3.928450083864475,26.5
473.0,3.928160147601476,26.6
474.0,3.9278702113384774,26.4
475.0,3.927580275075478,26.5
476.0,3.9272903388124787,26.5
477.0,3.92700040254948,26.4
478.0,3.926710466286481,26.5
479.0,3.9264205300234822,26.4
480.0,3.926040791680644,26.5
481.0,3.9257406574974842,26.6
482.0,3.9252014424689703,26.4
483.0,3.924860784971486,26.6
484.0,3.924570848708487,26.6
485.0,3.924280912445488,26.6
486.0,3.9239909761824894,26.6
487.0,3.9237010399194903,26.6
488.0,3.923411103656491,26.6
489.0,3.923061556524656,26.5
490.0,3.922731231130493,26.5
491.0,3.922441294867494,26.6
492.0,3.9221513586044954,26.6
493.0,3.9218614223414963,26.5
494.0,3.9217,26.5
495.0,3.9214630996309965,26.6
496.0,3.920991613552499,26.6
497.0,3.9207016772895003,26.6
498.0,3.920411741026501,26.6
499.0,3.9200957396846694,26.6
500.0,3.919731868500503,26.6
501.0,3.9194419322375045,26.6
502.0,3.9191519959745054,26.6
503.0,3.9188620597115063,26.6
504.0,3.918572123448507,26.6
505.0,3.918282187185508,26.6
506.0,3.9179845018450186,26.6
507.0,3.917404629319021,26.6
508.0,3.9171123783965114,26.6
509.0,3.916729922844683,26.6
510.0,3.916432505870513,26.6
511.0,3.9161425696075143,26.6
512.0,3.915852633344515,26.6
513.0,3.9155626970815165,26.6
514.0,3.9152727608185174,26.6
515.0,3.9149828245555183,26.6
516.0,3.914692888292519,26.6
517.0,3.914205904059041,26.6
518.0,3.913750687688695,26.6
519.0,3.9134230795035223,26.6
520.0,3.913133143240523,26.6
521.0,3.912843206977524,26.6
522.0,3.9125532707145254,26.6
523.0,3.9122633344515263,26.6
524.0,3.911973398188527,26.6
525.0,3.9115669238510566,26.6
526.0,3.911093525662529,26.7
527.0,3.910771452532707,26.6
528.0,3.910413653136531,26.7
529.0,3.9101237168735326,26.7
530.0,3.9097675612210665,26.7
531.0,3.909243844347534,26.7
532.0,3.908953908084535,26.7
533.0,3.9086639718215364,26.7
534.0,3.9083740355585372,26.6
535.0,3.9080840992955386,26.7
536.0,3.907792217376719,26.7
537.0,3.9074056356927205,26.7
538.0,3.907114290506541,26.7
539.0,3.906548708487085,26.7
540.0,3.9062344179805435,26.7
541.0,3.9059444817175444,26.7
542.0,3.9056545454545457,26.7
543.0,3.9053646091915466,26.7
544.0,3.9050746729285475,26.7
545.0,3.90449771888628,26.7
546.0,3.9040948004025493,26.7
547.0,3.9038048641395506,26.7
548.0,3.9035149278765515,26.7
549.0,3.9032249916135524,26.7
550.0,3.9029350553505533,26.7
551.0,3.902490238175109,26.7
552.0,3.9020551828245553,26.7
553.0,3.9015855753102984,26.7
554.0,3.9010753102985576,26.7
555.0,3.9007853740355585,26.7
556.0,3.9004954377725594,26.7
557.0,3.9002055015095607,26.7
558.0,3.8998311304931232,26.7
559.0,3.8993256289835623,26.7
560.0,3.8990356927205636,26.9
561.0,3.898727675276753,26.7
562.0,3.898311640389131,26.7
563.0,3.8977658839315668,26.7
564.0,3.8974759476685676,26.7
565.0,3.897186011405569,26.7
566.0,3.89689607514257,26.7
567.0,3.8966061388795703,26.7
568.0,3.8963162026165716,26.7
569.0,3.8960262663535725,26.9
570.0,3.8953847702113387,26.7
571.0,3.895046393827575,26.7
572.0,3.8947564575645757,26.7
573.0,3.8944665213015766,26.7
574.0,3.893729755115733,26.8
575.0,3.893286648775579,26.9
576.0,3.8929967125125797,26.8
577.0,3.892449144582355,26.8
578.0,3.8920168399865815,26.9
579.0,3.891726903723583,26.9
580.0,3.8914369674605838,26.8
581.0,3.8911470311975846,26.8
582.0,3.8907141898691715,26.9
583.0,3.8904,26.8
584.0,3.8901544448171754,26.8
585.0,3.889687286145589,26.9
586.0,3.8893631331767864,26.9
587.0,3.8889148272391814,26.9
588.0,3.8884174773565916,26.9
589.0,3.8881275410935925,26.9
590.0,3.887837604830594,26.9
591.0,3.8875476685675947,26.9
592.0,3.887215464609192,26.9
593.0,3.8866677960415967,26.9
594.0,3.886370479704797,26.9
595.0,3.8859637705467964,26.9
596.0,3.8850979872525997,26.9
597.0,3.8848080509896006,26.9
598.0,3.884518114726602,26.9
599.0,3.884228178463603,26.9
600.0,3.883938242200604,26.9
601.0,3.883648305937605,26.7
602.0,3.8830361959074136,26.7
603.0,3.882668433411607,26.9
604.0,3.882156994297216,26.9
605.0,3.882,26.9
606.0,3.8815972492452198,26.9
607.0,3.881208688359611,26.9
608.0,3.880918752096612,26.9
609.0,3.880628815833613,26.9
610.0,3.8801240523314324,26.9
611.0,3.879648943307615,26.9
612.0,3.879359007044616,26.9
613.0,3.878938141563234,26.9
614.0,3.878479134518618,26.9
615.0,3.8780783965112375,26.9
616.0,3.87759926199262,26.9
617.0,3.877188426702449,26.9
618.0,3.876619389466622,26.9
619.0,3.8763294532036228,26.9
620.0,3.876039516940624,26.9
621.0,3.875749580677625,26.9
622.0,3.875419288829252,27.1
623.0,3.8748697081516266,26.9
624.0,3.874579771888628,27.1
625.0,3.8742762831264677,27.1
626.0,3.87359989936263,27.1
627.0,3.873309963099631,27.1
628.0,3.8730200268366324,27.1
629.0,3.8727300905736333,27.1
630.0,3.8721803086212683,27.1
631.0,3.871850218047635,27.1
632.0,3.871560281784636,27.1
633.0,3.871040691043274,27.1
634.0,3.8706072123448507,27.1
635.0,3.870290472995639,27.1
636.0,3.8698010734652803,27.1
637.0,3.869410600469641,27.1
638.0,3.868941328413284,27.1
639.0,3.868530727943643,27.1
640.0,3.868240791680644,27.0
641.0,3.8677519959745053,27.0
642.0,3.867260919154646,27.1
643.0,3.8669709828916474,27.1
644.0,3.866681046628648,27.1
645.0,3.866282220731298,27.1
646.0,3.86580117410265,27.1
647.0,3.8655112378396512,27.1
648.0,3.865221301576652,27.1
649.0,3.864839852398524,27.1
650.0,3.8642414290506544,27.1
651.0,3.8639514927876553,27.1
652.0,3.8636231130493126,27.1
653.0,3.8630716202616573,27.1
654.0,3.862781683998658,27.1
655.0,3.8624752432069775,27.3
656.0,3.8616054344179807,27.1
657.0,3.861215833612882,27.1
658.0,3.860921938946662,27.1
659.0,3.860632002683663,27.1
660.0,3.8600841328413282,27.1
661.0,3.8597521301576654,27.3
662.0,3.8594621938946663,27.1
663.0,3.859172257631667,27.1
664.0,3.8586646427373363,27.1
665.0,3.858223180140892,27.2
666.0,3.8579024488426703,27.3
667.0,3.857612512579671,27.3
668.0,3.8573225763166725,27.3
669.0,3.8568652801073466,27.2
670.0,3.856442703790674,27.1
671.0,3.856005535055351,27.2
672.0,3.8557,27.2
673.0,3.8554034216705806,27.2
674.0,3.854882958738678,27.2
675.0,3.854593022475679,27.2
676.0,3.854109258638041,27.3
677.0,3.8534131499496813,27.2
678.0,3.8531232136866826,27.2
679.0,3.852833277423683,27.3
680.0,3.8524677960415965,27.3
681.0,3.8518534048976854,27.1
682.0,3.8515634686346862,27.3
683.0,3.851247064743375,27.1
684.0,3.8507,27.3
685.0,3.8506873196913785,27.3
686.0,3.8501074471653807,27.3
687.0,3.8498137873196914,27.3
688.0,3.8495238510566923,27.3
689.0,3.848879134518618,27.3
690.0,3.8485439785306945,27.3
691.0,3.8482540422676954,27.3
692.0,3.8477282120093927,27.3
693.0,3.8476,27.3
694.0,3.8471684669573967,27.3
695.0,3.846794297215699,27.3
696.0,3.8460478698423346,27.3
697.0,3.8457,27.3
698.0,3.845348976853405,27.3
699.0,3.8449345521637035,27.3
700.0,3.8446446159007044,27.3
701.0,3.844209359275411,27.3
702.0,3.8437647433747064,27.3
703.0,3.8434748071117073,27.3
704.0,3.8431848708487086,27.3
705.0,3.842859912780946,27.3
706.0,3.8425049983227106,27.3
707.0,3.842130124119423,27.3
708.0,3.8416251257967127,27.3
709.0,3.8413351895337136,27.3
710.0,3.840990506541429,27.3
711.0,3.8404553170077156,27.3
712.0,3.8401653807447165,27.3
713.0,3.839867259308957,27.3
714.0,3.8394710164374373,27.3
715.0,3.8388955719557196,27.3
716.0,3.8386056356927205,27.3
717.0,3.838031398859443,27.3
718.0,3.8377257631667225,27.3
719.0,3.837435826903724,27.3
720.0,3.8371458906407248,27.5
721.0,3.8368559543777256,27.3
722.0,3.8362540422676954,27.3
723.0,3.8358760818517275,27.3
724.0,3.835586145588729,27.3
725.0,3.8350924186514592,27.4
726.0,3.834706273062731,27.4
727.0,3.8344163367997317,27.3
728.0,3.8341264005367326,27.3
729.0,3.8338364642737335,27.3
730.0,3.8334953706809793,27.3
731.0,3.833156591747736,27.3
732.0,3.8327333109694735,27.3
733.0,3.8322767192217375,27.3
734.0,3.831986782958739,27.4
735.0,3.8316968466957397,27.5
736.0,3.8313138208654816,27.4
737.0,3.8308169741697418,27.4
738.0,3.830429755115733,27.5
739.0,3.8298371016437436,27.3
740.0,3.8294943307614897,27.5
741.0,3.829,27.5
742.0,3.8289672928547467,27.3
743.0,3.8286773565917476,27.5
744.0,3.828374840657497,27.5
745.0,3.8277974840657496,27.5
746.0,3.827507547802751,27.3
747.0,3.8271234820530027,27.5
748.0,3.826827675276753,27.3
749.0,3.826537739013754,27.5
750.0,3.8262478027507547,27.3
751.0,3.8257157329755116,27.5
752.0,3.8253679302247567,27.5
753.0,3.825077993961758,27.5
754.0,3.824788057698759,27.5
755.0,3.82449812143576,27.5
756.0,3.8239524320697753,27.4
757.0,3.8237,27.5
758.0,3.823356625293526,27.5
759.0,3.822938376383764,27.4
760.0,3.8224968802415296,27.4
761.0,3.822058503857766,27.5
762.0,3.821768567594767,27.5
763.0,3.821316806440792,27.4
764.0,3.8209,27.4
765.0,3.82069751761154,27.4
766.0,3.820208822542771,27.4
767.0,3.8199188862797717,27.5
768.0,3.819628950016773,27.4
769.0,3.819339013753774,27.4
770.0,3.819049077490775,27.5
771.0,3.8187591412277757,27.4
772.0,3.8184692049647766,27.4
773.0,3.8181723582690372,27.4
774.0,3.817778664877558,27.4
775.0,3.81719939617578,27.4
776.0,3.816909459912781,27.4
777.0,3.816619523649782,27.4
778.0,3.816329587386783,27.4
779.0,3.8160396511237837,27.4
780.0,3.815749714860785,27.4
781.0,3.815459778597786,27.4
782.0,3.8151698423347873,27.4
783.0,3.8143663535726264,27.4
784.0,3.8141,27.4
785.0,3.81390003354579,27.4
786.0,3.813610097282791,27.4
787.0,3.813140322039584,27.4
788.0,3.8129,27.4
789.0,3.812580576987588,27.4
790.0,3.812150352230795,27.5
791.0,3.811813887957061,27.5
792.0,3.811470479704797,27.5
793.0,3.811180543441798,27.5
794.0,3.810890607178799,27.4
795.0,3.8105013418316003,27.4
796.0,3.8101,27.5
797.0,3.809941596779604,27.5
798.0,3.8095,27.4
799.0,3.8094409258638042,27.4
800.0,3.809085642401879,27.6
801.0,3.808461053337806,27.4
802.0,3.808171117074807,27.6
803.0,3.8078811808118083,27.4
804.0,3.807591244548809,27.4
805.0,3.8073013082858105,27.6
806.0,3.807011372022811,27.6
807.0,3.806442871519624,27.6
808.0,3.806131499496813,27.6
809.0,3.8058415632338143,27.4
810.0,3.805468835961087,27.6
811.0,3.8051616907078163,27.4
812.0,3.804871754444817,27.4
813.0,3.804581818181818,27.4
814.0,3.804291881918819,27.4
815.0,3.8040019456558203,27.5
816.0,3.803712009392821,27.6
817.0,3.803422073129822,27.6
818.0,3.8031321368668234,27.6
819.0,3.8028422006038243,27.6
820.0,3.8025030191211004,27.5
821.0,3.8021623280778263,27.5
822.0,3.801872391814827,27.6
823.0,3.801582455551828,27.6
824.0,3.8012925192888294,27.6
825.0,3.8010025830258303,27.5
826.0,3.8006252935256626,27.5
827.0,3.8002,27.5
828.0,3.800132774236833,27.4
829.0,3.7998428379738343,27.6
830.0,3.7995372022811136,27.6
831.0,3.7991629654478363,27.6
832.0,3.798819087554512,27.4
833.0,3.798,27.6
834.0,3.797993156658839,27.6
835.0,3.79770322039584,27.6
836.0,3.7974132841328414,27.6
837.0,3.7971233478698423,27.6
838.0,3.7968334116068436,27.6
839.0,3.7965434753438445,27.6
840.0,3.796171385441127,27.6
841.0,3.795863602817846,27.6
842.0,3.7955736665548474,27.6
843.0,3.7952837302918483,27.6
844.0,3.7949937940288496,27.6
845.0,3.7947038577658505,27.6
846.0,3.7944139215028514,27.6
847.0,3.7941239852398523,27.6
848.0,3.793834048976853,27.6
849.0,3.7935441127138545,27.6
850.0,3.7932055686011408,27.6
851.0,3.7928642401878565,27.6
852.0,3.7925743039248574,27.6
853.0,3.7922843676618587,27.6
854.0,3.7919944313988596,27.6
855.0,3.7918,27.6
856.0,3.791629117745723,27.6
857.0,3.7912,27.6
858.0,3.791069372693727,27.6
859.0,3.7905447500838645,27.6
860.0,3.790239751761154,27.6
861.0,3.7898648775578665,27.6
862.0,3.7895749412948674,27.6
863.0,3.7892850050318683,27.6
864.0,3.7889950687688696,27.7
865.0,3.7887051325058705,27.6
866.0,3.788415196242872,27.6
867.0,3.7881252599798727,27.6
868.0,3.7878353237168736,27.6
869.0,3.7875453874538745,27.7
870.0,3.7872554511908754,27.6
871.0,3.7868873532371685,27.6
872.0,3.786575578664878,27.6
873.0,3.7865,27.6
