time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1145,4.065415844739032,24.8,24.80000000000001,True,prefix,SPM_with_SPMe_parameters
1.0,4.1145,4.056776244944619,24.8,24.80210352429077,True,prefix,SPM_with_SPMe_parameters
2.0,4.1083,4.051475647867115,24.8,24.804199835872964,True,prefix,SPM_with_SPMe_parameters
3.0,4.1037,4.047557164334687,24.8,24.80629133393495,True,prefix,SPM_with_SPMe_parameters
4.0,4.0997,4.0443635007492595,24.7,24.808378857105822,True,prefix,SPM_with_SPMe_parameters
5.0,4.0966,4.041632632002472,24.8,24.81046287001243,True,prefix,SPM_with_SPMe_parameters
6.0,4.0935,4.03922307041093,24.8,24.812543690470307,True,prefix,SPM_with_SPMe_parameters
7.0,4.0907,4.037050854995892,24.8,24.814621551676964,True,prefix,SPM_with_SPMe_parameters
8.0,4.0882,4.035066584284015,24.9,24.81669662895274,True,prefix,SPM_with_SPMe_parameters
9.0,4.086,4.0332366686909475,24.7,24.818769061866135,True,prefix,SPM_with_SPMe_parameters
10.0,4.0838,4.031535723475677,24.8,24.820838966709516,True,prefix,SPM_with_SPMe_parameters
11.0,4.0817,4.029944345298203,24.8,24.822906442266913,True,prefix,SPM_with_SPMe_parameters
12.0,4.0801,4.028447881792486,24.7,24.82497157323678,True,prefix,SPM_with_SPMe_parameters
13.0,4.0783,4.02703519365088,24.7,24.827034432456912,True,prefix,SPM_with_SPMe_parameters
14.0,4.0767,4.025696929201391,24.8,24.829095084743017,True,prefix,SPM_with_SPMe_parameters
15.0,4.0749,4.024426231337081,24.7,24.831153585196148,True,prefix,SPM_with_SPMe_parameters
16.0,4.0733,4.023216594919819,24.7,24.833209985156543,True,prefix,SPM_with_SPMe_parameters
17.0,4.0718,4.022062536457897,24.7,24.835264331220685,True,prefix,SPM_with_SPMe_parameters
18.0,4.0705,4.020959498301881,24.7,24.837316665182357,True,prefix,SPM_with_SPMe_parameters
19.0,4.069,4.019903460804578,24.7,24.839367025763977,True,prefix,SPM_with_SPMe_parameters
20.0,4.0674,4.018891003804815,24.7,24.841415448353473,True,prefix,SPM_with_SPMe_parameters
21.0,4.0662,4.0179190186408045,24.8,24.84346196619606,True,prefix,SPM_with_SPMe_parameters
22.0,4.0649,4.016985000878515,24.8,24.845506608695416,True,prefix,SPM_with_SPMe_parameters
23.0,4.0637,4.016086574911832,24.7,24.84754940403468,True,prefix,SPM_with_SPMe_parameters
24.0,4.0625,4.0152215999249945,24.7,24.84959037848813,True,prefix,SPM_with_SPMe_parameters
25.0,4.0612,4.014388399299105,24.8,24.851629554990836,True,prefix,SPM_with_SPMe_parameters
26.0,4.0597,4.0135850079670465,24.9,24.853666958119334,True,prefix,SPM_with_SPMe_parameters
27.0,4.0587,4.01281009947195,24.8,24.85570260748409,True,prefix,SPM_with_SPMe_parameters
28.0,4.0578,4.01206205649703,24.8,24.857736525099142,True,prefix,SPM_with_SPMe_parameters
29.0,4.0566,4.011339661118716,24.7,24.859768729172742,True,prefix,SPM_with_SPMe_parameters
30.0,4.0559,4.01064167261109,25.0,24.861799238343792,True,prefix,SPM_with_SPMe_parameters
31.0,4.0547,4.00996696612518,24.9,24.86382807002576,True,prefix,SPM_with_SPMe_parameters
32.0,4.0538,4.009314524039628,24.9,24.865855240489225,True,prefix,SPM_with_SPMe_parameters
33.0,4.0528,4.008683380737692,24.9,24.867880765650682,True,prefix,SPM_with_SPMe_parameters
34.0,4.0516,4.008072672034104,24.9,24.86990466009496,True,prefix,SPM_with_SPMe_parameters
35.0,4.0507,4.00748155128827,24.8,24.871926938387617,True,prefix,SPM_with_SPMe_parameters
36.0,4.0497,4.006909274377077,24.9,24.873947613746907,True,prefix,SPM_with_SPMe_parameters
37.0,4.0488,4.006355069930811,24.9,24.87596669994224,True,prefix,SPM_with_SPMe_parameters
38.0,4.0479,4.005818278029115,24.8,24.877984209182955,True,prefix,SPM_with_SPMe_parameters
39.0,4.0473,4.005298292333628,24.7,24.880000152908963,True,prefix,SPM_with_SPMe_parameters
40.0,4.0463,4.004794519074814,24.8,24.88201454243938,True,prefix,SPM_with_SPMe_parameters
41.0,4.0454,4.004306299891715,24.7,24.88402739035655,True,prefix,SPM_with_SPMe_parameters
42.0,4.0448,4.0038331710443105,24.9,24.886038705950853,True,prefix,SPM_with_SPMe_parameters
43.0,4.0435,4.003374650841003,24.9,24.888048498830585,True,prefix,SPM_with_SPMe_parameters
44.0,4.0429,4.002930206084469,24.9,24.89005677975473,True,prefix,SPM_with_SPMe_parameters
45.0,4.0423,4.002499350977789,24.9,24.8920635586922,True,prefix,SPM_with_SPMe_parameters
46.0,4.0414,4.00208168634567,24.7,24.894068843909793,True,prefix,SPM_with_SPMe_parameters
47.0,4.0407,4.001676805599461,24.9,24.896072643866432,True,prefix,SPM_with_SPMe_parameters
48.0,4.0398,4.001284240549876,24.7,24.89807496882247,True,prefix,SPM_with_SPMe_parameters
49.0,4.0392,4.000903637798655,24.9,24.90007582624196,True,prefix,SPM_with_SPMe_parameters
50.0,4.0386,4.000534630133696,24.7,24.902075224071325,True,prefix,SPM_with_SPMe_parameters
51.0,4.0376,4.000176858211483,24.7,24.904073170275126,True,prefix,SPM_with_SPMe_parameters
52.0,4.037,3.999829965565037,24.7,24.9060696730333,True,prefix,SPM_with_SPMe_parameters
53.0,4.0364,3.99949363342474,24.9,24.90806473938261,True,prefix,SPM_with_SPMe_parameters
54.0,4.0355,3.9991675477498454,24.8,24.910058376428424,True,prefix,SPM_with_SPMe_parameters
55.0,4.0345,3.9988513979221967,24.7,24.91205059149746,True,prefix,SPM_with_SPMe_parameters
56.0,4.0339,3.998544891254944,24.7,24.914041391405533,True,prefix,SPM_with_SPMe_parameters
57.0,4.0336,3.99824774862897,24.7,24.91603078262642,True,prefix,SPM_with_SPMe_parameters
58.0,4.033,3.997959697435951,24.8,24.918018771613788,True,prefix,SPM_with_SPMe_parameters
59.0,4.0321,3.997680455978863,24.7,24.920005365524787,True,prefix,SPM_with_SPMe_parameters
60.0,4.0314,3.9974097809131535,24.9,24.921990569996808,True,prefix,SPM_with_SPMe_parameters
61.0,4.0308,3.997147428347155,24.7,24.923974390903254,True,prefix,SPM_with_SPMe_parameters
62.0,4.0302,3.996893163397832,24.8,24.925956833897885,True,prefix,SPM_with_SPMe_parameters
63.0,4.0296,3.9966467597307256,24.8,24.92793790441482,True,prefix,SPM_with_SPMe_parameters
64.0,4.0293,3.996407976325625,24.7,24.92991760884337,True,prefix,SPM_with_SPMe_parameters
65.0,4.0283,3.9961765817464285,24.9,24.93189595336048,True,prefix,SPM_with_SPMe_parameters
66.0,4.028,3.9959523832486066,24.9,24.933872942335086,True,prefix,SPM_with_SPMe_parameters
67.0,4.0271,3.9957351782850696,24.7,24.935848580792708,True,prefix,SPM_with_SPMe_parameters
68.0,4.0265,3.995524770747183,24.7,24.93782287358141,True,prefix,SPM_with_SPMe_parameters
69.0,4.0259,3.9953209706554693,24.9,24.939795825371732,True,prefix,SPM_with_SPMe_parameters
70.0,4.0256,3.995123552970273,24.8,24.94176744322823,True,prefix,SPM_with_SPMe_parameters
71.0,4.0249,3.994932348813572,24.9,24.943737731021486,True,prefix,SPM_with_SPMe_parameters
72.0,4.0246,3.994747183666229,24.9,24.945706693114403,True,prefix,SPM_with_SPMe_parameters
73.0,4.024,3.9945678835040033,24.7,24.947674334011936,True,prefix,SPM_with_SPMe_parameters
74.0,4.0234,3.9943942789853706,24.9,24.949640658091994,True,prefix,SPM_with_SPMe_parameters
75.0,4.0228,3.994226198472025,24.9,24.951605670177003,True,prefix,SPM_with_SPMe_parameters
76.0,4.0225,3.9940634574556273,24.9,24.953569376502116,True,prefix,SPM_with_SPMe_parameters
77.0,4.0218,3.9939059118980076,24.9,24.95553178016911,True,prefix,SPM_with_SPMe_parameters
78.0,4.0215,3.993753406532556,24.9,24.957492885432657,True,prefix,SPM_with_SPMe_parameters
79.0,4.0209,3.993605790063958,24.9,24.95945269643778,True,prefix,SPM_with_SPMe_parameters
80.0,4.0203,3.993462915052999,24.9,24.961411217216494,True,prefix,SPM_with_SPMe_parameters
81.0,4.02,3.9933246378024907,24.9,24.963368451684573,True,prefix,SPM_with_SPMe_parameters
82.0,4.019,3.9931908182448743,24.9,24.96532440363802,True,prefix,SPM_with_SPMe_parameters
83.0,4.0187,3.993061319832144,24.9,24.967279076749662,True,prefix,SPM_with_SPMe_parameters
84.0,4.0181,3.992935984273175,24.9,24.969232477373794,True,prefix,SPM_with_SPMe_parameters
85.0,4.0178,3.9928146847270143,24.9,24.9711846087838,True,prefix,SPM_with_SPMe_parameters
86.0,4.0172,3.9926972986106035,24.9,24.97313547397266,True,prefix,SPM_with_SPMe_parameters
87.0,4.0166,3.9925836993597414,24.9,24.975085076607172,True,prefix,SPM_with_SPMe_parameters
88.0,4.0163,3.992473763277771,25.2,24.977033420271198,True,prefix,SPM_with_SPMe_parameters
89.0,4.0159,3.9923673694538793,24.9,24.978980508464133,True,prefix,SPM_with_SPMe_parameters
90.0,4.0156,3.992264399684377,24.9,24.980926344599993,True,prefix,SPM_with_SPMe_parameters
91.0,4.015,3.9921647383972783,24.9,24.982870932006165,True,prefix,SPM_with_SPMe_parameters
92.0,4.0147,3.9920682670019434,25.0,24.984814274642588,True,prefix,SPM_with_SPMe_parameters
93.0,4.0144,3.9919748560907227,24.9,24.986756378201278,True,prefix,SPM_with_SPMe_parameters
94.0,4.0138,3.991884409517995,24.9,24.98869724434462,True,prefix,SPM_with_SPMe_parameters
95.0,4.0135,3.9917968192528956,24.9,24.990636876471683,True,prefix,SPM_with_SPMe_parameters
96.0,4.0128,3.9917119794052724,24.9,24.992575277941512,True,prefix,SPM_with_SPMe_parameters
97.0,4.0125,3.991629786170374,25.0,24.994512452073877,True,prefix,SPM_with_SPMe_parameters
98.0,4.0116,3.9915501377759157,25.0,24.996448402151543,True,prefix,SPM_with_SPMe_parameters
99.0,4.0116,3.9914729344317337,24.9,24.99838313142112,True,prefix,SPM_with_SPMe_parameters
100.0,4.011,3.991398078281722,24.9,25.000316643094834,True,prefix,SPM_with_SPMe_parameters
101.0,4.0107,3.9913254689085993,24.9,25.002248940969253,True,prefix,SPM_with_SPMe_parameters
102.0,4.0104,3.9912550126582556,24.9,25.004180028161272,True,prefix,SPM_with_SPMe_parameters
103.0,4.0101,3.9911866179451843,24.9,25.006109907714233,True,prefix,SPM_with_SPMe_parameters
104.0,4.0094,3.9911201936152705,25.1,25.008038582829897,True,prefix,SPM_with_SPMe_parameters
105.0,4.0091,3.991055650187457,24.9,25.00996605669627,True,prefix,SPM_with_SPMe_parameters
106.0,4.0088,3.9909928998148083,25.0,25.011892332489822,True,prefix,SPM_with_SPMe_parameters
107.0,4.0085,3.9909318562466596,24.9,25.01381741337758,True,prefix,SPM_with_SPMe_parameters
108.0,4.0082,3.990872434791575,25.0,25.01574130251913,True,prefix,SPM_with_SPMe_parameters
109.0,4.0079,3.9908145534980366,25.0,25.017664002829974,True,prefix,SPM_with_SPMe_parameters
110.0,4.0073,3.990758135070428,24.9,25.019585516575773,True,prefix,SPM_with_SPMe_parameters
111.0,4.007,3.9907030966355124,24.9,25.02150584739468,True,prefix,SPM_with_SPMe_parameters
112.0,4.0066,3.9906493599893778,24.9,25.02342499829166,True,prefix,SPM_with_SPMe_parameters
113.0,4.0063,3.9905968483766774,24.9,25.025342972256908,True,prefix,SPM_with_SPMe_parameters
114.0,4.006,3.9905454864610883,24.9,25.0272597722676,True,prefix,SPM_with_SPMe_parameters
115.0,4.0057,3.9904952002965177,24.9,25.02917540128874,True,prefix,SPM_with_SPMe_parameters
116.0,4.0054,3.99044591729874,24.9,25.031089862274484,True,prefix,SPM_with_SPMe_parameters
117.0,4.0048,3.990397566217486,24.9,25.033003158169436,True,prefix,SPM_with_SPMe_parameters
118.0,4.0045,3.9903500805005883,25.1,25.03491529113296,True,prefix,SPM_with_SPMe_parameters
119.0,4.0042,3.9903033912927386,24.9,25.036826264118417,True,prefix,SPM_with_SPMe_parameters
120.0,4.0035,3.990257430681449,25.1,25.03873608014976,True,prefix,SPM_with_SPMe_parameters
121.0,4.0032,3.990212133051855,24.9,25.04064474200203,True,prefix,SPM_with_SPMe_parameters
122.0,4.0029,3.990167434059433,25.1,25.04255225242946,True,prefix,SPM_with_SPMe_parameters
123.0,4.0026,3.9901232706099976,25.1,25.044458614166444,True,prefix,SPM_with_SPMe_parameters
124.0,4.0023,3.9900795808405496,25.1,25.046363829927486,True,prefix,SPM_with_SPMe_parameters
125.0,4.002,3.9900363041006903,25.0,25.048267902407588,True,prefix,SPM_with_SPMe_parameters
126.0,4.0017,3.9899933808637367,25.1,25.05017083427464,True,prefix,SPM_with_SPMe_parameters
