time_s,measured_V,fitted_V,measured_C,fitted_C,model_covers_time
0.0,4.1189,4.079059139459407,25.0,25.0,True
1.0,4.1189,4.075881841734279,25.0,25.005656730498913,True
2.0,4.113955585374035,4.07282280926576,24.9,25.0113221794889,True
3.0,4.110272358269037,4.069880561391811,25.0,25.016996986457002,True
4.0,4.10669647769205,4.067053358253195,25.0,25.022681316150397,True
5.0,4.1036199597450524,4.064337344315725,25.0,25.02837505531147,True
6.0,4.10110318685005,4.061727493907796,24.9,25.034077923858717,True
7.0,4.098457497484066,4.059218385090968,25.0,25.039789555449715,True
8.0,4.096190405904059,4.056804651534927,25.0,25.04550954421427,True
9.0,4.094134015431063,4.054481108431962,24.9,25.051237456844433,True
10.0,4.092038007380074,4.052242792520871,25.0,25.056972842750838,True
11.0,4.090101107011071,4.050084999718698,25.0,25.062715238340957,True
12.0,4.08850382422006,4.048003315037818,25.0,25.068464177277235,True
13.0,4.0868285810130836,4.045993625947973,25.0,25.074219197009256,True
14.0,4.085204461590071,4.044052096407547,24.9,25.079979839105363,True
15.0,4.083556055015096,4.042175161790203,24.9,25.085745650565627,True
16.0,4.081905098960081,4.040359488607177,25.0,25.091516186931642,True
17.0,4.0805413619590745,4.038601946283385,24.9,25.097291010943195,True
18.0,4.079324589064072,4.036899667495545,25.0,25.1030696921448,True
19.0,4.078019792016102,4.035249905850179,25.0,25.108851811765987,True
20.0,4.0765063737001,4.033650190666235,25.0,25.1146369566427,True
21.0,4.075115800067092,4.032098113632224,25.0,25.120424728397836,True
22.0,4.073885608856089,4.030591514106944,25.0,25.126214734638836,True
23.0,4.07279439785307,4.029128251130971,25.0,25.13200659803789,True
24.0,4.071846628648105,4.0277064409453365,25.0,25.137799947734607,True
25.0,4.070606373700101,4.02632431697629,25.0,25.143594423676063,True
26.0,4.069484971486078,4.024980058188349,25.0,25.149389678951707,True
27.0,4.068549178128145,4.02367216302093,25.0,25.155185373193945,True
28.0,4.067045353908084,4.0223991917487405,25.0,25.160981176749374,True
29.0,4.066172827910098,4.021159619308212,25.0,25.16677677184242,True
30.0,4.065206373700101,4.019952189691316,24.9,25.17257184840389,True
31.0,4.064047903388125,4.0187756718784176,25.0,25.1783661066454,True
32.0,4.063166118752097,4.01762885488877,25.0,25.18415925541808,True
33.0,4.062207011070111,4.016510629290714,25.0,25.18995101357848,True
