episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
40,1796,0.10714999999999997,-275.3865352417742,11325.6962890625,True,False,,"[0.15750617656337304, 0.47350321397609996, 0.367493611636151]",630.0360407999999
41,1847,0.09589999999999999,-190.5808682248126,7930.47021484375,True,False,,"[0.1, 0.2, 0.3]",649.3786827000001
42,1889,0.08442499999999997,-255.59701181661774,7960.86181640625,True,False,,"[0.3, 0.5, 0.7]",662.3701328999998
43,1949,0.07497500000000001,-236.7887789855886,2629.19091796875,False,False,,"[0.4180090554449295, 0.226176866378453, 0.172897847322049]",678.5746778999999
44,1974,0.061475,-77.09851510713897,2569.099609375,True,False,,"[0.654163600748811, 0.5304845896906552, 0.7206718264059963]",689.1029753999999
45,2034,0.05585000000000001,-485.0973280588973,8080.53759765625,False,False,,"[0.1, 0.2, 0.3]",705.0668388000001
46,2071,0.04999999999999999,-169.47677253221457,10651.9052734375,True,False,,"[0.3, 0.5, 0.7]",811.6524185999999
47,2131,0.04999999999999999,-208.0851551773136,10967.091796875,False,False,,"[0.2941785236701461, 0.4727409661240164, 0.291250477292221]",825.2355319000001
48,2162,0.04999999999999999,-165.7824858628682,4934.48779296875,True,False,,"[0.28201468216023573, 0.5360232722597347, 0.6710485690631988]",834.6544696999997
49,2214,0.04999999999999999,-126.27477369054843,5136.3837890625,True,False,,"[0.1, 0.2, 0.3]",849.4225331999999
50,2274,0.04999999999999999,-259.328937144536,5166.2216796875,False,False,,"[0.3, 0.5, 0.7]",863.3853656999997
51,2334,0.04999999999999999,-206.86647325586856,5234.8671875,False,False,,"[0.24586480986150316, 0.44032205151420356, 0.3401347179734302]",877.2394272999998
52,2394,0.04999999999999999,-302.3800200280534,7950.80078125,False,False,,"[0.5246294537354806, 0.3253297317280929, 0.6465677854457363]",891.8026987999999
53,2454,0.04999999999999999,-408.86525802806176,2542.614501953125,False,True,,"[0.1, 0.2, 0.3]",905.9026427000001
54,2500,0.04999999999999999,-404.5247951690077,7563.96337890625,False,False,,"[0.3, 0.5, 0.7]",917.3970545
