time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.10643667231544218,3.315589231132484,298.15,0.0,-1
0.0,2,charge,0.14802540337137657,3.4493973252164984,298.15,0.0,-1
0.0,3,charge,0.41474545526144413,3.7045283531837354,298.15,0.0,-1
0.0,1,charge,0.10643667231544218,3.315589231132484,298.15,7.5,0
0.0,1,charge,0.10643667231544247,3.4894037528647512,298.15,7.5,0
0.0,2,charge,0.14802540337137657,3.4493973252164984,298.15,7.5,0
0.0,2,charge,0.14802540337137662,3.6191473868683772,298.15,7.5,0
0.0,3,charge,0.41474545526144413,3.7045283531837354,298.15,3.0,0
0.0,3,charge,0.41474545526144335,3.7833322060260306,298.15,3.0,0
0.9999999999999999,1,charge,0.10692600767782023,3.5042252290233566,298.15584003654084,7.5,0
0.9999999999999999,2,charge,0.14854379890836755,3.6275683314540874,298.15492456690714,7.5,0
0.9999999999999999,3,charge,0.4149625753703846,3.786272330772273,298.15078385817424,3.0,0
2.0,1,charge,0.1074153430401982,3.512126221631423,298.1616930317092,7.5,0
2.0,2,charge,0.14906219444535865,3.6323147423594726,298.1598643322914,7.5,0
2.0,3,charge,0.41517969547932454,3.7882322753063025,298.151571042903,3.0,0
3.0,1,charge,0.10790467840257706,3.5183846042043965,298.16756348120293,7.5,0
3.0,2,charge,0.14958058998234972,3.63606368983232,298.1648218733436,7.5,0
3.0,3,charge,0.41539681558826325,3.7897997548718787,298.152361428708,3.0,0
4.0,1,charge,0.10839401376495482,3.5237926159918276,298.1734526900084,7.5,0
4.0,2,charge,0.15009898551934,3.639292284661125,298.1697978153682,7.5,0
4.0,3,charge,0.4156139356972032,3.7911570677442965,298.1531548946209,3.0,0
5.0,1,charge,0.10888334912733279,3.52865879688725,298.17936124547936,7.5,0
5.0,2,charge,0.1506173810563311,3.6421908907059,298.1747923744031,7.5,0
5.0,3,charge,0.4158310558061432,3.792380375593913,298.1539513329998,3.0,0
6.0,1,charge,0.10937268448971163,3.5331393806131595,298.1852894416896,7.5,0
6.0,2,charge,0.15113577659332225,3.644856144416007,298.17980560703216,7.5,0
6.0,3,charge,0.41604817591508186,3.793508582241052,298.15475064639213,3.0,0
7.0,1,charge,0.10986201985208933,3.5373261190880503,298.19123742126106,7.5,0
7.0,2,charge,0.15165417213031332,3.6473448477524446,298.18483749095395,7.5,0
7.0,3,charge,0.4162652960240219,3.7945644072587514,298.1555527450085,3.0,0
7.999999999999999,1,charge,0.11035135521446736,3.541278101057984,298.19720523512206,7.5,0
7.999999999999999,2,charge,0.15217256766730444,3.6496933320720784,298.18988795622784,7.5,0
7.999999999999999,3,charge,0.4164824161329628,3.7955625296497626,298.1563575449395,3.0,0
9.0,1,charge,0.11084069057684623,3.5450356803600593,298.2031928703463,7.5,0
9.0,2,charge,0.15269096320429532,3.651926509442994,298.1949568998384,7.5,0
9.0,3,charge,0.41669953624190276,3.7965128740730063,298.1571649669,3.0,0
10.0,1,charge,0.11133002593922392,3.5486280921682827,298.20920026601306,7.5,0
10.0,2,charge,0.15320935874128647,3.6540622649561367,298.20004419242235,7.5,0
10.0,3,charge,0.41691665635084013,3.7974226780244917,298.1579749352882,3.0,0
11.0,1,charge,0.11181936130160194,3.552077060685108,298.21522732101676,7.5,0
11.0,2,charge,0.15372775427827753,3.6561138506435147,298.20514968143743,7.5,0
11.0,3,charge,0.4171337764597814,3.798297343365581,298.15878737750165,3.0,0
12.0,1,charge,0.11230869666398081,3.555399301703304,298.2212738993786,7.5,0
12.0,2,charge,0.1542461498152686,3.6580914319488884,298.210273193075,7.5,0
12.0,3,charge,0.41735089656872143,3.799141026955781,298.15960222342966,3.0,0
13.0,1,charge,0.11279803202635856,3.558607952429329,298.22733983362156,7.5,0
13.0,2,charge,0.15476454535225972,3.6600029203677575,298.2154145332136,7.5,0
13.0,3,charge,0.4175680166776601,3.799957041195685,298.1604194050571,3.0,0
