time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature
630.0,3,0.36192430966188416,0.02230820516755786,3.6647191516064863,298.4988912473406,0.0,3.6661952972196414,3.668387471075694,298.50165163204747,-0.75,-0.11541025837789304,-0.0,-0.0
720.0,1,0.33821673295213805,0.021708901938353783,3.7695520437584777,300.3012219539458,4.5,3.7577884835266113,3.7695520437584777,300.3012219539458,-0.75,-0.08544509691768912,-0.0,-0.0
720.0,2,0.368023325089801,0.021708901938353783,3.738083054576725,299.1339942422727,2.0,3.733186532481888,3.738083054576725,299.1339942422727,-0.75,-0.08544509691768912,-0.0,-0.0
720.0,3,0.3912568773964584,0.021708901938353783,3.843751994776684,298.6569349759655,4.5,3.8166620478394595,3.843751994776684,298.6569349759655,-0.75,-0.08544509691768912,-0.0,-0.0
810.0,1,0.3646852588357089,0.010911567085578677,3.7916004679535105,300.4817038452434,4.5,3.7806770671926495,3.7916004679535105,300.4817038452434,-0.75,-0.0,-0.0,-0.0
810.0,2,0.3804694973186756,0.010911567085578677,3.7480403856134017,299.159306352842,2.0,3.743049001454191,3.7480403856134017,299.159306352842,-0.75,-0.0,-0.0,-0.0
810.0,3,0.3912568773964594,0.010911567085578677,3.693380720574212,298.65295565043846,0.0,3.7026623462122448,3.726582938353677,298.6569349759655,-0.75,-0.0,-0.0,-0.0
900.0,1,0.39115378471927953,0.0008073590450547591,3.813342955873708,300.6578155390216,4.5,3.802425437117914,3.813342955873708,300.6578155390216,-0.75,-0.0,-0.0,-0.0
900.0,2,0.3929156695475489,0.0008073590450547591,3.758201838058932,299.18399310424036,2.0,3.753103044104496,3.758201838058932,299.18399310424036,-0.75,-0.0,-0.0,-0.0
900.0,3,0.39125687739646087,0.0008073590450547591,3.6890415405399617,298.6490075638689,0.0,3.6908006994025655,3.693380720574212,298.65295565043846,-0.75,-0.0,-0.0,-0.0
990.0,1,0.4176223106028503,0.00659126431201458,3.8362900435549117,300.82991486164906,4.5,3.824678372975815,3.8362900435549117,300.82991486164906,-0.75,-0.0,-0.0,-0.0
990.0,2,0.4053618417764228,0.00659126431201458,3.7686294181355438,299.20808595207296,2.0,3.763391908282187,3.7686294181355438,299.20808595207296,-0.75,-0.0,-0.0,-0.0
990.0,3,0.42058944513103474,0.00659126431201458,3.87036864005411,298.80453426015373,4.5,3.8419052758237036,3.87036864005411,298.80453426015373,-0.75,-0.0,-0.0,-0.0
1080.0,1,0.4440908364864218,0.011789065142092691,3.8608964739461875,300.9982964501485,4.5,3.8484754739759155,3.8608964739461875,300.9982964501485,-0.75,-0.0,-0.0,-0.0
1080.0,2,0.417808014005297,0.011789065142092691,3.779370181609882,299.23161136309494,2.0,3.7739734533010254,3.779370181609882,299.23161136309494,-0.75,-0.0,-0.0,-0.0
1080.0,3,0.42058944513103613,0.011789065142092691,3.7184879343059074,298.7993963134478,0.0,3.728641104645813,3.7541197663453927,298.80453426015373,-0.75,-0.0,-0.0,-0.0
1170.0,1,0.4705593623699924,0.021640771892164293,3.8862587635240464,301.16320976904285,4.5,3.873580209695773,3.8862587635240464,301.16320976904285,-0.75,-0.08203859460821465,-0.0,-0.0
1170.0,2,0.43025418623417067,0.021640771892164293,3.790427182938589,299.2545892040914,2.0,3.7848741265111303,3.790427182938589,299.2545892040914,-0.75,-0.08203859460821465,-0.0,-0.0
1170.0,3,0.42058944513103763,0.021640771892164293,3.7135444812448712,298.79429870124034,0.0,3.715557913127368,3.7184879343059074,298.7993963134478,-0.75,-0.08203859460821465,-0.0,-0.0
1260.0,1,0.49702788825356387,0.032116469586855385,3.9107706161624707,301.32434587059146,4.5,3.89864679050558,3.9107706161624707,301.32434587059146,-0.75,-0.6058234793427693,-0.0,-0.0
1260.0,2,0.44270035846304445,0.032116469586855385,3.8017492050553896,299.2770481188579,2.0,3.7960700224849235,3.8017492050553896,299.2770481188579,-0.75,-0.6058234793427693,-0.0,-0.0
1260.0,3,0.4205894451310392,0.032116469586855385,3.711643864891629,298.78924116425674,0.0,3.712472009286704,3.7135444812448712,298.79429870124034,-0.75,-0.6058234793427693,-0.0,-0.0
1350.0,1,0.5234964141371352,0.041607890322963095,3.9332963205721514,301.48261310320856,4.5,3.92221503891571,3.9332963205721514,301.48261310320856,-0.75,-1.0803945161481547,-0.0,-0.0
1350.0,2,0.45514653069191835,0.041607890322963095,3.81323474726294,299.29891574255197,2.0,3.8074840393690863,3.81323474726294,299.29891574255197,-0.75,-1.0803945161481547,-0.0,-0.0
1350.0,3,0.42384861932377077,0.041607890322963095,3.732791439186685,298.7864978264716,0.5,3.7303237755711662,3.732791439186685,298.78924116425674,-0.75,-1.0803945161481547,-0.0,-0.0
1440.0,1,0.549964940020706,0.05228560099292208,3.9538170466125067,301.638251262409,4.5,3.943694452514172,3.9538170466125067,301.638251262409,-0.75,-1.6142800496461038,-0.0,-0.0
1440.0,2,0.4675927029207924,0.05228560099292208,3.8247435078831082,299.32031519711063,2.0,3.8189934363626463,3.8247435078831082,299.32031519711063,-0.75,-1.6142800496461038,-0.0,-0.0
1440.0,3,0.42384861932377166,0.05228560099292208,3.713922614912227,298.7815014617535,0.0,3.7151709601689094,3.7180021568129886,298.7864978264716,-0.75,-1.6142800496461038,-0.0,-0.0
1530.0,1,0.5764334659042771,0.06300916810056227,3.97332170724098,301.7914955001596,4.5,3.963588761826411,3.97332170724098,301.7914955001596,-0.75,-2.1504584050281133,-0.0,-0.0
1530.0,2,0.48003887514966653,0.06300916810056227,3.8361245132306996,299.3412675412862,2.0,3.830450622369492,3.8361245132306996,299.3412675412862,-0.75,-2.1504584050281133,-0.0,-0.0
1530.0,3,0.42384861932377293,0.06300916810056227,3.713195557185336,298.77654435535516,0.0,3.7134988982505797,3.713922614912227,298.7815014617535,-0.75,-2.1504584050281133,-0.0,-0.0
1620.0,1,0.6029019917878481,0.07375859351783558,3.9938792459507955,301.942579146008,4.5,3.983385114400833,3.9938792459507955,301.942579146008,-0.75,-2.6879296758917786,-0.0,-0.0
1620.0,2,0.49248504737854165,0.07375859351783558,3.8472386188850245,299.36179320590054,2.0,3.841708533434493,3.8472386188850245,299.36179320590054,-0.75,-2.6879296758917786,-0.0,-0.0
1620.0,3,0.4238486193237739,0.07375859351783558,3.712892934894486,298.7716264411473,0.0,3.7130265327728145,3.713195557185336,298.77654435535516,-0.75,-2.6879296758917786,-0.0,-0.0
1710.0,1,0.6293705176714197,0.07394133184369414,4.019491024856283,302.0917366072987,4.5,4.0060550214335136,4.019491024856283,302.0917366072987,-0.75,-2.697066592184707,-0.0,-0.0
1710.0,2,0.5049312196074157,0.07394133184369414,3.857979633829836,299.3819120543254,2.0,3.8526430744171303,3.857979633829836,299.3819120543254,-0.75,-2.697066592184707,-0.0,-0.0
1710.0,3,0.4531811870583485,0.07394133184369414,3.8981502053372665,298.92506346765146,4.5,3.868135026054487,3.8981502053372665,298.92506346765146,-0.75,-2.697066592184707,-0.0,-0.0
1800.0,1,0.6558390435549903,0.08456620582214125,4.053172677568959,302.2392064808763,4.5,4.035801282768383,4.053172677568959,302.2392064808763,-0.75,-3.2283102911070625,-0.0,-0.0
1800.0,2,0.5173773918362895,0.08456620582214125,3.868286918581787,299.4016434399572,2.0,3.8631701890337364,3.868286918581787,299.4016434399572,-0.75,-3.2283102911070625,-0.0,-0.0
1800.0,3,0.45318118705835003,0.08456620582214125,3.74693385815666,298.9189793937795,0.0,3.7571828979007793,3.7826476921855656,298.92506346765146,-0.75,-3.2283102911070625,-0.0,-0.0
1890.0,1,0.6823075694385607,0.09523323704966001,4.0875519013982,302.38523503324717,4.5,4.070730012366801,4.0875519013982,302.38523503324717,-0.75,-3.7616618524830003,-0.0,-0.0
1890.0,2,0.5298235640651637,0.09523323704966001,3.878148778749541,299.4210062611925,2.0,3.8732537613876556,3.878148778749541,299.4210062611925,-0.75,-3.7616618524830003,-0.0,-0.0
1890.0,3,0.4531811870583511,0.09523323704966001,3.7419857391470925,298.9129430818023,0.0,3.7439950309484256,3.74693385815666,298.9189793937795,-0.75,-3.7616618524830003,-0.0,-0.0
1980.0,1,0.7087760953221329,0.10475599792227908,4.117210699726066,302.53008024850493,4.5,4.102681857817205,4.117210699726066,302.53008024850493,-0.75,-4.237799896113954,-0.0,-0.0
1980.0,2,0.5422697362940382,0.10475599792227908,3.8875992501496164,299.4400190144064,2.0,3.8829053882858853,3.8875992501496164,299.4400190144064,-0.75,-4.237799896113954,-0.0,-0.0
1980.0,3,0.4564403612510827,0.10475599792227908,3.762523880292573,298.90920409427514,0.5,3.7602680795864893,3.762523880292573,298.9129430818023,-0.75,-4.237799896113954,-0.0,-0.0
2070.0,1,0.7352446212057044,0.11546067857034789,4.144693517694851,302.67401671169966,4.5,4.131052066094905,4.144693517694851,302.67401671169966,-0.75,-4.773033928517394,-0.0,-0.0
2070.0,2,0.5547159085229124,0.11546067857034789,3.8967128183339748,299.4586998454233,2.0,3.8921797155124307,3.8967128183339748,299.4586998454233,-0.75,-4.773033928517394,-0.0,-0.0
2070.0,3,0.4564403612510844,0.11546067857034789,3.7431289383208375,298.9032445129649,0.0,3.7446528164463966,3.747907210784729,298.90920409427514,-0.75,-4.773033928517394,-0.0,-0.0
2160.0,1,0.761713147089276,0.12618368020718196,4.170481028972974,302.81734170421936,4.5,4.15780104266315,4.170481028972974,302.81734170421936,-0.75,-5.309184010359098,-0.0,-0.0
2160.0,2,0.5671620807517869,0.12618368020718196,3.9056022928730165,299.4770665999659,2.0,3.9011702965648416,3.9056022928730165,299.4770665999659,-0.75,-5.309184010359098,-0.0,-0.0
2160.0,3,0.45644036125108606,0.12618368020718196,3.742135741672359,298.89733175828246,0.0,3.742555876579566,3.7431289383208375,298.9032445129649,-0.75,-5.309184010359098,-0.0,-0.0
2250.0,1,0.7881816729728467,0.13334205340785413,4.192057874379426,302.96038306277785,4.5,4.181754436673309,4.192057874379426,302.96038306277785,-0.75,-5.6671026703927065,-0.0,-0.0
2250.0,2,0.5796082529806614,0.13334205340785413,3.9144252060694606,299.49513687356034,2.0,3.9100112839497205,3.9144252060694606,299.49513687356034,-0.75,-5.6671026703927065,-0.0,-0.0
2250.0,3,0.46621788382927876,0.13334205340785413,3.808663245115011,298.91136794872546,1.5,3.7992465306591456,3.808663245115011,298.91136794872546,-0.75,-5.6671026703927065,-0.0,-0.0
2340.0,1,0.7911226202932449,0.13376017893443526,4.0662633501119,302.9002895965259,0.5,4.076438644664476,4.0992943696728865,302.96038306277785,-0.75,-5.688008946721763,-0.0,-0.0
2340.0,2,0.5920544252095354,0.13376017893443526,3.9234038929244526,299.5129280613816,2.0,3.9188902901551836,3.9234038929244526,299.5129280613816,-0.75,-5.688008946721763,-0.0,-0.0
2340.0,3,0.46621788382927976,0.13376017893443526,3.753304955580341,298.905391381599,0.0,3.7568159181711187,3.765291495590297,298.91136794872546,-0.75,-5.688008946721763,-0.0,-0.0
2430.0,1,0.8117092515360234,0.13830433280986582,4.173826384531997,302.9611504320103,3.5,4.159974465986734,4.173826384531997,302.9611504320103,-0.75,-5.91521664049329,-0.0,-0.0
2430.0,2,0.6045005974384088,0.13830433280986582,3.932860971957095,299.5304574085322,2.0,3.9280763983547784,3.932860971957095,299.5304574085322,-0.75,-5.91521664049329,-0.0,-0.0
2430.0,3,0.4759954064074723,0.13830433280986582,3.818457570058328,298.9193632176359,1.5,3.8096215675228504,3.818457570058328,298.9193632176359,-0.75,-5.91521664049329,-0.0,-0.0
2520.0,1,0.826413988138007,0.14396642542261917,4.154521342959008,302.9666880514349,2.5,4.152256779565838,4.154521342959008,302.9666880514349,-0.75,-6.1983212711309585,-0.0,-0.0
2520.0,2,0.6169467696672827,0.14396642542261917,3.943254412356648,299.54774206127286,2.0,3.937958206405286,3.943254412356648,299.54774206127286,-0.75,-6.1983212711309585,-0.0,-0.0
2520.0,3,0.4759954064074739,0.14396642542261917,3.7627237455294695,298.91332388944704,0.0,3.766437802810026,3.775149976605622,298.9193632176359,-0.75,-6.1983212711309585,-0.0,-0.0
2610.0,1,0.8528825140215786,0.1510495666926931,4.216636448243577,303.1086900755139,4.5,4.209008210449998,4.216636448243577,303.1086900755139,-0.75,-6.552478334634655,-0.3327289648715315,-0.0
2610.0,2,0.6293929418961562,0.1510495666926931,3.9551438879713965,299.5647991197544,2.0,3.9490534855475556,3.9551438879713965,299.5647991197544,-0.75,-6.552478334634655,-0.3327289648715315,-0.0
2610.0,3,0.48577292898566654,0.1510495666926931,3.8274247979161657,298.92720538587986,1.5,3.81877960389827,3.8274247979161657,298.92720538587986,-0.75,-6.552478334634655,-0.3327289648715315,-0.0
2700.0,1,0.8558234613419762,0.15168803933475622,4.1053675929587,303.0467771313102,0.5,4.109818090775354,4.121220089705156,303.1086900755139,-0.75,-6.584401966737811,-0.0,-0.0
2700.0,2,0.6418391141250306,0.15168803933475622,3.968946995514666,299.5816456928481,2.0,3.9618832153373624,3.968946995514666,299.5816456928481,-0.75,-6.584401966737811,-0.0,-0.0
2700.0,3,0.48577292898566826,0.15168803933475622,3.7717639638817664,298.92110449843403,0.0,3.775496806353401,3.784176286088146,298.92720538587986,-0.75,-6.584401966737811,-0.0,-0.0
2790.0,1,0.8764100925847541,0.15687149124470987,4.197433739490279,303.110669337525,3.5,4.189726315397754,4.197433739490279,303.110669337525,-0.75,-6.843574562235494,-0.0,-0.0
2790.0,2,0.6418391141250306,0.15687149124470987,3.8973012179602566,299.55717527369626,0.0,3.9022873427217286,3.914172802887796,299.5816456928481,-0.75,-6.843574562235494,-0.0,-0.0
2790.0,3,0.49555045156386063,0.15687149124470987,3.836041429539631,298.934900936052,1.5,3.8275675312267308,3.836041429539631,298.934900936052,-0.75,-6.843574562235494,-0.0,-0.0
2880.0,1,0.8911148291867388,0.16253415264300086,4.176788860774728,303.1177023772073,2.5,4.174962360380677,4.176788860774728,303.1177023772073,-0.75,-7.126707632150044,-0.0,-0.0
2880.0,2,0.6542852863539043,0.16253415264300086,3.981343885570131,299.5728752253197,2.0,3.96885812855424,3.981343885570131,299.5728752253197,-0.75,-7.126707632150044,-0.0,-0.0
2880.0,3,0.49555045156386246,0.16253415264300086,3.78059845423349,298.92873964026825,0.0,3.784290116059882,3.7928426224610043,298.934900936052,-0.75,-7.126707632150044,-0.0,-0.0
2970.0,1,0.8969967238275333,0.1607197653087267,4.131181376551063,303.0646866979426,1.0,4.132705554347574,4.138034380367026,303.1177023772073,-0.75,-7.035988265436336,-0.0,-0.0
2970.0,2,0.6667314585827783,0.1607197653087267,3.9992981124110853,299.58978746249477,2.0,3.9905216682916955,3.9992981124110853,299.58978746249477,-0.75,-7.035988265436336,-0.0,-0.0
2970.0,3,0.5053279741420552,0.1607197653087267,3.8443848141400925,298.9424562328516,1.5,3.836104999302172,3.8443848141400925,298.9424562328516,-0.75,-7.035988265436336,-0.0,-0.0
3060.0,1,0.8999376711479317,0.16147772860004916,4.114517507138016,303.00302768700294,0.5,4.115195887629956,4.117059731687007,303.0646866979426,-0.75,-7.073886430002458,-0.0,-0.0
3060.0,2,0.6791776308116521,0.16147772860004916,4.01541102742639,299.6065919701473,2.0,4.0074896858478795,4.01541102742639,299.6065919701473,-0.75,-7.073886430002458,-0.0,-0.0
3060.0,3,0.5053279741420569,0.16147772860004916,3.789227706412498,298.9362356296876,0.0,3.7928498398223427,3.801226485548842,298.9424562328516,-0.75,-7.073886430002458,-0.0,-0.0
3150.0,1,0.920524302390709,0.16651069003348923,4.22860606175006,303.07252679364996,3.5,4.209997706668663,4.22860606175006,303.07252679364996,-0.75,-7.325534501674462,-0.5721212350012017,-0.0
3150.0,2,0.6791776308116522,0.16651069003348923,3.9425107117387137,299.5816951564868,0.0,3.9477177869877464,3.960122962427687,299.6065919701473,-0.75,-7.325534501674462,-0.5721212350012017,-0.0
3150.0,3,0.5151054967202492,0.16651069003348923,3.8524581528668254,298.9498774896795,1.5,3.8443946661008743,3.8524581528668254,298.9498774896795,-0.75,-7.325534501674462,-0.5721212350012017,-0.0
3240.0,1,0.9264061970315045,0.16825973301962144,4.149132390335897,303.0209384173717,1.0,4.152494834477013,4.165823662386982,303.07252679364996,-0.75,-7.412986650981073,-0.0,-0.0
3240.0,2,0.697846889154963,0.16825973301962144,4.067216389935382,299.64413164790835,3.0,4.048411218836439,4.067216389935382,299.64413164790835,-0.75,-7.412986650981073,-0.0,-0.0
3240.0,3,0.5151054967202511,0.16825973301962144,3.7976204308962487,298.94359863131905,0.0,3.8011573310499394,3.8093311750130154,298.9498774896795,-0.75,-7.412986650981073,-0.0,-0.0
3330.0,1,0.9411109336334896,0.17026105789759283,4.222857537449919,303.0308293551593,2.5,4.207692509777319,4.222857537449919,303.0308293551593,-0.75,-7.513052894879642,-0.4571507489983695,-0.0
3330.0,2,0.7102930613838366,0.17026105789759283,4.049822784516488,299.66103889870163,2.0,4.045222778308727,4.049822784516488,299.66103889870163,-0.75,-7.513052894879642,-0.4571507489983695,-0.0
3330.0,3,0.5248830192984433,0.17026105789759283,3.860259279019801,298.9571707872727,1.5,3.852422899076229,3.860259279019801,298.9571707872727,-0.75,-7.513052894879642,-0.4571507489983695,-0.0
3420.0,1,0.9469928282742838,0.1727491290171701,4.17179291112898,302.979919436033,1.0,4.173191816739344,4.182058587127189,303.0308293551593,-0.75,-7.637456450858505,-0.0,-0.0
3420.0,2,0.7102930613838364,0.1727491290171701,3.9754742513764656,299.6352114503387,0.0,3.981165081890942,3.9939461358685913,299.66103889870163,-0.75,-7.637456450858505,-0.0,-0.0
3420.0,3,0.5248830192984449,0.1727491290171701,3.805750560678816,298.9508346781665,0.0,3.8091944608118546,3.817154591394052,298.9571707872727,-0.75,-7.637456450858505,-0.0,-0.0
3510.0,1,0.9499337755946812,0.169651087636664,4.151029944526535,302.91964076767977,0.5,4.1523203043991455,4.1564727555712295,302.979919436033,-0.75,-7.482554381833201,-0.0,-0.0
3510.0,2,0.7289623197271474,0.169651087636664,4.0985404040649485,299.697478295571,3.0,4.080481051851774,4.0985404040649485,299.697478295571,-0.75,-7.482554381833201,-0.0,-0.0
3510.0,3,0.5346605418766374,0.169651087636664,3.8677972948189816,298.96434208689965,1.5,3.8601852381629174,3.8677972948189816,298.96434208689965,-0.75,-7.482554381833201,-0.0,-0.0
3600.0,1,0.9705204068374593,0.17828731873889073,4.313741855736328,302.99889784975653,3.5,4.2778215990589326,4.313741855736328,302.99889784975653,-0.75,-7.914365936944537,-2.2748371147265622,-0.0
3600.0,2,0.7289623197271468,0.17828731873889073,3.9931923858556146,299.67102800642266,0.0,4.00036523786978,4.017513310332754,299.697478295571,-0.75,-7.914365936944537,-2.2748371147265622,-0.0
3600.0,3,0.5346605418766395,0.17828731873889073,3.8136073383981843,298.95794968470494,0.0,3.8169568440355586,3.824705880402343,298.96434208689965,-0.75,-7.914365936944537,-2.2748371147265622,-0.0
3690.0,1,0.9705204068374597,0.1740093217346116,4.163091551172322,302.9350408440349,0.0,4.177262419023982,4.211364978249092,302.99889784975653,-0.75,-7.70046608673058,-0.0,-0.0
3690.0,2,0.7476315780704585,0.1740093217346116,4.116682761055452,299.73326500277096,3.0,4.098695916611244,4.116682761055452,299.73326500277096,-0.75,-7.70046608673058,-0.0,-0.0
3690.0,3,0.544438064454832,0.1740093217346116,3.875095616949306,298.97139724202924,1.5,3.8676922007918595,3.875095616949306,298.97139724202924,-0.75,-7.70046608673058,-0.0,-0.0
3780.0,1,0.9705204068374605,0.17400932173461145,4.155456281855004,302.8720248634329,0.0,4.158608077494132,4.163091551172322,302.9350408440349,-0.75,-7.700466086730573,-0.0,-0.0
3780.0,2,0.7476315780704583,0.17400932173461145,4.010448051658919,299.70620302895077,0.0,4.017790345811022,4.03509909669817,299.73326500277096,-0.75,-7.700466086730573,-0.0,-0.0
3780.0,3,0.5444380644548332,0.17400932173461145,3.8211974382327805,298.96494945845376,0.0,3.824456475169736,3.832008480343357,298.97139724202924,-0.75,-7.700466086730573,-0.0,-0.0
3870.0,1,0.9705204068374611,0.16996584262771167,4.152395819818567,302.8098402085299,0.0,4.153734202232507,4.155456281855004,302.8720248634329,-0.75,-7.4982921313855835,-0.0,-0.0
3870.0,2,0.7663008364137694,0.16996584262771167,4.134258074539588,299.76845160321136,3.0,4.116561009448217,4.134258074539588,299.76845160321136,-0.75,-7.4982921313855835,-0.0,-0.0
3870.0,3,0.554215587033026,0.16996584262771167,3.8821918714481374,298.9783420094627,1.5,3.8749698195542432,3.8821918714481374,298.9783420094627,-0.75,-7.4982921313855835,-0.0,-0.0
3960.0,1,0.9705204068374624,0.1699658426277115,4.150926956131771,302.7484812172823,0.0,4.1515829745014114,4.152395819818567,302.8098402085299,-0.75,-7.4982921313855755,-0.0,-0.0
3960.0,2,0.7663008364137693,0.1699658426277115,4.027740795694621,299.74078820205085,0.0,4.035056516717521,4.052041897626596,299.76845160321136,-0.75,-7.4982921313855755,-0.0,-0.0
3960.0,3,0.5542155870330278,0.1699658426277115,3.828544748700872,298.97183971102527,0.0,3.8317215347093767,3.8391000174732377,298.9783420094627,-0.75,-7.4982921313855755,-0.0,-0.0
4050.0,1,0.9705204068374625,0.16617400173290717,4.150187885910299,302.6879348207568,0.0,4.150519795914408,4.150926956131771,302.7484812172823,-0.75,-7.308700086645359,-0.0,-0.0
4050.0,2,0.78497009475708,0.16617400173290717,4.15052863388246,299.8031451280818,3.0,4.133811689448932,4.15052863388246,299.8031451280818,-0.75,-7.308700086645359,-0.0,-0.0
4050.0,3,0.5639931096112205,0.16617400173290717,3.889138032768125,298.9851820602232,1.5,3.8820593567001227,3.889138032768125,298.9851820602232,-0.75,-7.308700086645359,-0.0,-0.0
4140.0,1,0.9705204068374632,0.16617400173290672,4.149807364547181,302.6281909976497,0.0,4.149978884002476,4.150187885910299,302.6879348207568,-0.75,-7.308700086645336,-0.0,-0.0
4140.0,2,0.7849700947570796,0.16617400173290672,4.044679568558836,299.7748887274799,0.0,4.05166830200198,4.067592393822842,299.8031451280818,-0.75,-7.308700086645336,-0.0,-0.0
4140.0,3,0.5639931096112222,0.16617400173290672,3.8356900728757655,298.9786260689258,0.0,3.838796143657112,3.8460324450986847,298.9851820602232,-0.75,-7.308700086645336,-0.0,-0.0
4230.0,1,0.9705204068374638,0.16265139908983312,4.149610336586987,302.5692407346827,0.0,4.14969942018419,4.149807364547181,302.6281909976497,-0.75,-7.1325699544916565,-0.0,-0.0
4230.0,2,0.8036393531003907,0.16265139908983312,4.164464833055483,299.83745781499357,3.0,4.149608216299373,4.164464833055483,299.83745781499357,-0.75,-7.1325699544916565,-0.0,-0.0
4230.0,3,0.5737706321894149,0.16265139908983312,3.8960024169005214,298.9919229903048,1.5,3.8890181043107703,3.8960024169005214,298.9919229903048,-0.75,-7.1325699544916565,-0.0,-0.0
4320.0,1,0.9705204068374642,0.16265139908983275,4.149507475156197,302.5110677448051,0.0,4.14955400885702,4.149610336586987,302.5692407346827,-0.75,-7.132569954491638,-0.0,-0.0
4320.0,2,0.8036393531003905,0.16265139908983275,4.060422423489909,299.8086149244276,0.0,4.0667073267445915,4.080711726147463,299.83745781499357,-0.75,-7.132569954491638,-0.0,-0.0
4320.0,3,0.5737706321894162,0.16265139908983275,3.8426921787975674,298.9853140842227,0.0,3.8457415904709653,3.852874036528823,298.9919229903048,-0.75,-7.132569954491638,-0.0,-0.0
