time_s,cell,soc,soc_std,voltage_V,temperature_K,current_A,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,reward_time,reward_balance,reward_voltage,reward_temperature
990.0,1,0.28527968118499747,0.030168641775805402,3.6557396405109897,299.23582873692294,2.5,3.6481412762825087,3.6557396405109897,299.23582873692294,-0.75,-0.5084320887902701,-0.0,-0.0
990.0,2,0.3586886959181448,0.030168641775805402,3.7300488400574148,298.77576930575106,2.0,3.7247573631458373,3.7300488400574148,298.77576930575106,-0.75,-0.5084320887902701,-0.0,-0.0
990.0,3,0.3293325677345842,0.030168641775805402,3.6717658612710338,298.2209495840798,1.0,3.6662863073225043,3.6717658612710338,298.2209495840798,-0.75,-0.5084320887902701,-0.0,-0.0
1080.0,1,0.2999844177869817,0.029195001116162366,3.670880538561049,299.29360107781145,2.5,3.6633373196881327,3.670880538561049,299.29360107781145,-0.75,-0.4597500558081183,-0.0,-0.0
1080.0,2,0.37113486814701896,0.029195001116162366,3.7404228735064016,298.8075552509064,2.0,3.7352503224635667,3.7404228735064016,298.8075552509064,-0.75,-0.4597500558081183,-0.0,-0.0
1080.0,3,0.3293325677345855,0.029195001116162366,3.6344106591171332,298.22039264580496,0.0,3.636070264644278,3.640523498763379,298.2209495840798,-0.75,-0.4597500558081183,-0.0,-0.0
1170.0,1,0.3264529436705525,0.026278018807105837,3.7555117132238207,299.4885455541719,4.5,3.7375654215906686,3.7555117132238207,299.4885455541719,-0.75,-0.3139009403552918,-0.0,-0.0
1170.0,2,0.3835810403758931,0.026278018807105837,3.7507126075767183,298.8385961340865,2.0,3.7455673939092193,3.7507126075767183,298.8385961340865,-0.75,-0.3139009403552918,-0.0,-0.0
1170.0,3,0.32933256773458675,0.026278018807105837,3.633709576490097,298.2198400801094,0.0,3.633989022899986,3.6344106591171332,298.22039264580496,-0.75,-0.3139009403552918,-0.0,-0.0
1260.0,1,0.3411576802725367,0.02905679212861943,3.7117425459358975,299.54352476950766,2.5,3.709573820673511,3.714856662892859,299.54352476950766,-0.75,-0.45283960643097143,-0.0,-0.0
1260.0,2,0.3960272126047671,0.02905679212861943,3.7610843238726543,298.8689214405551,2.0,3.7558857919577457,3.7610843238726543,298.8689214405551,-0.75,-0.45283960643097143,-0.0,-0.0
1260.0,3,0.3293325677345876,0.02905679212861943,3.6334562167261675,298.21929187362616,0.0,3.633566630420699,3.633709576490097,298.2198400801094,-0.75,-0.45283960643097143,-0.0,-0.0
1350.0,1,0.35586241687452047,0.032888727849605594,3.7224090510438472,299.59515130158286,2.5,3.7169719918714836,3.7224090510438472,299.59515130158286,-0.75,-0.6444363924802796,-0.0,-0.0
1350.0,2,0.4084733848336412,0.032888727849605594,3.7716643360751414,298.8985594244985,2.0,3.7663533506203213,3.7716643360751414,298.8985594244985,-0.75,-0.6444363924802796,-0.0,-0.0
1350.0,3,0.3293325677345889,0.032888727849605594,3.633339091932199,298.21874807403583,0.0,3.6333916100065546,3.6334562167261675,298.21929187362616,-0.75,-0.6444363924802796,-0.0,-0.0
1440.0,1,0.37056715347650504,0.03745194286956947,3.7334637242358104,299.6455751298183,2.5,3.727938307894343,3.7334637242358104,299.6455751298183,-0.75,-0.8725971434784733,-0.0,-0.0
1440.0,2,0.4209195570625154,0.03745194286956947,3.7825237472973354,298.92753721406245,2.0,3.7770697499438035,3.7825237472973354,298.92753721406245,-0.75,-0.8725971434784733,-0.0,-0.0
1440.0,3,0.3293325677345895,0.03745194286956947,3.633280271043641,298.2182085595796,0.0,3.6333067674263066,3.633339091932199,298.21874807403583,-0.75,-0.8725971434784733,-0.0,-0.0
1530.0,1,0.3852718900784892,0.03981148469848295,3.744536283112735,299.69491507071206,2.5,3.738994526723987,3.744536283112735,299.69491507071206,-0.75,-0.9905742349241476,-0.0,-0.0
1530.0,2,0.4333657292913894,0.03981148469848295,3.7936703546948234,298.95588090702563,2.0,3.788074783456757,3.7936703546948234,298.95588090702563,-0.75,-0.9905742349241476,-0.0,-0.0
1530.0,3,0.33585091612005125,0.03981148469848295,3.67779774639691,298.2272049210702,1.0,3.672390528274967,3.67779774639691,298.2272049210702,-0.75,-0.9905742349241476,-0.0,-0.0
1620.0,1,0.39997662668047296,0.04509791505984303,3.755804649600324,299.74323305211027,2.5,3.750145796654196,3.755804649600324,299.74323305211027,-0.75,-1.2548957529921514,-0.0,-0.0
1620.0,2,0.44581190152026345,0.04509791505984303,3.805049025832024,298.98361565833846,2.0,3.7993443600247443,3.805049025832024,298.98361565833846,-0.75,-1.2548957529921514,-0.0,-0.0
1620.0,3,0.3358509161200525,0.04509791505984303,3.6405454070498613,298.22659887980745,0.0,3.6422193175885016,3.646669764245271,298.2272049210702,-0.75,-1.2548957529921514,-0.0,-0.0
1710.0,1,0.4146813632824575,0.05065864117771564,3.7674907162058764,299.790588424748,2.5,3.761605474068236,3.7674907162058764,299.790588424748,-0.75,-1.532932058885782,-0.0,-0.0
1710.0,2,0.4582580737491374,0.05065864117771564,3.816551893990913,299.0107657606339,2.0,3.810795729105767,3.816551893990913,299.0107657606339,-0.75,-1.532932058885782,-0.0,-0.0
1710.0,3,0.33585091612005324,0.05065864117771564,3.6398297629796827,298.22599759664314,0.0,3.6401153932746895,3.6405454070498613,298.22659887980745,-0.75,-1.532932058885782,-0.0,-0.0
1800.0,1,0.42938609988444193,0.0564126073106064,3.7797680537202565,299.83702641405955,2.5,3.7735760497130735,3.7797680537202565,299.83702641405955,-0.75,-1.82063036553032,-0.0,-0.0
1800.0,2,0.470704245978011,0.0564126073106064,3.828037839639413,299.0373547186872,2.0,3.822302480859121,3.828037839639413,299.0373547186872,-0.75,-1.82063036553032,-0.0,-0.0
1800.0,3,0.33585091612005435,0.0564126073106064,3.639570141716722,298.2254010570112,0.0,3.6396833089152683,3.6398297629796827,298.22599759664314,-0.75,-1.82063036553032,-0.0,-0.0
1890.0,1,0.4440908364864263,0.06230629948543957,3.7927152155193147,299.88258289076964,2.5,3.7861865091218534,3.7927152155193147,299.88258289076964,-0.75,-2.1153149742719783,-0.0,-0.0
1890.0,2,0.48315041820688537,0.06230629948543957,3.839357746448976,299.06340531869864,2.0,3.833717323220603,3.839357746448976,299.06340531869864,-0.75,-2.1153149742719783,-0.0,-0.0
1890.0,3,0.33585091612005535,0.06230629948543957,3.639450033667567,298.2248093127266,0.0,3.6395038903168753,3.639570141716722,298.2254010570112,-0.75,-2.1153149742719783,-0.0,-0.0
1980.0,1,0.45879557308841057,0.06830355775461691,3.806287666265977,299.92730746153535,2.5,3.7994553461826146,3.806287666265977,299.92730746153535,-0.75,-2.415177887730845,-0.0,-0.0
1980.0,2,0.4955965904357592,0.06830355775461691,3.8503797425805524,299.0889396931709,2.0,3.8448978479812204,3.8503797425805524,299.0889396931709,-0.75,-2.415177887730845,-0.0,-0.0
1980.0,3,0.33585091612005663,0.06830355775461691,3.6393897114584517,298.2242222314704,0.0,3.6394168841740675,3.639450033667567,298.2248093127266,-0.75,-2.415177887730845,-0.0,-0.0
2070.0,1,0.4735003096903946,0.07136466606337556,3.820313703300523,299.97108838202166,2.5,3.8132736127467277,3.820313703300523,299.97108838202166,-0.75,-2.568233303168778,-0.0,-0.0
2070.0,2,0.5080427626646336,0.07136466606337556,3.8610086483765427,299.1139793820805,2.0,3.855729280051754,3.8610086483765427,299.1139793820805,-0.75,-2.568233303168778,-0.0,-0.0
2070.0,3,0.34236926450551824,0.07136466606337556,3.6836521491561554,298.2331386344176,1.0,3.678305167090526,3.6836521491561554,298.2331386344176,-0.75,-2.568233303168778,-0.0,-0.0
2160.0,1,0.4882050462923789,0.07748615768260389,3.8345194480112412,300.01412604501905,2.5,3.827414565544292,3.8345194480112412,300.01412604501905,-0.75,-2.8743078841301943,-0.0,-0.0
2160.0,2,0.520488934893508,0.07748615768260389,3.871196309934817,299.13854539097065,2.0,3.8661394972580196,3.871196309934817,299.13854539097065,-0.75,-2.8743078841301943,-0.0,-0.0
2160.0,3,0.3423692645055196,0.07748615768260389,3.6464937002421154,298.2324860148397,0.0,3.648182117496113,3.6526333647663547,298.2331386344176,-0.75,-2.8743078841301943,-0.0,-0.0
2250.0,1,0.5029097828943632,0.08365944093089561,3.8485935286324797,300.0564577123066,2.5,3.841579818181653,3.8485935286324797,300.0564577123066,-0.75,-3.1829720465447804,-0.0,-0.0
2250.0,2,0.5329351071223815,0.08365944093089561,3.880943068486906,299.1626582465484,2.0,3.876104769208804,3.880943068486906,299.1626582465484,-0.75,-3.1829720465447804,-0.0,-0.0
2250.0,3,0.3423692645055206,0.08365944093089561,3.6457647013937313,298.23183851905975,0.0,3.6460559409779036,3.6464937002421154,298.2324860148397,-0.75,-3.1829720465447804,-0.0,-0.0
2340.0,1,0.5087916775351571,0.08834848718530708,3.8021924164642593,300.0427594618652,1.0,3.8042578204134907,3.812210034566926,300.0564577123066,-0.75,-3.417424359265354,-0.0,-0.0
2340.0,2,0.545381279351255,0.08834848718530708,3.8902936057674866,299.1863380503236,2.0,3.8856480610776223,3.8902936057674866,299.1863380503236,-0.75,-3.417424359265354,-0.0,-0.0
2340.0,3,0.3423692645055218,0.08834848718530708,3.6454995616112766,298.231196131376,0.0,3.645615147019374,3.6457647013937313,298.23183851905975,-0.75,-3.417424359265354,-0.0,-0.0
2430.0,1,0.5234964141371414,0.09452095290525828,3.864793716302584,300.0831836340488,2.5,3.8540725720340214,3.864793716302584,300.0831836340488,-0.75,-3.7260476452629137,-0.0,-0.0
2430.0,2,0.5578274515801287,0.09452095290525828,3.8993319817920247,299.2096045308023,2.0,3.894834048741676,3.8993319817920247,299.2096045308023,-0.75,-3.7260476452629137,-0.0,-0.0
2430.0,3,0.34236926450552274,0.09452095290525828,3.6453768492107628,298.2305589064072,0.0,3.645431870809326,3.6454995616112766,298.231196131376,-0.75,-3.7260476452629137,-0.0,-0.0
2520.0,1,0.5382011507391253,0.10073020521513963,3.8793104849934643,300.12450797512446,2.5,3.8722858602952943,3.8793104849934643,300.12450797512446,-0.75,-4.036510260756981,-0.0,-0.0
2520.0,2,0.5702736238090024,0.10073020521513963,3.908181149728052,299.2324770947299,2.0,3.903765954534944,3.908181149728052,299.2324770947299,-0.75,-4.036510260756981,-0.0,-0.0
2520.0,3,0.3423692645055238,0.10073020521513963,3.645315234732049,298.2299267040481,0.0,3.645342989491848,3.6453768492107628,298.2305589064072,-0.75,-4.036510260756981,-0.0,-0.0
2610.0,1,0.5529058873411099,0.10391760375767072,3.8920663402981877,300.16529288307464,2.5,3.885778542935367,3.8920663402981877,300.16529288307464,-0.75,-4.195880187883535,-0.0,-0.0
2610.0,2,0.5827197960378758,0.10391760375767072,3.9170123353713153,299.25497487787,2.0,3.912589550742756,3.9170123353713153,299.25497487787,-0.75,-4.195880187883535,-0.0,-0.0
2610.0,3,0.3488876128909854,0.10391760375767072,3.689354427413271,298.2387670623852,1.0,3.684055787434555,3.689354427413271,298.2387670623852,-0.75,-4.195880187883535,-0.0,-0.0
2700.0,1,0.558787781981904,0.10854312084674546,3.8469465151364175,300.1501209927057,1.0,3.8487316458800396,3.8557877396640174,300.16529288307464,-0.75,-4.4271560423372724,-0.0,-0.0
2700.0,2,0.5951659682667488,0.10854312084674546,3.9260691211792587,299.27711679580915,2.0,3.921509579930741,3.9260691211792587,299.27711679580915,-0.75,-4.4271560423372724,-0.0,-0.0
2700.0,3,0.34888761289098674,0.10854312084674546,3.652273901786521,298.2380702609142,0.0,3.6539796260489115,3.6584398509581866,298.2387670623852,-0.75,-4.4271560423372724,-0.0,-0.0
2790.0,1,0.5734925185838884,0.11477025042567907,3.906310435657729,300.18900137491414,2.5,3.8969005723231693,3.906310435657729,300.18900137491414,-0.75,-4.738512521283953,-0.0,-0.0
2790.0,2,0.6076121404956223,0.11477025042567907,3.9357055878226945,299.2989215952904,2.0,3.9308214714631426,3.9357055878226945,299.2989215952904,-0.75,-4.738512521283953,-0.0,-0.0
2790.0,3,0.34888761289098774,0.11477025042567907,3.651530177220247,298.23737893012617,0.0,3.651827591904744,3.652273901786521,298.2380702609142,-0.75,-4.738512521283953,-0.0,-0.0
2880.0,1,0.5881972551858725,0.12102239477375835,3.9191672430037223,300.22889414413356,2.5,3.9128950933478914,3.9191672430037223,300.22889414413356,-0.75,-5.051119738687918,-0.0,-0.0
2880.0,2,0.6200583127244962,0.12102239477375835,3.9464136723958356,299.32040790660244,2.0,3.9409480485334476,3.9464136723958356,299.32040790660244,-0.75,-5.051119738687918,-0.0,-0.0
2880.0,3,0.3488876128909889,0.12102239477375835,3.6512589716534114,298.2366930532381,0.0,3.6513772147998247,3.651530177220247,298.23737893012617,-0.75,-5.051119738687918,-0.0,-0.0
2970.0,1,0.5940791498266667,0.12562462881445566,3.8749763466518212,300.2128945956223,1.0,3.876432556265072,3.882866115117688,300.22889414413356,-0.75,-5.281231440722783,-0.0,-0.0
2970.0,2,0.6325044849533704,0.12562462881445566,3.9587519059982355,299.3415942975871,2.0,3.9524283610621156,3.9587519059982355,299.3415942975871,-0.75,-5.281231440722783,-0.0,-0.0
2970.0,3,0.34888761289098963,0.12562462881445566,3.651133432454774,298.23601269030917,0.0,3.651189725164013,3.6512589716534114,298.2366930532381,-0.75,-5.281231440722783,-0.0,-0.0
3060.0,1,0.608783886428651,0.13187006841774612,3.934345669289357,300.2510539523821,2.5,3.9247173131460698,3.934345669289357,300.2510539523821,-0.75,-5.593503420887306,-0.0,-0.0
3060.0,2,0.6449506571822438,0.13187006841774612,3.9730300824365967,299.3624993298799,2.0,3.965734819223318,3.9730300824365967,299.3624993298799,-0.75,-5.593503420887306,-0.0,-0.0
3060.0,3,0.348887612890991,0.13187006841774612,3.6510703797834925,298.2353376882748,0.0,3.651098782183722,3.651133432454774,298.23601269030917,-0.75,-5.593503420887306,-0.0,-0.0
3150.0,1,0.6234886230306358,0.1350788100948964,3.949296285378008,300.29030342596985,2.5,3.941813485439498,3.949296285378008,300.29030342596985,-0.75,-5.753940504744819,-0.0,-0.0
3150.0,2,0.6573968294111177,0.1350788100948964,3.9888125244572086,299.3831416180595,2.0,3.9808400934969996,3.9888125244572086,299.3831416180595,-0.75,-5.753940504744819,-0.0,-0.0
3150.0,3,0.3554059612764527,0.1350788100948964,3.6949253524837307,298.2441057418523,1.0,3.6896603206363388,3.6949253524837307,298.2441057418523,-0.75,-5.753940504744819,-0.0,-0.0
3240.0,1,0.6293705176714302,0.13966835817267736,3.9059468778756496,300.2735365035907,1.0,3.906762685916712,3.912893641785078,300.29030342596985,-0.75,-5.983417908633868,-0.0,-0.0
3240.0,2,0.6698430016399906,0.13966835817267736,4.004874356861418,299.4035398924724,2.0,3.996878082525372,4.004874356861418,299.4035398924724,-0.75,-5.983417908633868,-0.0,-0.0
3240.0,3,0.35540596127645413,0.13966835817267736,3.657905304579743,298.24336703294847,0.0,3.659631462020911,3.6641101615176113,298.2441057418523,-0.75,-5.983417908633868,-0.0,-0.0
3330.0,1,0.6440752542734145,0.14592345750234423,3.9707109600914308,300.3111588160325,2.5,3.9584672711638893,3.9707109600914308,300.3111588160325,-0.75,-6.296172875117212,-0.0,-0.0
3330.0,2,0.6822891738688643,0.14592345750234423,4.020031512967762,299.423713066601,2.0,4.012556849223192,4.020031512967762,299.423713066601,-0.75,-6.296172875117212,-0.0,-0.0
3330.0,3,0.3554059612764551,0.14592345750234423,3.6571453644504914,298.2426341237566,0.0,3.6574495697495855,3.657905304579743,298.24336703294847,-0.75,-6.296172875117212,-0.0,-0.0
3420.0,1,0.6499571489142082,0.1505212869718679,3.92885340434096,300.29414108686,1.0,3.928781752393412,3.9342529025001465,300.3111588160325,-0.75,-6.526064348593395,-0.0,-0.0
3420.0,2,0.6947353460977383,0.1505212869718679,4.03390155790469,299.4436803099786,2.0,4.027066748646397,4.03390155790469,299.4436803099786,-0.75,-6.526064348593395,-0.0,-0.0
3420.0,3,0.3554059612764565,0.1505212869718679,3.6568674946542137,298.241906996459,0.0,3.6569886575559414,3.6571453644504914,298.2426341237566,-0.75,-6.526064348593395,-0.0,-0.0
3510.0,1,0.6646618855161928,0.15677059970601478,3.996962115706454,300.3317391759542,2.5,3.983520456368701,3.996962115706454,300.3317391759542,-0.75,-6.83852998530074,-0.0,-0.0
3510.0,2,0.7071815183266121,0.15677059970601478,4.046771669523421,299.4634611278249,2.0,4.040399619873815,4.046771669523421,299.4634611278249,-0.75,-6.83852998530074,-0.0,-0.0
3510.0,3,0.355405961276458,0.15677059970601478,3.6567388112701265,298.2411857133022,0.0,3.6567965106439453,3.6568674946542137,298.241906996459,-0.75,-6.83852998530074,-0.0,-0.0
3600.0,1,0.6705437801569867,0.1583269881294724,3.954954647985045,300.3145052181291,1.0,3.954830347264499,3.9603692504893884,300.3317391759542,-0.75,-6.916349406473621,-0.0,-0.0
3600.0,2,0.7196276905554856,0.1583269881294724,4.059094115412597,299.48307544878213,2.0,4.052961764896683,4.059094115412597,299.48307544878213,-0.75,-6.916349406473621,-0.0,-0.0
3600.0,3,0.3619243096619197,0.1583269881294724,3.7004232493178453,298.24987919900644,1.0,3.6951887484187336,3.7004232493178453,298.24987919900644,-0.75,-6.916349406473621,-0.0,-0.0
3690.0,1,0.6852485167589712,0.16456739504331214,4.022108679683914,300.35214408484944,2.5,4.009422331323597,4.022108679683914,300.35214408484944,-0.75,-7.228369752165607,-0.0,-0.0
3690.0,2,0.732073862784359,0.16456739504331214,4.071192399761985,299.50254372239823,2.0,4.065153475188464,4.071192399761985,299.50254372239823,-0.75,-7.228369752165607,-0.0,-0.0
3690.0,3,0.3619243096619211,0.16456739504331214,3.6634284779874493,298.2490951697624,0.0,3.6651860273846033,3.6697035158343376,298.24987919900644,-0.75,-7.228369752165607,-0.0,-0.0
3780.0,1,0.6911304113997654,0.16918320063309106,3.979034502299119,300.33470850671745,1.0,3.9794556906626286,3.985351411750547,300.35214408484944,-0.75,-7.459160031654553,-0.0,-0.0
3780.0,2,0.7445200350132328,0.16918320063309106,4.083198586020229,299.5218870283328,2.0,4.077202255068859,4.083198586020229,299.5218870283328,-0.75,-7.459160031654553,-0.0,-0.0
3780.0,3,0.36192430966192196,0.16918320063309106,3.662642325448144,298.2483172960543,0.0,3.6629576950524925,3.6634284779874493,298.2490951697624,-0.75,-7.459160031654553,-0.0,-0.0
3870.0,1,0.6999532533609562,0.1743470818454735,4.004081818812013,300.3306595560263,1.5,3.998689210429769,4.004081818812013,300.33470850671745,-0.75,-7.717354092273676,-0.0,-0.0
3870.0,2,0.7569662072421068,0.1743470818454735,4.095079020633511,299.54112719967947,2.0,4.08915412823743,4.095079020633511,299.54112719967947,-0.75,-7.717354092273676,-0.0,-0.0
3870.0,3,0.36192430966192346,0.1743470818454735,3.6623528772720126,298.24754555888364,0.0,3.662479139660469,3.662642325448144,298.2483172960543,-0.75,-7.717354092273676,-0.0,-0.0
3960.0,1,0.7087760953221469,0.17951460702181612,4.013124332717259,300.3269805849398,1.5,4.008655950313282,4.013124332717259,300.3306595560263,-0.75,-7.975730351090807,-0.0,-0.0
3960.0,2,0.7694123794709811,0.17951460702181612,4.106672673550532,299.5602869633315,2.0,4.100908743264963,4.106672673550532,299.5602869633315,-0.75,-7.975730351090807,-0.0,-0.0
3960.0,3,0.36192430966192446,0.17951460702181612,3.6622186067686626,298.2467800231698,0.0,3.6622788122811163,3.6623528772720126,298.24754555888364,-0.75,-7.975730351090807,-0.0,-0.0
4050.0,1,0.7175989372833379,0.18164437370842124,4.0218137213933325,300.32345022563,1.5,4.017482738944839,4.0218137213933325,300.3269805849398,-0.75,-8.082218685421063,-0.0,-0.0
4050.0,2,0.781858551699854,0.18164437370842124,4.1177261584545715,299.5793901009944,2.0,4.112256054013394,4.1177261584545715,299.5793901009944,-0.75,-8.082218685421063,-0.0,-0.0
4050.0,3,0.36844265804738646,0.18164437370842124,3.7058078512163823,298.25540229034965,1.0,3.700573274573235,3.7058078512163823,298.25540229034965,-0.75,-8.082218685421063,-0.0,-0.0
4140.0,1,0.7264217792445281,0.18682006927308362,4.0304115678328145,300.32009127462726,1.5,4.026114710627937,4.0304115678328145,300.32345022563,-0.75,-8.34100346365418,-0.0,-0.0
4140.0,2,0.7943047239287275,0.18682006927308362,4.127931095564033,299.59846163532757,2.0,4.122911761236054,4.127931095564033,299.59846163532757,-0.75,-8.34100346365418,-0.0,-0.0
4140.0,3,0.3684426580473876,0.18682006927308362,3.6688362463566775,298.25457490608085,0.0,3.6706214225751777,3.6751790256599346,298.25540229034965,-0.75,-8.34100346365418,-0.0,-0.0
4230.0,1,0.7411265158465126,0.19302099159030212,4.079760612993576,300.3593926548498,2.5,4.068927717552821,4.079760612993576,300.3593926548498,-0.75,-8.651049579515107,-0.0,-0.0
4230.0,2,0.8067508961576016,0.19302099159030212,4.1369726335460175,299.61752804683573,2.0,4.132559618810961,4.1369726335460175,299.61752804683573,-0.75,-8.651049579515107,-0.0,-0.0
4230.0,3,0.3684426580473886,0.19302099159030212,3.668030051019646,298.253754017732,0.0,3.6683538889845515,3.6688362463566775,298.25457490608085,-0.75,-8.651049579515107,-0.0,-0.0
4320.0,1,0.7470084104873067,0.19768177842454554,4.034304808163714,300.34213604410576,1.0,4.035496895539431,4.042339795510777,300.3593926548498,-0.75,-8.884088921227278,-0.0,-0.0
