time_s,cell,soc,voltage_V,temperature_K,requested_current_A,applied_current_A,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,soc_std,team_reward
0.0,1,0.3,3.5662994441272655,298.15,0.0,0.0,3.5662994441272655,3.5662994441272655,298.15,0.1632993161855452,0.0
0.0,2,0.5,3.7298447955893925,298.15,0.0,0.0,3.7298447955893925,3.7298447955893925,298.15,0.1632993161855452,0.0
0.0,3,0.7,3.9376497426411605,298.15,0.0,0.0,3.9376497426411605,3.9376497426411605,298.15,0.1632993161855452,0.0
90.0,1,0.32986439429880576,3.7792367590462153,298.86702525327865,5.0,5.0,3.7442400051122555,3.7792367590462153,298.86702525327865,0.16329931637097503,-7.914965818548752
90.0,2,0.5298809026453172,3.953562779968058,298.78945578566686,5.0,5.0,3.912446270781944,3.953562779968058,298.78945578566686,0.16329931637097503,-7.914965818548752
90.0,3,0.729864394298805,4.162026280674267,298.86020804558075,5.0,5.0,4.120122039621564,4.162026280674267,298.86020804558075,0.16329931637097503,-7.914965818548752
180.0,1,0.35972878859761176,3.8105100974615542,299.5437636139951,5.0,5.0,3.7957903385201575,3.8105100974615542,299.5437636139951,0.16208170426258978,-7.85408521312949
180.0,2,0.5597618052906341,3.988633501579471,299.41404696586204,5.0,5.0,3.97240294717844,3.988633501579471,299.41404696586204,0.16208170426258978,-7.85408521312949
180.0,3,0.7567423491677301,4.183566672039764,299.4101527500512,5.0,4.5,4.167744927727835,4.183566672039764,299.4101527500512,0.16208170426258978,-7.85408521312949
270.0,1,0.38959318289641776,3.836200766775737,300.1241735847042,5.0,5.0,3.8234476592288837,3.836200766775737,300.1241735847042,0.15998940446200616,-7.7494702231003085
270.0,2,0.5627498955551656,3.8268848777370783,299.28722963033334,0.5,0.5,3.843677637833345,3.88339299090429,299.41404696586204,0.15998940446200616,-7.7494702231003085
270.0,3,0.780633864606774,4.191636857895972,299.7636484068551,5.0,4.0,4.181643033752772,4.191636857895972,299.7636484068551,0.15998940446200616,-7.7494702231003085
360.0,1,0.4194575771952236,3.8624449129446496,300.61975812973066,5.0,5.0,3.8491732479041216,3.8624449129446496,300.61975812973066,0.14962365906185524,-7.2311829530927625
360.0,2,0.5657379858196969,3.8225681169440078,299.17044718431924,0.5,0.5,3.8240662454520624,3.8268848777370783,299.28722963033334,0.14962365906185524,-7.2311829530927625
360.0,3,0.7836203040366542,4.055131127803891,299.5654117071546,0.5,0.5,4.070123905805661,4.103594786863843,299.7636484068551,0.14962365906185524,-7.2311829530927625
450.0,1,0.4493219714940294,3.8910414786343646,301.04311896171015,5.0,5.0,3.8765663872410854,3.8910414786343646,301.04311896171015,0.14758354070701274,-7.129177035350637
450.0,2,0.5687260760842283,3.8228111675336747,299.0663125035393,0.5,0.5,3.822539952387828,3.8228111675336747,299.17044718431924,0.14758354070701274,-7.129177035350637
450.0,3,0.8045253800458182,4.187967049353237,299.756330691692,5.0,3.5,4.166519165665949,4.187967049353237,299.756330691692,0.14758354070701274,-7.129177035350637
540.0,1,0.4791863657928357,3.920999655424995,301.4052923099989,5.0,5.0,3.906008769861399,3.920999655424995,301.4052923099989,0.14501059982336875,-7.000529991168438
540.0,2,0.5717141663487595,3.82439840165938,298.9736570732747,0.5,0.5,3.8235464818042595,3.82439840165938,299.0663125035393,0.14501059982336875,-7.000529991168438
540.0,3,0.8224440166251009,4.185486516813951,299.85114821604424,5.0,3.0,4.1807069660942355,4.185486516813951,299.85114821604424,0.14501059982336875,-7.000529991168438
630.0,1,0.5090507600916412,3.949741831526462,301.71557251175835,5.0,5.0,3.9355486181784753,3.949741831526462,301.71557251175835,0.1432376175879392,-6.911880879396961
630.0,2,0.5747022566132906,3.8265790138032116,298.89120287485184,0.5,0.5,3.8254617798648227,3.8265790138032116,298.9736570732747,0.1432376175879392,-6.911880879396961
630.0,3,0.8403626532043837,4.193942139599132,299.93327280620304,5.0,3.0,4.189966589955667,4.193942139599132,299.93327280620304,0.1432376175879392,-6.911880879396961
720.0,1,0.5389151543904465,3.9756203954240714,301.98193198405954,5.0,5.0,3.962902777537714,3.9756203954240714,301.98193198405954,0.1353013539818754,-6.51506769909377
720.0,2,0.5776903468778213,3.8290380919072042,298.8178307934434,0.5,0.5,3.827796044727954,3.8290380919072042,298.89120287485184,0.1353013539818754,-6.51506769909377
720.0,3,0.8433490926342632,4.101721238594125,299.7122673435139,0.5,0.5,4.109269879175774,4.126160547789977,299.93327280620304,0.1353013539818754,-6.51506769909377
810.0,1,0.5687795486892516,3.9991470211553253,302.21156601254955,5.0,5.0,3.987492456624318,3.9991470211553253,302.21156601254955,0.13516297574814587,-6.508148787407293
810.0,2,0.5806784371423523,3.8316270555170755,298.7525559859179,0.5,0.5,3.8303271212306114,3.8316270555170755,298.8178307934434,0.13516297574814587,-6.508148787407293
810.0,3,0.8612677292135457,4.198803429070397,299.79880526398523,5.0,3.0,4.188226504833914,4.198803429070397,299.79880526398523,0.13516297574814587,-6.508148787407293
900.0,1,0.5986439429880577,4.022849935711774,302.4102870917876,5.0,5.0,4.0108360156329255,4.022849935711774,302.4102870917876,0.12888519411772495,-6.194259705886247
900.0,2,0.583666527406884,3.8342727360550786,298.69443679811764,0.5,0.5,3.832947701948908,3.8342727360550786,298.7525559859179,0.12888519411772495,-6.194259705886247
900.0,3,0.8642541686434255,4.109890305901949,299.5954315155107,0.5,0.5,4.11586227197404,4.130021593247631,299.79880526398523,0.12888519411772495,-6.194259705886247
