time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1232,4.041405605549224,24.9,24.899999999999977,True,prefix,numerical_precision_check
1.0,4.1232,4.031475263493736,24.9,24.902707078311494,True,prefix,numerical_precision_check
2.0,4.1176,4.026851454432242,24.9,24.905407710782185,True,prefix,numerical_precision_check
3.0,4.1136,4.023401834953013,24.9,24.908104203151368,True,prefix,numerical_precision_check
4.0,4.1102,4.020540918992334,24.9,24.910797400081606,True,prefix,numerical_precision_check
5.0,4.1074,4.018051607244417,24.7,24.913487810086394,True,prefix,numerical_precision_check
6.0,4.1046,4.015825068313406,24.9,24.916175789355975,True,prefix,numerical_precision_check
7.0,4.1021,4.013797629351766,24.9,24.91886160734981,True,prefix,numerical_precision_check
8.0,4.1,4.011928223726144,24.9,24.92154547744059,True,prefix,numerical_precision_check
9.0,4.0981,4.010188543449872,24.7,24.92422757353819,True,prefix,numerical_precision_check
10.0,4.0959,4.008558118704692,24.9,24.92690804010215,True,prefix,numerical_precision_check
11.0,4.0944,4.00702156567268,24.9,24.92958699874839,True,prefix,numerical_precision_check
12.0,4.0925,4.005566981086403,24.9,24.932264552795232,True,prefix,numerical_precision_check
13.0,4.0913,4.004184917332225,24.9,24.934940790617702,True,prefix,numerical_precision_check
14.0,4.0891,4.002867734737169,24.9,24.937615788122798,True,prefix,numerical_precision_check
15.0,4.0879,4.001609146543245,24.9,24.940289610706884,True,prefix,numerical_precision_check
16.0,4.0863,4.000403896670936,24.9,24.94296231483031,True,prefix,numerical_precision_check
17.0,4.0848,3.999247538628347,24.9,24.945633949265016,True,prefix,numerical_precision_check
18.0,4.0838,3.9981362670912723,24.9,24.9483045561347,True,prefix,numerical_precision_check
19.0,4.0823,3.997066792239222,24.9,24.95097417178306,True,prefix,numerical_precision_check
20.0,4.0811,3.996036245865797,24.9,24.953642827496026,True,prefix,numerical_precision_check
21.0,4.0798,3.9950421066480057,24.9,24.95631055012376,True,prefix,numerical_precision_check
22.0,4.0786,3.9940821411207903,24.9,24.95897736261992,True,prefix,numerical_precision_check
23.0,4.0776,3.993154358776332,24.9,24.961643284490776,True,prefix,numerical_precision_check
24.0,4.0764,3.9922569758430093,24.9,24.964308332183577,True,prefix,numerical_precision_check
25.0,4.0755,3.9913883847941243,24.9,24.966972519432545,True,prefix,numerical_precision_check
26.0,4.0742,3.9905471289623997,24.9,24.96963585756623,True,prefix,numerical_precision_check
27.0,4.0727,3.989731882240929,24.9,24.972298355773034,True,prefix,numerical_precision_check
28.0,4.0718,3.9889414326353196,24.9,24.974960021330673,True,prefix,numerical_precision_check
29.0,4.0708,3.988174668291748,24.9,24.977620859807644,True,prefix,numerical_precision_check
