time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1189,4.044565218955329,25.0,25.0,True,prefix,numerical_precision_check
1.0,4.1189,4.039435745929136,25.0,25.003049285292093,True,prefix,numerical_precision_check
2.0,4.113955585374035,4.035071989248085,24.9,25.006091256685124,True,prefix,numerical_precision_check
3.0,4.110272358269037,4.031344381064043,25.0,25.00912840403089,True,prefix,numerical_precision_check
4.0,4.10669647769205,4.0281054143835,25.0,25.01216176952329,True,prefix,numerical_precision_check
5.0,4.1036199597450524,4.025243684021172,25.0,25.015191972847617,True,prefix,numerical_precision_check
6.0,4.10110318685005,4.022678213723234,24.9,25.01821944359483,True,prefix,numerical_precision_check
7.0,4.098457497484066,4.020349940934134,25.0,25.021244504143397,True,prefix,numerical_precision_check
8.0,4.096190405904059,4.018215217722371,25.0,25.024267408054243,True,prefix,numerical_precision_check
9.0,4.094134015431063,4.01624126617895,24.9,25.027288360778755,True,prefix,numerical_precision_check
10.0,4.092038007380074,4.014403059995866,25.0,25.030307532081565,True,prefix,numerical_precision_check
11.0,4.090101107011071,4.012681168748088,25.0,25.03332506420378,True,prefix,numerical_precision_check
12.0,4.08850382422006,4.011060265754784,25.0,25.03634107745654,True,prefix,numerical_precision_check
13.0,4.0868285810130836,4.009528070330608,25.0,25.039355674328817,True,prefix,numerical_precision_check
14.0,4.085204461590071,4.008074609132263,24.9,25.042368942500104,True,prefix,numerical_precision_check
15.0,4.083556055015096,4.006691676063902,24.9,25.045380957216196,True,prefix,numerical_precision_check
16.0,4.081905098960081,4.005372432372889,25.0,25.048391783189004,True,prefix,numerical_precision_check
17.0,4.0805413619590745,4.0041111177110675,24.9,25.051401476094554,True,prefix,numerical_precision_check
18.0,4.079324589064072,4.002902830159888,25.0,25.054410083817345,True,prefix,numerical_precision_check
19.0,4.078019792016102,4.001743358458873,25.0,25.057417647485977,True,prefix,numerical_precision_check
20.0,4.0765063737001,4.000629054827385,25.0,25.060424202330182,True,prefix,numerical_precision_check
21.0,4.075115800067092,3.9995567342547127,25.0,25.063429778418083,True,prefix,numerical_precision_check
22.0,4.073885608856089,3.9985235942491193,25.0,25.066434401293293,True,prefix,numerical_precision_check
23.0,4.07279439785307,3.997527153715717,25.0,25.06943809250339,True,prefix,numerical_precision_check
24.0,4.071846628648105,3.9965652037260866,25.0,25.072440870056766,True,prefix,numerical_precision_check
25.0,4.070606373700101,3.9956357663782747,25.0,25.075442748827925,True,prefix,numerical_precision_check
26.0,4.069484971486078,3.9947370604206895,25.0,25.078443740918487,True,prefix,numerical_precision_check
27.0,4.068549178128145,3.993867473890551,25.0,25.08144385596694,True,prefix,numerical_precision_check
28.0,4.067045353908084,3.993025542040351,25.0,25.084443101416298,True,prefix,numerical_precision_check
29.0,4.066172827910098,3.9922099286958304,25.0,25.087441482748886,True,prefix,numerical_precision_check
30.0,4.065206373700101,3.9914194096661233,24.9,25.090439003707047,True,prefix,numerical_precision_check
31.0,4.064047903388125,3.9906528599806155,25.0,25.093435666469077,True,prefix,numerical_precision_check
32.0,4.063166118752097,3.9899092398864284,25.0,25.096431471861536,True,prefix,numerical_precision_check
33.0,4.062207011070111,3.989187587898675,25.0,25.099426419462702,True,prefix,numerical_precision_check
34.0,4.061326501174103,3.9884870122076728,25.0,25.102420507738543,True,prefix,numerical_precision_check
35.0,4.060208923180141,3.9878066819728044,25.0,25.10541373418863,True,prefix,numerical_precision_check
36.0,4.059207648440121,3.987145822779089,25.0,25.10840609542072,True,prefix,numerical_precision_check
37.0,4.058317074807111,3.986503709856178,25.0,25.111397587267675,True,prefix,numerical_precision_check
38.0,4.057447266018115,3.9858796633179963,25.0,25.11438820487706,True,prefix,numerical_precision_check
39.0,4.056784971486079,3.9852730437546255,25.0,25.117377942792814,True,prefix,numerical_precision_check
40.0,4.055941831600134,3.9846832491123103,25.0,25.12036679501506,True,prefix,numerical_precision_check
41.0,4.055225226434082,3.9841097111440167,25.0,25.123354755069613,True,prefix,numerical_precision_check
42.0,4.054468030862127,3.9835518924041167,25.0,25.126341816070465,True,prefix,numerical_precision_check
43.0,4.053542468970144,3.983009284040117,25.0,25.1293279707607,True,prefix,numerical_precision_check
44.0,4.052785608856088,3.982481403136344,25.0,25.13231321156826,True,prefix,numerical_precision_check
45.0,4.051911472660182,3.981967790582994,25.0,25.135297530652565,True,prefix,numerical_precision_check
46.0,4.051025863804092,3.9814680093645776,25.0,25.138280919937756,True,prefix,numerical_precision_check
47.0,4.050276652130157,3.98098164288346,25.0,25.14126337115033,True,prefix,numerical_precision_check
48.0,4.049466118752097,3.980508293324526,25.0,25.144244875855293,True,prefix,numerical_precision_check
49.0,4.048779369339148,3.9800475804754942,25.0,25.147225425480656,True,prefix,numerical_precision_check
50.0,4.0480063737001,3.979599140408974,25.0,25.150205011345975,True,prefix,numerical_precision_check
51.0,4.04739758470312,3.979162624321205,25.0,25.15318362468895,True,prefix,numerical_precision_check
52.0,4.046669942972157,3.9787376975350965,25.0,25.156161256686232,True,prefix,numerical_precision_check
53.0,4.0458667561221064,3.978324038590388,25.0,25.159137898473375,True,prefix,numerical_precision_check
54.0,4.045286883596109,3.9779213383660994,25.0,25.162113541164217,True,prefix,numerical_precision_check
