iteration,best_objective,solver_failures,evaluations
0,1.4463542145688204,0,20
1,1.4463542145688204,0,40
2,0.9952218745999198,0,60
3,0.9952218745999198,0,80
4,0.9952218745999198,0,100
5,0.9952218745999198,0,120
6,0.9952218745999198,0,140
7,0.9952218745999198,0,160
8,0.9629223993879381,0,180
9,0.9629223993879381,0,200
10,0.959450786125982,0,220
11,0.959450786125982,0,240
12,0.959450786125982,0,260
13,0.959450786125982,0,280
14,0.9573045645227016,0,300
15,0.9573045645227016,0,320
16,0.9573045645227016,0,340
17,0.9556416612540337,0,360
18,0.9556416612540337,0,380
19,0.9533900651246168,0,400
20,0.9533900651246168,0,420
21,0.9533900651246168,0,440
22,0.9533900651246168,0,460
23,0.9523952383364278,0,480
24,0.9500624310355665,0,500
25,0.9498892894921886,0,520
26,0.9498892894921886,0,540
27,0.9491579533218926,0,560
28,0.9484831394145468,0,580
29,0.9482456087277211,0,600
30,0.9482456087277211,0,620
31,0.9470745926250344,0,640
32,0.9470745926250344,0,660
33,0.9458026534281959,0,680
34,0.9456252821299818,0,700
35,0.9456252821299818,0,720
36,0.9456252821299818,0,740
37,0.945168098251625,0,760
38,0.94514449319557,0,780
39,0.944507490476973,0,800
40,0.9442758109675344,0,820
41,0.9441240643742952,0,840
42,0.9440896065066267,0,860
43,0.9440701412806433,0,880
44,0.9439745695384126,0,900
45,0.9439745695384126,0,920
46,0.9439745695384126,0,940
47,0.9439745695384126,0,960
48,0.9439745695384126,0,980
49,0.9439745695384126,0,1000
50,0.9439745695384126,0,1020
