time_s,measured_voltage_V,predicted_voltage_V,measured_temperature_C,predicted_temperature_C,covered,split,prediction_kind
0.0,4.1189,4.047059364077395,25.0,25.0,True,prefix,prefix_fit
1.0,4.1189,4.044288578773703,25.0,25.004112120811385,True,prefix,prefix_fit
2.0,4.113955585374035,4.041616367446032,24.9,25.008213094107077,True,prefix,prefix_fit
3.0,4.110272358269037,4.039056217255494,25.0,25.01230479330229,True,prefix,prefix_fit
4.0,4.10669647769205,4.036611222369379,25.0,25.016388448620944,True,prefix,prefix_fit
5.0,4.1036199597450524,4.034279405606226,25.0,25.020464917326876,True,prefix,prefix_fit
6.0,4.10110318685005,4.032056333452184,24.9,25.02453482461823,True,prefix,prefix_fit
7.0,4.098457497484066,4.029936501572349,25.0,25.02859864598264,True,prefix,prefix_fit
8.0,4.096190405904059,4.027914077140357,25.0,25.032656757334678,True,prefix,prefix_fit
9.0,4.094134015431063,4.025983215382809,24.9,25.03670946140278,True,prefix,prefix_fit
10.0,4.092038007380074,4.024138249102579,25.0,25.04075700635434,True,prefix,prefix_fit
11.0,4.090101107011071,4.02237382693364,25.0,25.044799601311354,True,prefix,prefix_fit
12.0,4.08850382422006,4.02068492976006,25.0,25.048837423824352,True,prefix,prefix_fit
13.0,4.0868285810130836,4.019066873017783,25.0,25.05287062559222,True,prefix,prefix_fit
14.0,4.085204461590071,4.0175153111664095,24.9,25.056899337703157,True,prefix,prefix_fit
15.0,4.083556055015096,4.0160262239782885,24.9,25.06092367429943,True,prefix,prefix_fit
16.0,4.081905098960081,4.014595895706529,25.0,25.064943735264194,True,prefix,prefix_fit
17.0,4.0805413619590745,4.013220891490024,24.9,25.068959608123237,True,prefix,prefix_fit
18.0,4.079324589064072,4.011898036859932,25.0,25.072971369741197,True,prefix,prefix_fit
19.0,4.078019792016102,4.010624399993631,25.0,25.076979087913855,True,prefix,prefix_fit
20.0,4.0765063737001,4.009397272612885,25.0,25.080982822493638,True,prefix,prefix_fit
21.0,4.075115800067092,4.008214153281754,25.0,25.084982627008685,True,prefix,prefix_fit
22.0,4.073885608856089,4.007072723832922,25.0,25.088978548040416,True,prefix,prefix_fit
23.0,4.07279439785307,4.005970842697012,25.0,25.092970628806427,True,prefix,prefix_fit
24.0,4.071846628648105,4.004906518480807,25.0,25.096958905603117,True,prefix,prefix_fit
25.0,4.070606373700101,4.003877905868039,25.0,25.10094341301118,True,prefix,prefix_fit
26.0,4.069484971486078,4.002883288874177,25.0,25.10492417960097,True,prefix,prefix_fit
27.0,4.068549178128145,4.001921068687743,25.0,25.10890123205229,True,prefix,prefix_fit
28.0,4.067045353908084,4.000989761115973,25.0,25.112874593129675,True,prefix,prefix_fit
