time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.3489700056760342,3.625635425693376,298.15,0.0,-1
0.0,2,charge,0.6323574720709212,3.882103592463691,298.15,0.0,-1
0.0,3,charge,0.3740210517804037,3.6716106359072427,298.15,0.0,-1
0.0,1,charge,0.3489700056760342,3.625635425693376,298.15,7.5,0
0.0,1,charge,0.3489700056760347,3.77795383146644,298.15,7.5,0
0.0,2,charge,0.6323574720709212,3.882103592463691,298.15,3.0,0
0.0,2,charge,0.6323574720709224,3.9583649993411916,298.15,3.0,0
0.0,3,charge,0.3740210517804037,3.6716106359072427,298.15,7.5,0
0.0,3,charge,0.3740210517804027,3.828555302413129,298.15,7.5,0
0.9999999999999999,1,charge,0.3494593410384128,3.7837712250443722,298.155336522743,7.5,0
0.9999999999999999,2,charge,0.6325648302857189,3.961344230490539,298.15089959875644,3.0,0
0.9999999999999999,3,charge,0.37456385205275405,3.8352105223518067,298.1538915752354,7.5,0
2.0,1,charge,0.349948676400791,3.7876048148144243,298.1606999009913,7.5,0
2.0,2,charge,0.6327721885005153,3.9632443790685548,298.1518034325795,3.0,0
2.0,3,charge,0.37510665232510204,3.8396435970545504,298.15780301623755,7.5,0
3.0,1,charge,0.3504380117631693,3.7907269703983126,298.1660902795432,7.5,0
3.0,2,charge,0.6329795467153083,3.964767398037856,298.1527112209397,3.0,0
3.0,3,charge,0.3756494525974517,3.843248983682124,298.1617343121112,7.5,0
4.0,1,charge,0.3509273471255473,3.7934702087083716,298.17150735470364,7.5,0
4.0,2,charge,0.6331869049301082,3.9660907411098303,298.15362277453966,3.0,0
4.0,3,charge,0.3761922528698017,3.846417576170454,298.16568519614515,7.5,0
5.0,1,charge,0.35141668248792557,3.795973522430874,298.1769507849178,7.5,0
5.0,2,charge,0.6333942631449012,3.9672868889845456,298.1545379401748,3.0,0
5.0,3,charge,0.376735053142151,3.8493112089353376,298.16965539661675,7.5,0
6.0,1,charge,0.351906017850304,3.7983079665995767,298.1824202368468,7.5,0
6.0,2,charge,0.6336016213596974,3.9683927856761283,298.15545658551997,3.0,0
6.0,3,charge,0.37727785341449893,3.8520120952227157,298.17364465787995,7.5,0
7.0,1,charge,0.3523953532126819,3.800515128169102,298.1879153908522,7.5,0
7.0,2,charge,0.6338089795744976,3.9694299485310234,298.1563785921341,3.0,0
7.0,3,charge,0.37782065368685036,3.8545681955829165,298.17765273961857,7.5,0
7.999999999999999,1,charge,0.35288468857506017,3.802621548860917,298.19343593763506,7.5,0
7.999999999999999,2,charge,0.634016337789294,3.9704123826935094,298.15730385143206,3.0,0
7.999999999999999,3,charge,0.3783634539591997,3.8570100517515127,298.1816794122956,7.5,0
9.0,1,charge,0.35337402393743855,3.804645215473924,298.19898157310683,7.5,0
9.0,2,charge,0.6342236960040868,3.9713495397372602,298.15823226228156,3.0,0
9.0,3,charge,0.37890625423154756,3.859358324329002,298.18572445236157,7.5,0
10.0,1,charge,0.3538633592998165,3.8065989927623467,298.2045519933939,7.5,0
10.0,2,charge,0.6344310542188832,3.9722482627448454,298.1591637292952,3.0,0
10.0,3,charge,0.37944905450389727,3.861627785449184,298.18978763801334,7.5,0
11.0,1,charge,0.35435269466219477,3.8084923148836376,298.2101468904623,7.5,0
11.0,2,charge,0.6346384124336797,3.9731137417372775,298.16009816162614,3.0,0
11.0,3,charge,0.3799918547762473,3.8638292591261854,298.1938687456776,7.5,0
12.0,1,charge,0.35484203002457315,3.810332337033598,298.2157659486497,7.5,0
12.0,2,charge,0.6348457706484761,3.9739499357214676,298.16103547215766,3.0,0
12.0,3,charge,0.38053465504859657,3.8659709570418865,298.19796754726224,7.5,0
13.0,1,charge,0.35533136538695104,3.8121245861561555,298.22140884209864,7.5,0
13.0,2,charge,0.6350531288632726,3.9747600015287343,298.16197557686445,3.0,0
13.0,3,charge,0.3810774553209459,3.8680592231625406,298.2020838081419,7.5,0
14.0,1,charge,0.35582070074932937,3.8138733876834348,298.2270752330954,7.5,0
14.0,2,charge,0.635260487078069,3.9755464996604313,298.1629183943437,3.0,0
14.0,3,charge,0.38162025559329593,3.870099019501226,298.20621728584825,7.5,0
15.0,1,charge,0.35631003611170775,3.815582205997588,298.23276477103707,7.5,0
15.0,2,charge,0.6354678452928655,3.9763115298613325,298.1638638454877,3.0,0
15.0,3,charge,0.3821630558656456,3.8720943215999046,298.2103677292273,7.5,0
16.0,1,charge,0.35679937147408564,3.817253857332159,298.2384770920527,7.5,0
16.0,2,charge,0.6356752035076619,3.9770568409669416,298.16481185324744,3.0,0
16.0,3,charge,0.3827058561379935,3.87404835974856,298.2145348780936,7.5,0
17.0,1,charge,0.35728870683646397,3.818890656372905,298.24421181914266,7.5,0
17.0,2,charge,0.6358825617224584,3.9777839221416604,298.1657623424343,3.0,0
17.0,3,charge,0.3832486564103428,3.875963785755828,298.21871846327156,7.5,0
18.0,1,charge,0.3577780421988423,3.8204945368364296,298.249968562681,7.5,0
18.0,2,charge,0.6360899199372548,3.9784940544869523,298.1667152395782,3.0,0
18.0,3,charge,0.3837914566826942,3.8778428110257988,298.2229182069037,7.5,0
19.0,1,charge,0.35826737756122023,3.8220671375117363,298.25574692122154,7.5,0
19.0,2,charge,0.6362972781520513,3.979188348906888,298.16767047283497,3.0,0
19.0,3,charge,0.38433425695504214,3.8796873045004703,298.22713382298383,7.5,0
20.0,1,charge,0.35875671292359856,3.823609865212412,298.2615464825039,7.5,0
20.0,2,charge,0.6365046363668475,3.9798677802937723,298.1686279719184,3.0,0
20.0,3,charge,0.3848770572273919,3.881498864268844,298.23136501804044,7.5,0
21.0,1,charge,0.3592460482859769,3.8251239468240437,298.26736682457806,7.5,0
21.0,2,charge,0.636711994581644,3.9805332119983046,298.16958766805004,3.0,0
21.0,3,charge,0.385419857499742,3.883278877448798,298.235611491907,7.5,0
22.0,1,charge,0.3597353836483548,3.8266104673348584,298.27320751703877,7.5,0
22.0,2,charge,0.6369193527964404,3.981185415316663,298.1705494939206,3.0,0
22.0,3,charge,0.3859626577720912,3.8850285635597404,298.2398729385776,7.5,0
23.0,1,charge,0.3602247190107331,3.8280703967999945,298.27906812232726,7.5,0
23.0,2,charge,0.6371267110112369,3.9818250899993792,298.1715133836522,3.0,0
23.0,3,charge,0.38650545804444053,3.8867490050990545,298.2441490471117,7.5,0
24.0,1,charge,0.3607140543731115,3.829504612542337,298.2849481970138,7.5,0
24.0,2,charge,0.6373340692260333,3.9824528665164283,298.17247927279936,3.0,0
24.0,3,charge,0.38704825831679057,3.8884411730693325,298.24843950252875,7.5,0
25.0,1,charge,0.3612033897354894,3.8309139185564245,298.2908472930399,7.5,0
25.0,2,charge,0.6375414274408298,3.983069320126752,298.1734470983303,3.0,0
25.0,3,charge,0.3875910585891399,3.890105949650896,298.2527439866742,7.5,0
26.0,1,charge,0.3616927250978677,3.8322990608645626,298.2967649589271,7.5,0
26.0,2,charge,0.6377487856556262,3.983674980088359,298.1744167986138,3.0,0
26.0,3,charge,0.38813385886148816,3.8917441462065776,298.2570621790647,7.5,0
27.0,1,charge,0.3621820604602459,3.833660738343493,298.30270074095006,7.5,0
27.0,2,charge,0.6379561438704227,3.984270331772131,298.1753883134216,3.0,0
27.0,3,charge,0.3886766591338374,3.8933565159081756,298.2613937577104,7.5,0
28.0,1,charge,0.362671395822624,3.834999610510799,298.30865418425645,7.5,0
28.0,2,charge,0.6381635020852181,3.9848558265445293,298.17636158390843,3.0,0
