iteration,best_objective,solver_failures,evaluations
0,3.0392064847037457,0,20
1,3.0392064847037457,0,40
2,3.0392064847037457,0,60
3,3.0392064847037457,0,80
4,3.0392064847037457,0,100
5,3.0392064847037457,0,120
6,3.0392064847037457,0,140
7,3.0392064847037457,0,160
8,3.0392064847037457,0,180
9,3.0392064847037457,0,200
10,3.0151761602304736,0,220
11,2.8491706707875437,0,240
12,2.722560801213527,0,260
13,2.4511158119858796,0,280
14,2.4215090525700855,0,300
15,2.1326227101843154,0,320
16,2.075187643594496,0,340
17,2.075187643594496,0,360
18,2.0048038977173688,0,380
19,2.0048038977173688,0,400
20,2.0048038977173688,0,420
21,2.0048038977173688,0,440
22,2.0048038977173688,0,460
23,1.9803902363357866,0,480
24,1.9752139216136895,0,500
25,1.9618483619976215,0,520
26,1.9618483619976215,0,540
27,1.9618483619976215,0,560
28,1.9572798626161907,0,580
29,1.9341631243764112,0,600
30,1.9307719655365716,0,620
31,1.9307719655365716,0,640
32,1.9224761694599497,0,660
33,1.9220527584067706,0,680
34,1.9206287852328972,0,700
35,1.920477648939562,0,720
36,1.919425204277427,0,740
37,1.9157193091141174,0,760
38,1.9157193091141174,0,780
39,1.9144470461125456,0,800
40,1.9084272395848654,0,820
41,1.9063145689280374,0,840
42,1.902037050431936,0,860
43,1.901682148667062,0,880
44,1.8969867879963376,0,900
45,1.8965647581001424,0,920
46,1.8964667813926481,0,940
47,1.8959598819312102,0,960
48,1.895830990107291,0,980
49,1.895830990107291,0,1000
50,1.895830990107291,0,1020
