time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.23129781041808742,3.5083518845958515,298.15,0.0,-1
0.0,2,charge,0.48635445379985626,3.7613383607096624,298.15,0.0,-1
0.0,3,charge,0.5375757108543243,3.8123123704223154,298.15,0.0,-1
0.0,1,charge,0.23129781041808742,3.5083518845958515,298.15,7.5,0
0.0,1,charge,0.23129781041808709,3.667311597616478,298.15,7.5,0
0.0,2,charge,0.48635445379985626,3.7613383607096624,298.15,4.0,0
0.0,2,charge,0.4863544537998561,3.8569511312578832,298.15,4.0,0
0.0,3,charge,0.5375757108543243,3.8123123704223154,298.15,3.0,0
0.0,3,charge,0.5375757108543243,3.8900548309285172,298.15,3.0,0
0.9999999999999999,1,charge,0.23178714578046622,3.6730134861780472,298.1553495075514,7.5,0
0.9999999999999999,2,charge,0.48663093141958547,3.8612529758035343,298.15148197667753,4.0,0
0.9999999999999999,3,charge,0.5377928309632648,3.8929843041579426,298.1507735045471,3.0,0
2.0,1,charge,0.23227648114284313,3.676721923470067,298.16072113924486,7.5,0
2.0,2,charge,0.48690740903931246,3.864098776074302,298.1529711186928,4.0,0
2.0,3,charge,0.5380099510722025,3.894916377668129,298.1515505222072,3.0,0
3.0,1,charge,0.23276581650522166,3.6797565759125157,298.16611627398464,7.5,0
3.0,2,charge,0.4871838866590419,3.866352885768741,298.1544671037875,4.0,0
3.0,3,charge,0.5382270711811427,3.8964449148708455,298.1523308619029,3.0,0
4.0,1,charge,0.23325515186760082,3.6824358656264407,298.17153507950667,7.5,0
4.0,2,charge,0.48746036427877126,3.868290920981849,298.155969668906,4.0,0
4.0,3,charge,0.538444191290084,3.8977579207128246,298.15311437982655,3.0,0
5.0,1,charge,0.23374448722997776,3.684890638831236,298.1769774912389,7.5,0
5.0,2,charge,0.48773684189849825,3.8700281023828467,298.157478589604,4.0,0
5.0,3,charge,0.5386613113990244,3.898933670565881,298.15390095562464,3.0,0
6.0,1,charge,0.23423382259235626,3.687187434831053,298.18244336567403,7.5,0
6.0,2,charge,0.48801331951822763,3.8716231557904726,298.1589936668373,4.0,0
6.0,3,charge,0.5388784315079611,3.9000120677976664,298.1546904835253,3.0,0
7.0,1,charge,0.23472315795473542,3.689365168793228,298.18793252512563,7.5,0
7.0,2,charge,0.488289797137957,3.873110217224606,298.1605147193647,4.0,0
7.0,3,charge,0.5390955516169025,3.9010163453386073,298.15548286781564,3.0,0
7.999999999999999,1,charge,0.23521249331711233,3.691448624250847,298.1934447724014,7.5,0
7.999999999999999,2,charge,0.48856627475768405,3.874511279055552,298.1620415788958,4.0,0
7.999999999999999,3,charge,0.539312671725843,3.901961575448129,298.1562780200992,3.0,0
9.0,1,charge,0.23570182867949083,3.6934546119758433,298.1989798955557,7.5,0
9.0,2,charge,0.48884275237741337,3.87584141878729,298.16357408683274,4.0,0
9.0,3,charge,0.5395297918347803,3.9028579250641027,298.15707585758383,3.0,0
10.0,1,charge,0.23619116404187002,3.695395130402903,298.20453766887465,7.5,0
10.0,2,charge,0.48911922999714286,3.877111333660488,298.16511209201366,4.0,0
10.0,3,charge,0.5397469119437208,3.9037127451320233,298.15787630184815,3.0,0
11.0,1,charge,0.2366804994042469,3.6972789614721284,298.210117852189,7.5,0
11.0,2,charge,0.48939570761686974,3.8783291057877243,298.1666554490014,4.0,0
11.0,3,charge,0.5399640320526622,3.90453159857563,298.1586792779567,3.0,0
12.0,1,charge,0.2371698347666254,3.699112765987808,298.2157201900586,7.5,0
12.0,2,charge,0.4896721852365992,3.879500950061625,298.1682040168655,4.0,0
12.0,3,charge,0.5401811521615989,3.9053187300570738,298.1594847138492,3.0,0
13.0,1,charge,0.23765917012900464,3.7009016886507364,298.2213444109452,7.5,0
13.0,2,charge,0.4899486628563284,3.8806317462058333,298.1697576583077,4.0,0
13.0,3,charge,0.5403982722705393,3.9060775192550525,298.16029253986517,3.0,0
14.0,1,charge,0.2381485054913815,3.7026497221072696,298.2269902267671,7.5,0
14.0,2,charge,0.49022514047605553,3.881725444808712,298.1713162389881,4.0,0
