time_s,cell,soc,voltage_V,temperature_K,requested_current_A,applied_current_A,interval_mean_voltage_V,interval_max_voltage_V,interval_max_temperature_K,soc_std,team_reward
360.0,1,0.41807452281207835,3.8677315638427405,299.6258008092111,5.5,5.5,3.8532237295431684,3.8677315638427405,299.6258008092111,0.126064391061366,-6.053219553068299
360.0,2,0.6151519885070134,4.095744371112991,300.22138972378303,5.5,5.5,4.076017765207107,4.095744371112991,300.22138972378303,0.126064391061366,-6.053219553068299
360.0,3,0.7224903852975288,3.9891412080428976,298.20902443165875,1.0,1.0,3.9860235740247054,3.9891412080428976,298.20902443165875,0.126064391061366,-6.053219553068299
450.0,1,0.4489988025961947,3.8997500861575936,300.01482599934167,5.5,5.5,3.883430529105683,3.8997500861575936,300.01482599934167,0.1173978011069606,-5.61989005534803
450.0,2,0.6484854588643071,4.145103571125075,300.80115878784216,5.5,5.5,4.119461232031274,4.145103571125075,300.80115878784216,0.1173978011069606,-5.61989005534803
450.0,3,0.7281129816219123,3.9951442972516356,298.22266896240274,1.0,1.0,3.992155747056775,3.9951442972516356,298.22266896240274,0.1173978011069606,-5.61989005534803
540.0,1,0.47992308238031095,3.934954447523335,300.39656292665865,5.5,5.5,3.9172290459890946,3.934954447523335,300.39656292665865,0.10948264920474234,-5.224132460237117
540.0,2,0.6818189292216007,4.197015826326313,301.3340279422554,5.5,5.5,4.171705689646716,4.197015826326313,301.3340279422554,0.10948264920474234,-5.224132460237117
540.0,3,0.7337355779462958,4.001006615634082,298.23581387903306,1.0,1.0,3.9980809597380036,4.001006615634082,298.23581387903306,0.10948264920474234,-5.224132460237117
630.0,1,0.5108473621644274,3.9693675550664143,300.77148817260706,5.5,5.5,3.952383520902066,3.9693675550664143,300.77148817260706,0.09744803160909533,-4.622401580454767
630.0,2,0.6848492447086276,3.9856628980095157,301.09596148528993,0.5,0.5,4.014538012425485,4.075792591696771,301.3340279422554,0.09744803160909533,-4.622401580454767
630.0,3,0.7393581742706794,4.006816234213211,298.2484822215599,1.0,1.0,4.003912163784927,4.006816234213211,298.2484822215599,0.09744803160909533,-4.622401580454767
720.0,1,0.541771641948544,3.9997185393529087,301.1401867011012,5.5,5.5,3.9848707048913083,3.9997185393529087,301.1401867011012,0.0895944993346441,-4.2297249667322045
720.0,2,0.7151523995788943,4.199526025778389,301.4389231120794,5.5,5.0,4.157733994302215,4.199526025778389,301.4389231120794,0.0895944993346441,-4.2297249667322045
720.0,3,0.7449807705950627,4.012630399120845,298.26069425313017,1.0,1.0,4.009720877717677,4.012630399120845,298.26069425313017,0.0895944993346441,-4.2297249667322045
810.0,1,0.5726959217326599,4.026655711810966,301.50315698137564,5.5,5.5,4.0133316035318,4.026655711810966,301.50315698137564,0.0773653416186198,-3.61826708093099
810.0,2,0.7181827150659211,4.014816927590212,301.19218094878516,0.5,0.5,4.038672639501784,4.08800407960682,301.4389231120794,0.0773653416186198,-3.61826708093099
810.0,3,0.7506033669194457,4.018487025711916,298.27246939183584,1.0,1.0,4.015554191103821,4.018487025711916,298.27246939183584,0.0773653416186198,-3.61826708093099
900.0,1,0.6036202015167771,4.054162521638914,301.86089136730465,5.5,5.5,4.040140030181791,4.054162521638914,301.86089136730465,0.06667437193524112,-3.0837185967620555
900.0,2,0.7303039770140279,4.084146412697363,301.0591015000353,2.0,2.0,4.073735761039485,4.084146412697363,301.19218094878516,0.06667437193524112,-3.0837185967620555
900.0,3,0.7562259632438296,4.024410305287035,298.283826347813,1.0,1.0,4.021442881143925,4.024410305287035,298.283826347813,0.06667437193524112,-3.0837185967620555
990.0,1,0.634544481300894,4.0895827898728365,302.2139125217604,5.5,5.5,4.0709831831578835,4.0895827898728365,302.2139125217604,0.05836678385145149,-2.668339192572575
990.0,2,0.7545465009102417,4.193979710649572,301.2277259912412,5.5,4.0,4.168332709420783,4.193979710649572,301.2277259912412,0.05836678385145149,-2.668339192572575
990.0,3,0.7618485595682135,4.030413952742671,298.2947831527496,1.0,1.0,4.02740573630023,4.030413952742671,298.2947831527496,0.05836678385145149,-2.668339192572575
1080.0,1,0.6654687610850103,4.134415358823938,302.56271935896086,5.5,5.5,4.111771080957644,4.134415358823938,302.56271935896086,0.045930237382285015,-2.0465118691142505
1080.0,2,0.7575768163972684,4.047078998965853,300.9969418130313,0.5,0.5,4.065210947653224,4.1017020291351205,301.2277259912412,0.045930237382285015,-2.0465118691142505
1080.0,3,0.7674711558925964,4.036503153334787,298.3053571887871,1.0,1.0,4.0334521090628614,4.036503153334787,298.3053571887871,0.045930237382285015,-2.0465118691142505
1170.0,1,0.6963930408691269,4.175925239932692,302.9078288789028,5.5,5.5,4.155637030066828,4.175925239932692,302.9078288789028,0.037571462900178786,-1.6285731450089393
1170.0,2,0.7787890248064557,4.191978851356785,301.07906444647966,5.5,3.5,4.166972246311454,4.191978851356785,301.07906444647966,0.037571462900178786,-1.6285731450089393
1170.0,3,0.7730937522169795,4.042675701633624,298.3155620655534,1.0,1.0,4.039583433991696,4.042675701633624,298.3155620655534,0.037571462900178786,-1.6285731450089393
1260.0,1,0.7245060224910511,4.189985962838218,303.1875232913883,5.5,5.0,4.176943462493862,4.189985962838218,303.1875232913883,0.026316881793119553,-1.0658440896559775
1260.0,2,0.7818193402934822,4.067286773151627,300.8596066055644,0.5,0.5,4.0814994264355935,4.109958593335742,301.07906444647966,0.026316881793119553,-1.0658440896559775
1260.0,3,0.7787163485413624,4.048922655078509,298.325417367921,1.0,1.0,4.045794110921084,4.048922655078509,298.325417367921,0.026316881793119553,-1.0658440896559775
1350.0,1,0.7498077059507829,4.196653050171095,303.4046837583324,5.5,4.5,4.187039029231648,4.196653050171095,303.4046837583324,0.01895113840139772,-0.75
1350.0,2,0.7939406022415889,4.140816433910326,300.7560444795519,2.0,2.0,4.129455361016878,4.140816433910326,300.8596066055644,0.01895113840139772,-0.75
1350.0,3,0.7843389448657462,4.0552286134549265,298.33493868071145,1.0,1.0,4.052071956498687,4.0552286134549265,298.33493868071145,0.01895113840139772,-0.75
1440.0,1,0.752619004112976,4.02711888962855,303.35161016723123,0.5,0.5,4.051418674035361,4.099042968362719,303.4046837583324,0.024554335221682627,-0.9777167610841313
1440.0,2,0.8121224951637489,4.195071083085513,300.7938613884404,5.5,3.0,4.183837284330631,4.195071083085513,300.7938613884404,0.024554335221682627,-0.9777167610841313
1440.0,3,0.7899615411901296,4.061571867410298,298.34414104880415,1.0,1.0,4.058398412165622,4.061571867410298,298.34414104880415,0.024554335221682627,-0.9777167610841313
1530.0,1,0.7751093894105154,4.185620763934241,303.49532648887583,5.5,4.0,4.157010978923281,4.185620763934241,303.49532648887583,0.01634905319331642,-0.75
1530.0,2,0.815152810650776,4.093500785503291,300.5965832089617,0.5,0.5,4.103354211661665,4.123188792804292,300.7938613884404,0.01634905319331642,-0.75
1530.0,3,0.7955841375145125,4.067924471149919,298.35303900261283,1.0,1.0,4.0647486462268345,4.067924471149919,298.35303900261283,0.01634905319331642,-0.75
1620.0,1,0.794788476545862,4.189108387469851,303.6066316179529,5.5,3.5,4.181577835343247,4.189108387469851,303.6066316179529,0.015453325718573212,-0.75
1620.0,2,0.8303043880859098,4.183234925576392,300.57420396449334,5.5,2.5,4.172022880729166,4.183234925576392,300.5965832089617,0.015453325718573212,-0.75
1620.0,3,0.8012067338388958,4.074252360330727,298.36164658295417,1.0,1.0,4.071091641911348,4.074252360330727,298.36164658295417,0.015453325718573212,-0.75
1710.0,1,0.8116562655190172,4.182677249398722,303.6744767695776,5.5,3.0,4.17925709498921,4.182677249398722,303.6744767695776,0.017184411489671557,-0.75
1710.0,2,0.8454559655210435,4.189881014166723,300.56410106687787,5.5,2.5,4.186936483659502,4.189881014166723,300.57420396449334,0.017184411489671557,-0.75
1710.0,3,0.8068293301632785,4.080515614442403,298.3699773653541,1.0,1.0,4.077390380424946,4.080515614442403,298.3699773653541,0.017184411489671557,-0.75
1800.0,1,0.8285240544921719,4.190996875987344,303.7408470326066,5.5,3.0,4.186994559010449,4.190996875987344,303.7408470326066,0.02001839966984821,-0.7509199834924105
1800.0,2,0.8606075429561771,4.194845423060398,300.5570460107242,5.5,2.5,4.192302757423311,4.194845423060398,300.56410106687787,0.02001839966984821,-0.7509199834924105
1800.0,3,0.8124519264876622,4.0866689607226885,298.3780444838427,1.0,1.0,4.0836022170914195,4.0866689607226885,298.3780444838427,0.02001839966984821,-0.7509199834924105
1890.0,1,0.831335352654365,4.093746515903955,303.6835220893099,0.5,0.5,4.10413517998424,4.124241028681364,303.7408470326066,0.019134956499624045,-0.75
1890.0,2,0.8636378584432038,4.115310585677944,300.3782917690556,0.5,0.5,4.120794989368119,4.1333135679581625,300.5570460107242,0.019134956499624045,-0.75
1890.0,3,0.8180745228120452,4.092662613993612,298.3858606542966,1.0,1.0,4.089679546479944,4.092662613993612,298.3858606542966,0.019134956499624045,-0.75
1980.0,1,0.8482031416275201,4.194756038918086,303.74310369222815,5.5,3.0,4.182338066531116,4.194756038918086,303.74310369222815,0.021266376901442088,-0.8133188450721044
1980.0,2,0.8757591203913099,4.179091331829174,300.3196234283102,5.5,2.0,4.17279401253308,4.179091331829174,300.3782917690556,0.021266376901442088,-0.8133188450721044
1980.0,3,0.8236971191364277,4.098443540163462,298.3934381973903,1.0,1.0,4.0955708480250745,4.098443540163462,298.3934381973903,0.021266376901442088,-0.8133188450721044
2070.0,1,0.8510144397897133,4.103271224639808,303.68576903514327,0.5,0.5,4.11101146254258,4.127313360659412,303.74310369222815,0.02417324160915665,-0.9586620804578325
2070.0,2,0.8878803823394165,4.1864432482503435,300.2720986695629,5.5,2.0,4.182687843295865,4.1864432482503435,300.3196234283102,0.02417324160915665,-0.9586620804578325
2070.0,3,0.8293197154608117,4.103957216909086,298.4007890612241,1.0,1.0,4.101222193471921,4.103957216909086,298.4007890612241,0.02417324160915665,-0.9586620804578325
2160.0,1,0.865070930600676,4.182250904941457,303.7111201460272,5.5,2.5,4.173620527754229,4.182250904941457,303.7111201460272,0.026584467428368286,-1.0792233714184143
2160.0,2,0.9000016442875239,4.196377222897532,300.2300454752859,5.5,2.0,4.191150155972105,4.196377222897532,300.2720986695629,0.026584467428368286,-1.0792233714184143
2160.0,3,0.8349423117851946,4.109149939764039,298.40792484370166,1.0,1.0,4.1065792779601695,4.109149939764039,298.40792484370166,0.026584467428368286,-1.0792233714184143
2250.0,1,0.8791274214116389,4.188140106737194,303.7420483199162,5.5,2.5,4.1852872586466265,4.188140106737194,303.7420483199162,0.025735032176716934,-1.0367516088358468
2250.0,2,0.9030319597745502,4.1269152957151665,300.0768898848152,0.5,0.5,4.132959683871419,4.1465622768211645,300.2300454752859,0.025735032176716934,-1.0367516088358468
2250.0,3,0.8405649081095776,4.113971682604504,298.4148568147367,1.0,1.0,4.11159000447452,4.113971682604504,298.4148568147367,0.025735032176716934,-1.0367516088358468
2340.0,1,0.8931839122226013,4.195868819128215,303.7738810415771,5.5,2.5,4.191708157070272,4.195868819128215,303.7738810415771,0.02771847568762517,-1.1359237843812586
