iteration,best_objective,solver_failures,evaluations
0,8.324327662615227,0,20
1,8.324327662615227,0,40
2,7.67850846451589,0,60
3,4.630106156086749,0,80
4,4.630106156086749,0,100
5,4.630106156086749,0,120
6,2.328232544204762,0,140
7,2.328232544204762,0,160
8,2.0471063105376515,0,180
9,2.0471063105376515,0,200
10,2.0471063105376515,0,220
11,1.9857555177798167,0,240
12,1.9857555177798167,0,260
13,1.9857555177798167,0,280
14,1.9857555177798167,0,300
15,1.9857555177798167,0,320
16,1.8513061952952712,0,340
17,1.8513061952952712,0,360
18,1.8513061952952712,0,380
19,1.8513061952952712,0,400
20,1.8513061952952712,0,420
21,1.8513061952952712,0,440
22,1.8513061952952712,0,460
23,1.842534235970024,0,480
24,1.826871688996238,0,500
25,1.826871688996238,0,520
26,1.826871688996238,0,540
27,1.826871688996238,0,560
28,1.826871688996238,0,580
29,1.826871688996238,0,600
30,1.826273932574869,0,620
31,1.8226690706900057,0,640
32,1.8226690706900057,0,660
33,1.8226690706900057,0,680
34,1.8226690706900057,0,700
35,1.8226690706900057,0,720
36,1.8226690706900057,0,740
37,1.8226690706900057,0,760
38,1.8221524883867204,0,780
39,1.8221524883867204,0,800
40,1.8204393384491337,0,820
41,1.8204393384491337,0,840
42,1.8196852006676059,0,860
43,1.819579610882518,0,880
44,1.8190461523278447,0,900
45,1.8186431223444601,0,920
46,1.8182357539514498,0,940
47,1.817414521220978,0,960
48,1.816318324118777,0,980
49,1.8155111844194258,0,1000
50,1.8132394320684921,0,1020
