time_s,cell,phase,soc,voltage_V,temperature_K,current_A,decision_index
0.0,1,charge,0.6583569496784776,3.89813903642868,298.15,0.0,-1
0.0,2,charge,0.27856679872197226,3.575216020439906,298.15,0.0,-1
0.0,3,charge,0.5376534711901056,3.8123741728681315,298.15,0.0,-1
0.0,1,charge,0.6583569496784776,3.89813903642868,298.15,3.0,0
0.0,1,charge,0.6583569496784755,3.97242337833205,298.15,3.0,0
0.0,2,charge,0.27856679872197226,3.575216020439906,298.15,7.5,0
0.0,2,charge,0.27856679872197143,3.7335677827140126,298.15,7.5,0
0.0,3,charge,0.5376534711901056,3.8123741728681315,298.15,5.0,0
0.0,3,charge,0.5376534711901073,3.9280248288594093,298.15,5.0,0
0.9999999999999999,1,charge,0.6585526838234275,3.9757453651155115,298.15105261259873,3.0,0
0.9999999999999999,2,charge,0.27908519425896255,3.740318553292893,298.15466478894183,7.5,0
0.9999999999999999,3,charge,0.5380153380383403,3.9329289153287768,298.1519356882024,5.0,0
2.0,1,charge,0.6587484179683819,3.9778231937658592,298.1521102847119,3.0,0
2.0,2,charge,0.2796035897959537,3.7445678042096713,298.15935077782706,7.5,0
2.0,3,charge,0.538377204886572,3.936168901218661,298.1538815741628,5.0,0
3.0,1,charge,0.6589441521133308,3.979481766624016,298.15317266860023,3.0,0
3.0,2,charge,0.2801219853329448,3.7480227939356636,298.1640586114845,7.5,0
3.0,3,charge,0.538739071734804,3.9387326909324347,298.15583717717584,5.0,0
4.0,1,charge,0.6591398862582829,3.980917213611984,298.1542395344027,3.0,0
4.0,2,charge,0.2806403808699359,3.7510586241854633,298.16878821569173,7.5,0
4.0,3,charge,0.5391009385830365,3.940935746449304,298.15780214416475,5.0,0
5.0,1,charge,0.659335620403234,3.982210363990716,298.1553106972813,3.0,0
5.0,2,charge,0.28115877640692705,3.753829103183479,298.17353940479325,7.5,0
5.0,3,charge,0.5394628054312722,3.9429099557355443,298.1597761843418,5.0,0
6.0,1,charge,0.6595313545481861,3.9834024425418844,298.1563859981819,3.0,0
6.0,2,charge,0.2816771719439182,3.7564125862928757,298.1783119652419,7.5,0
6.0,3,charge,0.5398246722795051,3.94472262872712,298.16175904476574,5.0,0
7.0,1,charge,0.6597270886931349,3.98451776108716,298.1574652949894,3.0,0
7.0,2,charge,0.28219556748090935,3.7588549691637785,298.18310567616885,7.5,0
7.0,3,charge,0.540186539127737,3.946412910742596,298.1637504977497,5.0,0
7.999999999999999,1,charge,0.6599228228380872,3.985571700888068,298.15854845773765,3.0,0
7.999999999999999,2,charge,0.28271396301790036,3.7611855490520183,298.1879203137584,7.5,0
7.999999999999999,3,charge,0.5405484059759686,3.948005834353159,298.1657503332527,5.0,0
9.0,1,charge,0.6601185569830382,3.9865749960845234,298.15963536543785,3.0,0
9.0,2,charge,0.2832323585548915,3.763424235208385,298.1927556508103,7.5,0
9.0,3,charge,0.5409102728242015,3.9495185272151794,298.1677583538428,5.0,0
10.0,1,charge,0.6603142911279903,3.9875353242091416,298.16072590408334,3.0,0
10.0,2,charge,0.2837507540918826,3.765585281686688,298.1976114548501,7.5,0
10.0,3,charge,0.541272139672437,3.950963269036113,298.1697743712128,5.0,0
11.0,1,charge,0.6605100252729391,3.9884584658432294,298.16181996518833,3.0,0
11.0,2,charge,0.28426914962887373,3.7676791583569647,298.20248748585124,7.5,0
11.0,3,charge,0.541634006520669,3.952349228407379,298.17179820364566,5.0,0
12.0,1,charge,0.6607057594178914,3.9893488966488566,298.16291744474364,3.0,0
12.0,2,charge,0.28478754516586485,3.7697138341418452,298.2073834943229,7.5,0
12.0,3,charge,0.5419958733689019,3.953683401088627,298.1738296742465,5.0,0
13.0,1,charge,0.6609014935628423,3.990210137479127,298.16401824249783,3.0,0
13.0,2,charge,0.2853059407028555,3.7716954974744974,298.2122992197775,7.5,0
13.0,3,charge,0.5423577402171335,3.954971278405117,298.1758686096243,5.0,0
14.0,1,charge,0.6610972277077944,3.9910450304618674,298.16512226139025,3.0,0
14.0,2,charge,0.28582433623984665,3.77362897740642,298.21723438979717,7.5,0
14.0,3,charge,0.5427196070653664,3.956217282701272,298.1779148389136,5.0,0
15.0,1,charge,0.6612929618527432,3.991855921749717,298.1662294071201,3.0,0
15.0,2,charge,0.2863427317768378,3.7755181470640666,298.2221887195763,7.5,0
15.0,3,charge,0.543081473913602,3.9574250434751654,298.1799681931083,5.0,0
16.0,1,charge,0.6614886959976963,3.992644785124388,298.16733958782385,3.0,0
16.0,2,charge,0.28686112731382885,3.777366179395694,298.22716191187527,7.5,0
16.0,3,charge,0.5434433407618339,3.958597559143664,298.1820285046874,5.0,0
17.0,1,charge,0.6616844301426472,3.9934132931952355,298.16845271386865,3.0,0
17.0,2,charge,0.28737952285081997,3.7791756871726685,298.2321536573246,7.5,0
17.0,3,charge,0.5438052076100668,3.9597373343084543,298.18409560738496,5.0,0
18.0,1,charge,0.6618801642875994,3.9941628720701745,298.1695686977056,3.0,0
18.0,2,charge,0.28789791838781115,3.7809488510112335,298.23716363502433,7.5,0
18.0,3,charge,0.5441670744582984,3.9608465071564445,298.186169336031,5.0,0
19.0,1,charge,0.6620758984325482,3.994894751697209,298.170687453751,3.0,0
19.0,2,charge,0.28841631392480227,3.782687524502759,298.24219151336786,7.5,0
19.0,3,charge,0.5445289413065313,3.9619269357282856,298.1882495264884,5.0,0
20.0,1,charge,0.6622716325775004,3.9956100102211485,298.1718088982888,3.0,0
20.0,2,charge,0.28893470946179345,3.7843933017578246,298.2472369509912,7.5,0
20.0,3,charge,0.5448908081547632,3.9629802452261282,298.1903360156922,5.0,0
21.0,1,charge,0.6624673667224514,3.9963096070948017,298.1729329493957,3.0,0
21.0,2,charge,0.28945310499878446,3.786067569368492,298.25229959782723,7.5,0
21.0,3,charge,0.5452526750029988,3.9640078645644135,298.19242864174805,5.0,0
22.0,1,charge,0.6626631008674035,3.99699440328171,298.174059526893,3.0,0
22.0,2,charge,0.2899715005357756,3.787711550692473,298.25737909622507,7.5,0
22.0,3,charge,0.5456145418512314,3.9650110643600587,298.1945272440486,5.0,0
23.0,1,charge,0.6628588350123525,3.99766516938028,298.17518855232856,3.0,0
23.0,2,charge,0.2904898960727667,3.7893263391531287,298.26247508208246,7.5,0
23.0,3,charge,0.5459764086994633,3.9659909889741014,298.1966316634011,5.0,0
24.0,1,charge,0.6630545691573047,3.99832259954305,298.17631994895737,3.0,0
24.0,2,charge,0.29100829160975783,3.790912922685533,298.26758718597216,7.5,0
24.0,3,charge,0.5463382755476951,3.966948677520299,298.1987417421694,5.0,0
25.0,1,charge,0.6632503033022554,3.998967326028912,298.17745364172214,3.0,0
25.0,2,charge,0.29152668714674895,3.792472203816943,298.27271503424987,7.5,0
25.0,3,charge,0.5467001423959281,3.9678850784714523,298.2008573244276,5.0,0
26.0,1,charge,0.6634460374472075,3.9995999284347183,298.1785895572368,3.0,0
26.0,2,charge,0.2920450826837401,3.794005015920224,298.27785825012376,7.5,0
26.0,3,charge,0.5470620092441635,3.9688010630354364,298.2029782561107,5.0,0
27.0,1,charge,0.6636417715921565,4.000220938773099,298.1797276237783,3.0,0
27.0,2,charge,0.29256347822073114,3.7955121354687287,298.28301645466996,7.5,0
27.0,3,charge,0.5474238760923962,3.9696974376000043,298.20510438515873,5.0,0
28.0,1,charge,0.6638375057371088,4.000830854504887,298.1808677712686,3.0,0
28.0,2,charge,0.29308187375772177,3.7969942917876365,298.2881892677933,7.5,0
28.0,3,charge,0.547785742940628,3.970574952225129,298.207235561646,5.0,0
29.0,1,charge,0.6640332398820596,4.001430131430162,298.1820099312798,3.0,0
29.0,2,charge,0.2936002692947129,3.798452175047821,298.29337630913085,7.5,0
29.0,3,charge,0.5481476097888598,3.9714343108538617,298.20937163792564,5.0,0
30.0,1,charge,0.6642289740270119,4.002019204663174,298.18315403700495,3.0,0
30.0,2,charge,0.294118664831704,3.7998864424745236,298.2985771988908,7.5,0
30.0,3,charge,0.5485094766370925,3.9722761741824657,298.2115124687259,5.0,0
31.0,1,charge,0.6644247081719606,4.0025984712811535,298.18430002327284,3.0,0
31.0,2,charge,0.29463706036869514,3.8012977232680645,298.30379155862664,7.5,0
31.0,3,charge,0.5488713434853282,3.9731011651505,298.2136579112557,5.0,0
31.999999999999996,1,charge,0.6646204423169128,4.003168310949897,298.18544782651435,3.0,0
31.999999999999996,2,charge,0.2951554559056862,3.8026866225177454,298.30901901194477,7.5,0
31.999999999999996,3,charge,0.5492332103335611,3.9739098748070614,298.21580782531424,5.0,0
33.0,1,charge,0.6648161764618638,4.003729074279367,298.18659738476845,3.0,0
33.0,2,charge,0.2956738514426773,3.8040537243899957,298.31425918515765,7.5,0
33.0,3,charge,0.5495950771817929,3.9747028627432393,298.21796207334614,5.0,0
34.0,1,charge,0.665011910606816,4.004281094783121,298.18774863764855,3.0,0
34.0,2,charge,0.29619224697966845,3.805399594595516,298.3195117078718,7.5,0
34.0,3,charge,0.5499569440300245,3.975480662333261,298.22012052051736,5.0,0
35.0,1,charge,0.6652076447517649,4.004824686229643,298.18890152634293,3.0,0
35.0,2,charge,0.29671064251665963,3.8067247823534878,298.3247762135174,7.5,0
35.0,3,charge,0.5503188108782574,3.9762437830524364,298.2222830347854,5.0,0
36.0,1,charge,0.6654033788967192,4.0053601471739775,298.190055993574,3.0,0
36.0,2,charge,0.29722903805365053,3.808029821948714,298.3300523398244,7.5,0
36.0,3,charge,0.5506806777264931,3.976992712532462,298.2244494869263,5.0,0
37.0,1,charge,0.6655991130416713,4.005887762233744,298.1912119836034,3.0,0
37.0,2,charge,0.2977474335906417,3.8093152339610494,298.335339729245,7.5,0
37.0,3,charge,0.5510425445747249,3.9777279180871705,298.2266197505747,5.0,0
38.0,1,charge,0.6657948471866202,4.006407801026111,298.1923694421887,3.0,0
38.0,2,charge,0.29826582912763283,3.810581526233595,298.34063802932627,7.5,0
38.0,3,charge,0.5514044114229577,3.978449848817889,298.228793702262,5.0,0
39.0,1,charge,0.6659905813315724,4.006920523236117,298.1935283165795,3.0,0
39.0,2,charge,0.29878422466462395,3.8118291946333986,298.3459468930381,7.5,0
39.0,3,charge,0.5517662782711894,3.979158936027795,298.2309712214167,5.0,0
40.0,1,charge,0.6661863154765235,4.007426173505152,298.19468855548376,3.0,0
40.0,2,charge,0.299302620201615,3.8130587236482816,298.3512659790556,7.5,0
40.0,3,charge,0.5521281451194223,3.9798555947240835,298.2331521903746,5.0,0
41.0,1,charge,0.6663820496214755,4.0079249876993615,298.19585010905314,3.0,0
41.0,2,charge,0.29982101573860614,3.8142705868549864,298.35659495200224,7.5,0
41.0,3,charge,0.552490011967654,3.9805402245709143,298.23533649437,5.0,0
42.0,1,charge,0.6665777837664245,4.008417189400378,298.1970129288488,3.0,0
42.0,2,charge,0.30033941127559727,3.8154652472869177,298.36193348265505,7.5,0
42.0,3,charge,0.5528518788158898,3.981213210976647,298.2375240215482,5.0,0
43.0,1,charge,0.6667735179113766,4.008902993254523,298.1981769678256,3.0,0
43.0,2,charge,0.3008578068125884,3.816643157724454,298.3672812481154,7.5,0
43.0,3,charge,0.5532137456641224,3.981874926110334,298.23971466297155,5.0,0
44.0,1,charge,0.6669692520563278,4.009382604778271,298.1993421802945,3.0,0
44.0,2,charge,0.30137620234957957,3.817804760928294,298.3726379319477,7.5,0
44.0,3,charge,0.5535756125123543,3.982525728273674,298.24190831248,5.0,0
45.0,1,charge,0.6671649862012798,4.009856220763018,298.200508521901,3.0,0
45.0,2,charge,0.30189459788657025,3.8189504898340143,298.37800322428853,7.5,0
45.0,3,charge,0.553937479360586,3.98316596607856,298.2441048669546,5.0,0
46.0,1,charge,0.6673607203462286,4.010324030282549,298.2016759495952,3.0,0
46.0,2,charge,0.30241299342356176,3.820080767775457,298.38337682193094,7.5,0
46.0,3,charge,0.5542993462088188,3.9837959731166377,298.2463042258474,5.0,0
47.0,1,charge,0.6675564544911816,4.010786215821156,298.20284442161875,3.0,0
47.0,2,charge,0.3029313889605525,3.821196009534889,298.388758428408,7.5,0
47.0,3,charge,0.5546612130570544,3.984416074928752,298.24850629160716,5.0,0
48.0,1,charge,0.6677521886361327,4.011242950607537,298.2040138974443,3.0,0
48.0,2,charge,0.30344978449754406,3.8222966200710653,298.39414775400405,7.5,0
48.0,3,charge,0.5550230799052872,3.9850265853429114,298.25071096935767,5.0,0
49.0,1,charge,0.6679479227810848,4.01169440257287,298.2051843377806,3.0,0
49.0,2,charge,0.3039681800345352,3.823382994264181,298.3995445157357,7.5,0
49.0,3,charge,0.5553849467535189,3.985627806497135,298.2529181668304,5.0,0
50.0,1,charge,0.6681436569260337,4.012140735073723,298.2063557045465,3.0,0
50.0,2,charge,0.30448657557152653,3.824455517959633,298.4049484374075,7.5,0
50.0,3,charge,0.5557468136017508,3.9862200329189497,298.25512779456255,5.0,0
51.0,1,charge,0.6683393910709857,4.012582100623629,298.20752796079034,3.0,0
51.0,2,charge,0.30500497110851854,3.825514564840774,298.4103592494665,7.5,0
51.0,3,charge,0.5561086804499835,3.9868035473226664,298.2573397655586,5.0,0
52.0,1,charge,0.6685351252159367,4.013018649584808,298.2087010707264,3.0,0
52.0,2,charge,0.3055233666455098,3.826560503939694,298.4157766891395,7.5,0
52.0,3,charge,0.5564705472982192,3.9873786248460688,298.25955399548235,5.0,0
53.0,1,charge,0.6687308593608892,4.013450527250772,298.20987499968214,3.0,0
53.0,2,charge,0.3060417621825009,3.8275936908233934,298.4212005002538,7.5,0
53.0,3,charge,0.5568324141464511,3.9879455310804826,298.261770402468,5.0,0
54.0,1,charge,0.6689265935058379,4.013877869370322,298.21104971403804,3.0,0
54.0,2,charge,0.306560157719492,3.828614477559907,298.42663043329065,7.5,0
54.0,3,charge,0.5571942809946838,3.988504523229503,298.263988907117,5.0,0
55.0,1,charge,0.6691223276507899,4.014300810445038,298.2122251812508,3.0,0
55.0,2,charge,0.3070785532564832,3.8296232034532007,298.43206624524,7.5,0
55.0,3,charge,0.5575561478429155,3.989055850621962,298.2662094324581,5.0,0
56.0,1,charge,0.669318061795741,4.014719479113651,298.21340136979467,3.0,0
56.0,2,charge,0.30759694879347416,3.830620202877166,298.4375076995371,7.5,0
56.0,3,charge,0.5579180146911483,3.989599754136223,298.2684319038534,5.0,0
57.0,1,charge,0.6695137959406932,4.015133997947094,298.21457824914467,3.0,0
57.0,2,charge,0.30811534433046533,3.831605799001999,298.4429545660109,7.5,0
57.0,3,charge,0.5582798815393841,3.9901364679096853,298.27065624900536,5.0,0
58.0,1,charge,0.669709530085642,4.015544486540044,298.2157557897399,3.0,0
58.0,2,charge,0.30863373986745657,3.832580308624004,298.4484066207103,7.5,0
58.0,3,charge,0.558641748387617,3.990666217705831,298.27288239782894,5.0,0
59.0,1,charge,0.6699052642305942,4.0159510598032995,298.2169339629649,3.0,0
59.0,2,charge,0.3091521354044477,3.8335440386370623,298.4538636459088,7.5,0
59.0,3,charge,0.5590036152358488,3.9911892229024684,298.2751102824595,5.0,0
60.0,1,charge,0.6701009983755452,4.016353828030017,298.218112741138,3.0,0
60.0,2,charge,0.3096705309414377,3.8344972890286417,298.4593254298826,7.5,0
60.0,3,charge,0.5593654820840807,3.9917056957894355,298.2773398371666,5.0,0
61.0,1,charge,0.6702967325204973,4.016752898381011,298.21929209744854,3.0,0
61.0,2,charge,0.31018892647842883,3.835440350705753,298.46479176691946,7.5,0
61.0,3,charge,0.5597273489323134,3.9922158414798985,298.2795709982895,5.0,0
62.0,1,charge,0.6704924666654462,4.017148373991285,298.22047200596114,3.0,0
62.0,2,charge,0.31070732201542,3.8363735077119765,298.47026245709566,7.5,0
62.0,3,charge,0.560089215780545,3.992719859318004,298.28180370421205,5.0,0
63.0,1,charge,0.6706882008103981,4.017540353812546,298.22165244159675,3.0,0
63.0,2,charge,0.31122571755241113,3.837297035592947,298.47573730625817,7.5,0
63.0,3,charge,0.560451082628781,3.9932179416444074,298.2840378952869,5.0,0
64.0,1,charge,0.6708839349553491,4.01792893428615,298.22283338007213,3.0,0
64.0,2,charge,0.3117441130894022,3.838211203161916,298.48121612582537,7.5,0
64.0,3,charge,0.5608129494770137,3.9937102753065385,298.2862735137857,5.0,0
65.0,1,charge,0.6710796691003013,4.018314208033194,298.2240147979087,3.0,0
65.0,2,charge,0.3122625086263933,3.8391162712898446,298.4866987327294,7.5,0
65.0,3,charge,0.5611748163252454,3.994197041005184,298.28851050385504,5.0,0
66.0,1,charge,0.6712754032452501,4.0186962640076676,298.2251966724074,3.0,0
66.0,2,charge,0.31278090416338444,3.840012494164272,298.49218494925486,7.5,0
66.0,3,charge,0.5615366831734772,3.9946784138003517,298.29074881145755,5.0,0
67.0,1,charge,0.6714711373902023,4.019075188921256,298.2263789815962,3.0,0
67.0,2,charge,0.31329929970037557,3.8409001186141585,298.49767460293424,7.5,0
67.0,3,charge,0.56189855002171,3.995154563475912,298.29298838431544,5.0,0
68.0,1,charge,0.6716668715351533,4.019451065980823,298.2275617042423,3.0,0
68.0,2,charge,0.3138176952373667,3.841779384801219,298.50316752643425,7.5,0
68.0,3,charge,0.5622604168699454,3.9956256541584603,298.29522917188007,5.0,0
69.0,1,charge,0.6718626056801054,4.019823975372097,298.2287448198193,3.0,0
69.0,2,charge,0.31433609077435787,3.8426505261111026,298.5086635573996,7.5,0
69.0,3,charge,0.5626222837181782,3.9960918453255903,298.29747112525143,5.0,0
70.0,1,charge,0.6720583398250576,4.020193994989317,298.22992830846295,3.0,0
70.0,2,charge,0.3148544863113489,3.8435137693175307,298.5141625383937,7.5,0
70.0,3,charge,0.5629841505664103,3.996553291055503,298.2997141971614,5.0,0
71.0,1,charge,0.6722540739700089,4.020561199695456,298.2311121509895,3.0,0
71.0,2,charge,0.31537288184834,3.844369334965675,298.5196643166876,7.5,0
71.0,3,charge,0.563346017414642,3.997010140910545,298.3019583418996,5.0,0
72.0,1,charge,0.6724498081149607,4.020925661837701,298.23229632885136,3.0,0
72.0,2,charge,0.3158912773853311,3.845217437102094,298.5251687442596,7.5,0
72.0,3,charge,0.5637078842628748,3.997462539797632,298.3042035152777,5.0,0
73.0,1,charge,0.6726455422599097,4.021287451516557,298.23348082410456,3.0,0
73.0,2,charge,0.31640967292232225,3.8460582840457267,298.53067567752703,7.5,0
73.0,3,charge,0.5640697511111104,3.9979106279026952,298.30644967459216,5.0,0
74.0,1,charge,0.6728412764048618,4.0216466361695975,298.234665619432,3.0,0
74.0,2,charge,0.3169280684593134,3.846892077772167,298.53618497740825,7.5,0
74.0,3,charge,0.5644316179593432,3.998354541419241,298.3086967785499,5.0,0
75.0,1,charge,0.6730370105498129,4.022003281113328,298.23585069808416,3.0,0
75.0,2,charge,0.3174464639963045,3.8477190149873133,298.54169650899695,7.5,0
75.0,3,charge,0.5647934848075749,3.9987944119806342,298.3109447872704,5.0,0
76.0,1,charge,0.6732327446947651,4.022357449588629,298.237036043865,3.0,0
76.0,2,charge,0.3179648595332957,3.848539286232005,298.5472101416864,7.5,0
76.0,3,charge,0.5651553516558069,3.999230367481343,298.31319366218946,5.0,0
77.0,1,charge,0.6734284788397139,4.0227092023769835,298.23822164115415,3.0,0
77.0,2,charge,0.31848325507028674,3.849353077199581,298.5527257487892,7.5,0
77.0,3,charge,0.5655172185040395,3.9996625317453525,298.31544336605896,5.0,0
78.0,1,charge,0.6736242129846661,4.023058598527712,298.2394074748343,3.0,0
78.0,2,charge,0.3190016506072774,3.8501605676097235,298.55824320772183,7.5,0
78.0,3,charge,0.5658790853522752,4.000091024803204,298.3176938628926,5.0,0
79.0,1,charge,0.6738199471296172,4.02340569514962,298.24059353029793,3.0,0
79.0,2,charge,0.319520046144269,3.8509619327257365,298.5637623995727,7.5,0
79.0,3,charge,0.5662409522005071,4.000515963177013,298.31994511790964,5.0,0
80.0,1,charge,0.6740156812745701,4.023750547100947,298.24177979346285,3.0,0
80.0,2,charge,0.32003844168125967,3.851757342038379,298.56928320934463,7.5,0
80.0,3,charge,0.5666028190487398,4.000937459623168,298.32219709753514,5.0,0
81.0,1,charge,0.6742114154195181,4.024093207800327,298.2429662506936,3.0,0
81.0,2,charge,0.3205568372182508,3.852546960944027,298.5748055254749,7.5,0
81.0,3,charge,0.5669646858969717,4.001355623755264,298.324449769311,5.0,0
82.0,1,charge,0.674407149564471,4.024433728830804,298.2441528888245,3.0,0
82.0,2,charge,0.32107523275524197,3.8533309492753234,298.5803292401319,7.5,0
82.0,3,charge,0.5673265527452043,4.001770561669284,298.32670310191025,5.0,0
83.0,1,charge,0.6746028837094221,4.024772159830119,298.24533969516307,3.0,0
83.0,2,charge,0.3215936282922331,3.8541094631040718,298.58585424869153,7.5,0
83.0,3,charge,0.5676884195934401,4.002182376388252,298.3289570650653,5.0,0
84.0,1,charge,0.6747986178543742,4.025108549103706,298.2465266574205,3.0,0
84.0,2,charge,0.3221120238292242,3.8548826531523392,298.5913804500841,7.5,0
84.0,3,charge,0.5680502864416718,4.002591167876261,298.3312116295436,5.0,0
85.0,1,charge,0.674994351999323,4.02544294329973,298.2477137637363,3.0,0
85.0,2,charge,0.32263041936621534,3.8556506666874917,298.596907746231,7.5,0
85.0,3,charge,0.5684121532899047,4.002997032993411,298.3334667671294,5.0,0
86.0,1,charge,0.675190086144275,4.025775387393649,298.24890100267595,3.0,0
86.0,2,charge,0.32314881490320646,3.8564136458435243,298.6024360424383,7.5,0
86.0,3,charge,0.5687740201381364,4.003400065917715,298.33572245055484,5.0,0
87.0,1,charge,0.6753858202892262,4.026105925114081,298.2500883631701,3.0,0
87.0,2,charge,0.3236672104401976,3.8571717295728485,298.6079652468084,7.5,0
87.0,3,charge,0.5691358869863681,4.003800357913549,298.337978653509,5.0,0
88.0,1,charge,0.6755815544341786,4.026434598720268,298.2512758345377,3.0,0
88.0,2,charge,0.32418560597718876,3.857925051910035,298.6134952706663,7.5,0
88.0,3,charge,0.5694977538346009,4.0041979976217394,298.3402353505809,5.0,0
89.0,1,charge,0.6757772885791273,4.0267614490349075,298.25246340647743,3.0,0
89.0,2,charge,0.3247040015141797,3.858673743844915,298.61902602794675,7.5,0
89.0,3,charge,0.5698596206828367,4.00459307106272,298.3424925172444,5.0,0
90.0,1,charge,0.6759730227240793,4.027086515679072,298.2536510690279,3.0,0
90.0,2,charge,0.32522239705117084,3.859417931861455,298.6245574355939,7.5,0
90.0,3,charge,0.5702214875310693,4.00498566176986,298.3447501298218,5.0,0
90.0,1,charge,0.6759730227240804,4.027086515679072,298.2536510690279,3.0,1
90.0,1,charge,0.6759730227240793,4.027086515679072,298.2536510690279,3.0,1
90.0,2,charge,0.3252223970511706,3.859417931861455,298.6245574355939,7.5,1
90.0,2,charge,0.32522239705117084,3.859417931861455,298.6245574355939,7.5,1
90.0,3,charge,0.5702214875310679,4.00498566176986,298.3447501298218,5.0,1
90.0,3,charge,0.5702214875310693,4.00498566176986,298.3447501298218,5.0,1
91.0,1,charge,0.6761687568690306,4.02740983152637,298.2548388126865,3.0,1
91.0,2,charge,0.32574079258816196,3.860157731798575,298.63008941230925,7.5,1
91.0,3,charge,0.5705833543793012,4.005375842640349,298.347008166348,5.0,1
92.0,1,charge,0.6763644910139827,4.027731458853371,298.2560266243721,3.0,1
92.0,2,charge,0.3262591881251531,3.860893287675719,298.6356218766764,7.5,1
92.0,3,charge,0.5709452212275329,4.005763722125598,298.34926659885565,5.0,1
93.0,1,charge,0.6765602251589315,4.0280514050064085,298.25721450112087,3.0,1
93.0,2,charge,0.3267775836621442,3.8616247045843055,298.6411547549414,7.5,1
